,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
704177,nc71417885,2010-07-01 00:29:47.300,"6 km WNW of Hamilton City, California",39.7695,-122.0825,26.091,3.31,181,nan,USA,2010-07-01,00:29:47.300000,minor
446705,ci10730117,2010-07-01 01:26:41.070,"19km S of Progreso, B.C., MX",32.4101667,-115.5571667,5.715,3.1,148,nan,MEX,2010-07-01,01:26:41.070000,minor
704178,ci10730117,2010-07-01 01:26:41.070,"19km S of Progreso, B.C., MX",32.4101667,-115.5571667,5.715,3.1,148,nan,USA,2010-07-01,01:26:41.070000,minor
6301,usp000hert,2010-07-01 02:12:33.540,"Hindu Kush region, Afghanistan",36.517,70.931,212.0,4.6,326,nan,AFG,2010-07-01,02:12:33.540000,light
527815,usp000hert,2010-07-01 02:12:33.540,"Hindu Kush region, Afghanistan",36.517,70.931,212.0,4.6,326,nan,PAK,2010-07-01,02:12:33.540000,light
653355,usp000herv,2010-07-01 03:07:45.210,"40 km S of ‘Ohonua, Tonga",-21.699,-174.938,13.8,5.0,385,nan,TON,2010-07-01,03:07:45.210000,moderate
324295,usp000herx,2010-07-01 04:57:48.940,"74 km SE of Pondaguitan, Philippines",5.977,126.727,114.6,4.6,326,nan,IDN,2010-07-01,04:57:48.940000,light
550420,usp000herx,2010-07-01 04:57:48.940,"74 km SE of Pondaguitan, Philippines",5.977,126.727,114.6,4.6,326,nan,PHL,2010-07-01,04:57:48.940000,light
38226,usp000hes0,2010-07-01 06:50:56.820,"157 km W of Illapel, Chile",-31.882,-72.804,35.0,4.6,326,nan,ARG,2010-07-01,06:50:56.820000,light
111207,usp000hes0,2010-07-01 06:50:56.820,"157 km W of Illapel, Chile",-31.882,-72.804,35.0,4.6,326,nan,BRA,2010-07-01,06:50:56.820000,light
164452,usp000hes0,2010-07-01 06:50:56.820,"157 km W of Illapel, Chile",-31.882,-72.804,35.0,4.6,326,nan,CHL,2010-07-01,06:50:56.820000,light
504285,usp000hes0,2010-07-01 06:50:56.820,"157 km W of Illapel, Chile",-31.882,-72.804,35.0,4.6,326,nan,NZL,2010-07-01,06:50:56.820000,light
623353,usp000hes1,2010-07-01 07:06:22.540,Greenland Sea,79.849,1.769,10.0,4.5,312,nan,SJM,2010-07-01,07:06:22.540000,light
704179,ci10730349,2010-07-01 07:51:30.720,"13km SSE of Bodfish, CA",35.4816667,-118.4398333,0.703,3.74,229,nan,USA,2010-07-01,07:51:30.720000,minor
653356,usp000hes4,2010-07-01 10:30:33.570,"152 km W of Neiafu, Tonga",-18.491,-175.418,130.6,4.5,312,nan,TON,2010-07-01,10:30:33.570000,light
66699,usp000hes5,2010-07-01 11:42:27.990,"104 km W of Sola, Vanuatu",-14.018,166.591,35.0,4.3,284,nan,AUS,2010-07-01,11:42:27.990000,light
730579,usp000hes5,2010-07-01 11:42:27.990,"104 km W of Sola, Vanuatu",-14.018,166.591,35.0,4.3,284,nan,VUT,2010-07-01,11:42:27.990000,light
324296,usp000hes8,2010-07-01 12:50:26.500,"130 km NW of Pante Makasar, Timor Leste",-8.405,123.503,35.0,4.3,284,nan,IDN,2010-07-01,12:50:26.500000,light
164453,usp000hes9,2010-07-01 13:05:12.000,"39 km NNW of Lebu, Chile",-37.308,-73.901,34.0,4.6,326,nan,CHL,2010-07-01,13:05:12,light
