,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
164361,usp000hdeh,2010-06-01 00:36:24.060,"139 km WNW of Constitución, Chile",-34.694,-73.725,13.3,4.7,340,nan,CHL,2010-06-01,00:36:24.060000,light
504162,usp000hdeh,2010-06-01 00:36:24.060,"139 km WNW of Constitución, Chile",-34.694,-73.725,13.3,4.7,340,nan,NZL,2010-06-01,00:36:24.060000,light
48470,usp000hdej,2010-06-01 01:56:48.640,Antarctica,-80.732,157.95,10.0,4.2,271,nan,ATA,2010-06-01,01:56:48.640000,light
164362,gcmtc201006010205a,2010-06-01 02:05:36.000,"Off the coast of Aisen, Chile",-45.0,-81.0,10.0,4.9,369,nan,CHL,2010-06-01,02:05:36,light
504163,gcmtc201006010205a,2010-06-01 02:05:36.000,"Off the coast of Aisen, Chile",-45.0,-81.0,10.0,4.9,369,nan,NZL,2010-06-01,02:05:36,light
324166,usp000hdek,2010-06-01 03:25:40.340,"146 km ENE of Tual, Indonesia",-5.151,133.983,28.0,4.4,298,nan,IDN,2010-06-01,03:25:40.340000,light
227210,usp000hdem,2010-06-01 03:26:15.760,"12 km SSW of Quepos, Costa Rica",9.331,-84.206,18.0,6.0,755,nan,CRI,2010-06-01,03:26:15.760000,strong
202777,usp000hdeq,2010-06-01 03:54:24.460,"97 km WSW of Myitkyina, Myanmar",25.048,96.501,29.9,4.6,326,nan,CHN,2010-06-01,03:54:24.460000,light
360829,usp000hdeq,2010-06-01 03:54:24.460,"97 km WSW of Myitkyina, Myanmar",25.048,96.501,29.9,4.6,326,nan,IND,2010-06-01,03:54:24.460000,light
457798,usp000hdeq,2010-06-01 03:54:24.460,"97 km WSW of Myitkyina, Myanmar",25.048,96.501,29.9,4.6,326,nan,MMR,2010-06-01,03:54:24.460000,light
66656,usp000hdes,2010-06-01 04:41:24.810,"81 km W of Sola, Vanuatu",-13.896,166.802,35.0,4.8,354,nan,AUS,2010-06-01,04:41:24.810000,light
730555,usp000hdes,2010-06-01 04:41:24.810,"81 km W of Sola, Vanuatu",-13.896,166.802,35.0,4.8,354,nan,VUT,2010-06-01,04:41:24.810000,light
403005,usp000hdet,2010-06-01 04:49:24.070,"32 km E of Namie, Japan",37.529,141.365,59.2,4.7,340,nan,JPN,2010-06-01,04:49:24.070000,light
703994,nc71407901,2010-06-01 07:20:39.510,"8 km WSW of Cobb, California",38.794,-122.8081667,2.578,3.3,170,nan,USA,2010-06-01,07:20:39.510000,minor
735736,usp000hdew,2010-06-01 07:58:11.920,"145 km N of Caluula, Somalia",13.272,50.622,10.0,4.3,284,nan,YEM,2010-06-01,07:58:11.920000,light
38162,usp000hdey,2010-06-01 08:47:30.000,"55 km WNW of Santa Cruz, Chile",-34.535,-71.954,10.3,4.0,246,nan,ARG,2010-06-01,08:47:30,light
164363,usp000hdey,2010-06-01 08:47:30.000,"55 km WNW of Santa Cruz, Chile",-34.535,-71.954,10.3,4.0,246,nan,CHL,2010-06-01,08:47:30,light
504164,usp000hdey,2010-06-01 08:47:30.000,"55 km WNW of Santa Cruz, Chile",-34.535,-71.954,10.3,4.0,246,nan,NZL,2010-06-01,08:47:30,light
603403,usp000hdez,2010-06-01 09:21:16.730,"274 km WNW of Ozernovskiy, Russia",52.255,152.713,418.8,4.4,298,nan,RUS,2010-06-01,09:21:16.730000,light
223510,usp000hdf0,2010-06-01 09:40:55.360,"23 km SE of Acandí, Colombia",8.358,-77.128,51.3,4.7,340,nan,COL,2010-06-01,09:40:55.360000,light
324167,usp000hdf1,2010-06-01 09:42:13.410,"84 km E of Amahai, Indonesia",-3.217,129.668,35.0,4.5,312,nan,IDN,2010-06-01,09:42:13.410000,light
223511,usp000hdf2,2010-06-01 11:12:13.000,"27 km ENE of Píllaro, Ecuador",-1.06,-78.325,10.7,4.3,284,nan,COL,2010-06-01,11:12:13,light
238146,usp000hdf2,2010-06-01 11:12:13.000,"27 km ENE of Píllaro, Ecuador",-1.06,-78.325,10.7,4.3,284,nan,ECU,2010-06-01,11:12:13,light
536927,usp000hdf2,2010-06-01 11:12:13.000,"27 km ENE of Píllaro, Ecuador",-1.06,-78.325,10.7,4.3,284,nan,PER,2010-06-01,11:12:13,light
603404,usp000hdf3,2010-06-01 12:54:37.900,"Rat Islands, Aleutian Islands, Alaska",50.554,177.007,28.8,3.1,148,nan,RUS,2010-06-01,12:54:37.900000,minor
202778,usp000hdf4,2010-06-01 15:13:08.460,"297 km SSE of Hotan, China",34.559,80.956,2.0,4.8,354,nan,CHN,2010-06-01,15:13:08.460000,light
360830,usp000hdf4,2010-06-01 15:13:08.460,"297 km SSE of Hotan, China",34.559,80.956,2.0,4.8,354,nan,IND,2010-06-01,15:13:08.460000,light
38163,usp000hdf7,2010-06-01 15:45:39.090,"59 km N of Constitución, Chile",-34.794,-72.441,43.1,3.5,188,nan,ARG,2010-06-01,15:45:39.090000,minor
164364,usp000hdf7,2010-06-01 15:45:39.090,"59 km N of Constitución, Chile",-34.794,-72.441,43.1,3.5,188,nan,CHL,2010-06-01,15:45:39.090000,minor
504165,usp000hdf7,2010-06-01 15:45:39.090,"59 km N of Constitución, Chile",-34.794,-72.441,43.1,3.5,188,nan,NZL,2010-06-01,15:45:39.090000,minor
202779,usp000hdf8,2010-06-01 15:58:13.400,"117 km SW of Dali, China",24.917,99.304,39.8,4.9,369,nan,CHN,2010-06-01,15:58:13.400000,light
457799,usp000hdf8,2010-06-01 15:58:13.400,"117 km SW of Dali, China",24.917,99.304,39.8,4.9,369,nan,MMR,2010-06-01,15:58:13.400000,light
38164,usp000hdf9,2010-06-01 16:05:29.580,"36 km WSW of Talcahuano, Chile",-36.819,-73.505,14.6,5.6,488,nan,ARG,2010-06-01,16:05:29.580000,moderate
164365,usp000hdf9,2010-06-01 16:05:29.580,"36 km WSW of Talcahuano, Chile",-36.819,-73.505,14.6,5.6,488,nan,CHL,2010-06-01,16:05:29.580000,moderate
504166,usp000hdf9,2010-06-01 16:05:29.580,"36 km WSW of Talcahuano, Chile",-36.819,-73.505,14.6,5.6,488,nan,NZL,2010-06-01,16:05:29.580000,moderate
66657,usp000hdfa,2010-06-01 16:06:32.650,"138 km SSW of Lata, Solomon Islands",-11.818,165.181,35.1,4.8,354,nan,AUS,2010-06-01,16:06:32.650000,light
628641,usp000hdfa,2010-06-01 16:06:32.650,"138 km SSW of Lata, Solomon Islands",-11.818,165.181,35.1,4.8,354,nan,SLB,2010-06-01,16:06:32.650000,light
324168,usp000hdfc,2010-06-01 16:39:39.990,"Kepulauan Babar, Indonesia",-7.124,129.705,125.8,4.2,271,nan,IDN,2010-06-01,16:39:39.990000,light
730556,usp000hdfd,2010-06-01 16:47:32.010,"85 km E of Port-Vila, Vanuatu",-17.876,169.103,40.4,5.7,500,nan,VUT,2010-06-01,16:47:32.010000,moderate
164366,usp000hdfe,2010-06-01 16:50:44.740,"48 km WSW of Talcahuano, Chile",-36.818,-73.647,29.2,4.0,246,nan,CHL,2010-06-01,16:50:44.740000,light
504167,usp000hdfe,2010-06-01 16:50:44.740,"48 km WSW of Talcahuano, Chile",-36.818,-73.647,29.2,4.0,246,nan,NZL,2010-06-01,16:50:44.740000,light
360831,usp000hdff,2010-06-01 17:09:51.360,"49 km NNW of Rojhan, Pakistan",29.116,69.819,10.0,4.6,326,nan,IND,2010-06-01,17:09:51.360000,light
527799,usp000hdff,2010-06-01 17:09:51.360,"49 km NNW of Rojhan, Pakistan",29.116,69.819,10.0,4.6,326,nan,PAK,2010-06-01,17:09:51.360000,light
287192,usp000hdfm,2010-06-01 19:43:34.190,"110 km NNE of Punta Piedra, Honduras",16.809,-84.851,10.0,4.0,246,nan,HND,2010-06-01,19:43:34.190000,light
