,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
410882,usp000jtam,2012-10-01 01:00:42.650,"83 km ENE of Miyako, Japan",40.062,142.761,11.2,4.5,312,nan,JPN,2012-10-01,01:00:42.650000,light
507716,usp000jtas,2012-10-01 02:28:56.000,"15 km ENE of Christchurch, New Zealand",-43.5,172.82,5.0,3.6,199,nan,NZL,2012-10-01,02:28:56,minor
410883,usp000jtav,2012-10-01 02:58:19.220,"Volcano Islands, Japan region",23.217,142.332,127.2,4.6,326,nan,JPN,2012-10-01,02:58:19.220000,light
410884,usp000jtaz,2012-10-01 05:17:58.210,"46 km ENE of Hasaki, Japan",35.896,141.308,53.9,4.7,340,nan,JPN,2012-10-01,05:17:58.210000,light
39291,usp000jtb2,2012-10-01 08:06:29.000,"20 km S of Ovalle, Chile",-30.786,-71.184,55.5,4.6,327,nan,ARG,2012-10-01,08:06:29,light
112196,usp000jtb2,2012-10-01 08:06:29.000,"20 km S of Ovalle, Chile",-30.786,-71.184,55.5,4.6,327,nan,BRA,2012-10-01,08:06:29,light
166001,usp000jtb2,2012-10-01 08:06:29.000,"20 km S of Ovalle, Chile",-30.786,-71.184,55.5,4.6,327,nan,CHL,2012-10-01,08:06:29,light
507717,usp000jtb2,2012-10-01 08:06:29.000,"20 km S of Ovalle, Chile",-30.786,-71.184,55.5,4.6,327,nan,NZL,2012-10-01,08:06:29,light
369386,usp000jtb3,2012-10-01 08:43:49.660,"82 km S of Bereket, Turkmenistan",38.5,55.539,10.0,4.6,326,nan,IRN,2012-10-01,08:43:49.660000,light
642052,usp000jtb3,2012-10-01 08:43:49.660,"82 km S of Bereket, Turkmenistan",38.5,55.539,10.0,4.6,326,nan,TKM,2012-10-01,08:43:49.660000,light
369387,usp000jtb4,2012-10-01 08:51:17.480,"87 km SW of Serdar, Turkmenistan",38.406,55.579,10.0,4.0,246,nan,IRN,2012-10-01,08:51:17.480000,light
642053,usp000jtb4,2012-10-01 08:51:17.480,"87 km SW of Serdar, Turkmenistan",38.406,55.579,10.0,4.0,246,nan,TKM,2012-10-01,08:51:17.480000,light
327652,usp000jtba,2012-10-01 12:55:45.480,"200 km SE of Sarangani, Philippines",4.131,126.745,75.7,4.6,326,nan,IDN,2012-10-01,12:55:45.480000,light
327653,usp000jtbc,2012-10-01 13:25:59.580,"288 km SW of Padangsidempuan, Indonesia",-0.54,97.52,10.0,4.6,326,nan,IDN,2012-10-01,13:25:59.580000,light
604850,ak012cn0pdl9,2012-10-01 13:29:40.931,"Rat Islands, Aleutian Islands, Alaska",50.2075,179.1144,13.6,3.1,148,nan,RUS,2012-10-01,13:29:40.931000,minor
642054,usp000jtbd,2012-10-01 13:45:35.310,"38 km ENE of Gazli, Uzbekistan",40.235,63.891,35.0,4.0,246,nan,TKM,2012-10-01,13:45:35.310000,light
719463,usp000jtbd,2012-10-01 13:45:35.310,"38 km ENE of Gazli, Uzbekistan",40.235,63.891,35.0,4.0,246,nan,UZB,2012-10-01,13:45:35.310000,light
68529,usp000jtbg,2012-10-01 15:26:50.300,"264 km SSW of Muncar, Indonesia",-10.759,113.777,10.0,4.4,298,nan,AUS,2012-10-01,15:26:50.300000,light
327654,usp000jtbg,2012-10-01 15:26:50.300,"264 km SSW of Muncar, Indonesia",-10.759,113.777,10.0,4.4,298,nan,IDN,2012-10-01,15:26:50.300000,light
327655,usp000jtbh,2012-10-01 15:54:10.110,"Kepulauan Babar, Indonesia",-8.268,129.929,64.4,4.4,298,nan,IDN,2012-10-01,15:54:10.110000,light
410885,usp000jtbk,2012-10-01 16:12:25.810,"15 km NNE of Kitakata, Japan",37.786,139.913,41.5,4.4,298,nan,JPN,2012-10-01,16:12:25.810000,light
448536,usp000jtbq,2012-10-01 17:32:28.950,"237 km SW of La Cruz de Loreto, Mexico",18.607,-107.164,10.0,5.2,416,nan,MEX,2012-10-01,17:32:28.950000,moderate
327656,usp000jtbs,2012-10-01 17:54:49.550,"18 km NNE of Serang, Indonesia",-5.958,106.205,174.6,4.5,312,nan,IDN,2012-10-01,17:54:49.550000,light
68530,usp000jtbt,2012-10-01 18:14:14.140,"264 km S of Gambiran Satu, Indonesia",-10.744,113.724,10.0,4.2,271,nan,AUS,2012-10-01,18:14:14.140000,light
327657,usp000jtbt,2012-10-01 18:14:14.140,"264 km S of Gambiran Satu, Indonesia",-10.744,113.724,10.0,4.2,271,nan,IDN,2012-10-01,18:14:14.140000,light
410886,usp000jtbv,2012-10-01 18:40:54.590,"19 km SE of Iwaki, Japan",36.916,141.028,26.4,5.1,410,nan,JPN,2012-10-01,18:40:54.590000,moderate
369388,usp000jtbw,2012-10-01 19:23:29.120,"9 km NNW of Shahrud, Iran",36.497,54.939,10.0,4.2,271,nan,IRN,2012-10-01,19:23:29.120000,light
642055,usp000jtbw,2012-10-01 19:23:29.120,"9 km NNW of Shahrud, Iran",36.497,54.939,10.0,4.2,271,nan,TKM,2012-10-01,19:23:29.120000,light
410887,usp000jtbz,2012-10-01 20:20:58.060,"37 km ESE of Iwaki, Japan",36.892,141.257,24.2,4.9,369,nan,JPN,2012-10-01,20:20:58.060000,light
68531,usp000jtc0,2012-10-01 20:39:59.900,"283 km S of Gambiran Satu, Indonesia",-10.905,113.648,10.0,4.0,246,nan,AUS,2012-10-01,20:39:59.900000,light
327658,usp000jtc0,2012-10-01 20:39:59.900,"283 km S of Gambiran Satu, Indonesia",-10.905,113.648,10.0,4.0,246,nan,IDN,2012-10-01,20:39:59.900000,light
410888,usp000jtc1,2012-10-01 20:50:48.310,"48 km ENE of Iwaki, Japan",37.164,141.409,77.9,4.9,369,nan,JPN,2012-10-01,20:50:48.310000,light
410889,usp000jtc3,2012-10-01 21:27:37.550,"43 km E of ?arai, Japan",36.248,141.061,55.1,4.0,246,nan,JPN,2012-10-01,21:27:37.550000,light
410890,usp000jtc6,2012-10-01 22:21:46.020,"100 km E of Miyako, Japan",39.808,143.099,15.0,6.1,576,nan,JPN,2012-10-01,22:21:46.020000,strong
537450,usp000jtc8,2012-10-01 22:51:21.370,"35 km WSW of San Alejandro, Peru",-8.921,-75.525,51.7,4.4,298,nan,PER,2012-10-01,22:51:21.370000,light
410891,usp000jtc9,2012-10-01 22:55:47.250,"107 km E of Miyako, Japan",39.74,143.189,10.0,5.2,416,nan,JPN,2012-10-01,22:55:47.250000,moderate
231725,usp000jtca,2012-10-01 23:09:57.150,"41 km SSE of Boca de Yuma, Dominican Republic",18.014,-68.532,83.9,3.2,158,nan,DOM,2012-10-01,23:09:57.150000,minor
448537,usp000jtcc,2012-10-01 23:22:15.300,"24 km SSW of La Horqueta (Poblado Doce), Mexico",16.999,-94.255,148.3,4.0,246,nan,MEX,2012-10-01,23:22:15.300000,light
205108,usp000jtcd,2012-10-01 23:30:51.220,"130 km NE of Santa Monica, Philippines",10.688,127.024,26.1,4.3,284,nan,CHN,2012-10-01,23:30:51.220000,light
410892,usp000jtce,2012-10-01 23:52:11.960,"123 km E of Miyako, Japan",39.702,143.383,10.0,4.4,298,nan,JPN,2012-10-01,23:52:11.960000,light
448538,usp000jtcf,2012-10-02 00:18:36.000,"74 km N of La Paz, Mexico",24.82,-110.29,9.0,4.0,246,nan,MEX,2012-10-02,00:18:36,light
410893,usp000jtcg,2012-10-02 01:10:46.610,"29 km NE of Kashima-shi, Japan",36.141,140.892,28.5,4.6,326,nan,JPN,2012-10-02,01:10:46.610000,light
410894,usp000jtck,2012-10-02 01:51:38.840,"114 km E of Miyako, Japan",39.651,143.271,26.9,4.7,340,nan,JPN,2012-10-02,01:51:38.840000,light
410895,usp000jtcn,2012-10-02 02:09:42.000,"149 km E of Yamada, Japan",39.565,143.686,10.0,4.6,326,nan,JPN,2012-10-02,02:09:42,light
604851,usp000jtcs,2012-10-02 03:17:10.830,"82 km SE of Shebunino, Russia",45.893,142.587,339.0,4.2,271,nan,RUS,2012-10-02,03:17:10.830000,light
705834,ci15223249,2012-10-02 03:20:53.080,"29km WSW of Olancha, CA",36.22,-118.3178333,3.712,3.14,152,nan,USA,2012-10-02,03:20:53.080000,minor
654284,usp000jtcu,2012-10-02 03:33:34.200,"99 km WSW of Neiafu, Tonga",-18.839,-174.903,133.9,5.0,385,nan,TON,2012-10-02,03:33:34.200000,moderate
205109,usp000jtcv,2012-10-02 03:45:30.090,"26 km NE of Dharamsala, India",32.401,76.507,19.1,4.6,326,nan,CHN,2012-10-02,03:45:30.090000,light
361448,usp000jtcv,2012-10-02 03:45:30.090,"26 km NE of Dharamsala, India",32.401,76.507,19.1,4.6,326,nan,IND,2012-10-02,03:45:30.090000,light
528141,usp000jtcv,2012-10-02 03:45:30.090,"26 km NE of Dharamsala, India",32.401,76.507,19.1,4.6,326,nan,PAK,2012-10-02,03:45:30.090000,light
285440,usp000jtcw,2012-10-02 03:52:49.460,"3 km ENE of Apopa, El Salvador",13.819,-89.152,81.5,4.4,298,nan,GTM,2012-10-02,03:52:49.460000,light
287245,usp000jtcw,2012-10-02 03:52:49.460,"3 km ENE of Apopa, El Salvador",13.819,-89.152,81.5,4.4,298,nan,HND,2012-10-02,03:52:49.460000,light
634667,usp000jtcw,2012-10-02 03:52:49.460,"3 km ENE of Apopa, El Salvador",13.819,-89.152,81.5,4.4,298,nan,SLV,2012-10-02,03:52:49.460000,light
604852,usp000jtcy,2012-10-02 04:20:59.840,"54 km S of Attu Station, Alaska",52.355,173.218,77.1,4.1,259,nan,RUS,2012-10-02,04:20:59.840000,light
604853,usp000jtd0,2012-10-02 04:41:36.350,"232 km ESE of Attu Station, Alaska",52.052,176.354,45.7,3.2,158,nan,RUS,2012-10-02,04:41:36.350000,minor
604854,usp000jtd1,2012-10-02 05:30:04.840,"Rat Islands, Aleutian Islands, Alaska",50.087,178.994,29.1,3.1,148,nan,RUS,2012-10-02,05:30:04.840000,minor
604855,usp000jtd3,2012-10-02 05:53:13.840,"Rat Islands, Aleutian Islands, Alaska",50.135,179.045,29.4,3.0,138,nan,RUS,2012-10-02,05:53:13.840000,minor
551370,usp000jtd4,2012-10-02 06:25:32.570,"15 km NNW of Dumingag, Philippines",8.297,123.287,51.5,5.3,444,nan,PHL,2012-10-02,06:25:32.570000,moderate
620214,usp000jtd6,2012-10-02 07:21:40.210,South Sandwich Islands region,-56.276,-26.178,59.6,4.2,271,nan,SGS,2012-10-02,07:21:40.210000,light
705835,ci15223417,2012-10-02 08:28:14.960,"16km WNW of Ocotillo, CA",32.8046667,-116.1438333,9.906,4.14,724,nan,USA,2012-10-02,08:28:14.960000,light
205110,usp000jtd8,2012-10-02 08:34:54.360,"38 km WSW of Kyelang, India",32.471,76.632,10.0,4.8,357,nan,CHN,2012-10-02,08:34:54.360000,light
361449,usp000jtd8,2012-10-02 08:34:54.360,"38 km WSW of Kyelang, India",32.471,76.632,10.0,4.8,357,nan,IND,2012-10-02,08:34:54.360000,light
528142,usp000jtd8,2012-10-02 08:34:54.360,"38 km WSW of Kyelang, India",32.471,76.632,10.0,4.8,357,nan,PAK,2012-10-02,08:34:54.360000,light
6619,usp000jtd9,2012-10-02 08:43:35.400,"69 km N of Khand?d, Afghanistan",37.579,72.355,189.5,4.4,298,nan,AFG,2012-10-02,08:43:35.400000,light
639897,usp000jtd9,2012-10-02 08:43:35.400,"69 km N of Khand?d, Afghanistan",37.579,72.355,189.5,4.4,298,nan,TJK,2012-10-02,08:43:35.400000,light
719464,usp000jtd9,2012-10-02 08:43:35.400,"69 km N of Khand?d, Afghanistan",37.579,72.355,189.5,4.4,298,nan,UZB,2012-10-02,08:43:35.400000,light
448539,usp000jtda,2012-10-02 08:54:03.280,"70 km SW of Santiago Tepextla, Mexico",15.838,-98.852,12.0,4.1,259,nan,MEX,2012-10-02,08:54:03.280000,light
410896,usp000jtdb,2012-10-02 09:04:26.460,"Izu Islands, Japan region",31.199,142.782,10.0,4.6,326,nan,JPN,2012-10-02,09:04:26.460000,light
231726,usp000jtdc,2012-10-02 09:08:10.780,"47 km SSE of Punta Cana, Dominican Republic",18.216,-68.175,125.9,3.4,178,nan,DOM,2012-10-02,09:08:10.780000,minor
427563,usp000jtdd,2012-10-02 09:32:48.380,"34 km S of Galappo, Tanzania",-4.572,35.892,10.0,4.7,340,nan,KEN,2012-10-02,09:32:48.380000,light
685874,usp000jtdd,2012-10-02 09:32:48.380,"34 km S of Galappo, Tanzania",-4.572,35.892,10.0,4.7,340,nan,TZA,2012-10-02,09:32:48.380000,light
654285,usp000jtdf,2012-10-02 11:35:47.850,"59 km ENE of ‘Ohonua, Tonga",-21.155,-174.407,10.0,5.1,400,nan,TON,2012-10-02,11:35:47.850000,moderate
410897,usp000jtdg,2012-10-02 11:37:53.150,"110 km E of Miyako, Japan",39.744,143.228,31.8,4.7,340,nan,JPN,2012-10-02,11:37:53.150000,light
