,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
327052,usp000jju5,2012-05-01 00:09:12.960,"40 km WNW of Abepura, Indonesia",-2.449,140.295,35.0,4.2,271,nan,IDN,2012-05-01,00:09:12.960000,light
568392,usp000jju5,2012-05-01 00:09:12.960,"40 km WNW of Abepura, Indonesia",-2.449,140.295,35.0,4.2,271,nan,PNG,2012-05-01,00:09:12.960000,light
568393,usp000jju7,2012-05-01 01:43:37.790,"79 km NNE of Lae, Papua New Guinea",-6.025,147.179,82.7,4.6,326,nan,PNG,2012-05-01,01:43:37.790000,light
39132,usp000jjub,2012-05-01 02:43:34.000,"64 km N of Vicuña, Chile",-29.456,-70.77,57.2,4.6,326,nan,ARG,2012-05-01,02:43:34,light
111984,usp000jjub,2012-05-01 02:43:34.000,"64 km N of Vicuña, Chile",-29.456,-70.77,57.2,4.6,326,nan,BRA,2012-05-01,02:43:34,light
165767,usp000jjub,2012-05-01 02:43:34.000,"64 km N of Vicuña, Chile",-29.456,-70.77,57.2,4.6,326,nan,CHL,2012-05-01,02:43:34,light
507289,usp000jjub,2012-05-01 02:43:34.000,"64 km N of Vicuña, Chile",-29.456,-70.77,57.2,4.6,326,nan,NZL,2012-05-01,02:43:34,light
448193,usp000jjuc,2012-05-01 04:53:10.580,"166 km SE of La Playa, Mexico",21.833,-108.745,10.0,4.3,284,nan,MEX,2012-05-01,04:53:10.580000,light
327053,usp000jjud,2012-05-01 04:59:21.810,"78 km S of Pelabuhanratu, Indonesia",-7.697,106.479,35.0,4.8,354,nan,IDN,2012-05-01,04:59:21.810000,light
410375,usp000jjue,2012-05-01 05:33:51.120,"Volcano Islands, Japan region",25.404,141.207,132.1,5.4,449,nan,JPN,2012-05-01,05:33:51.120000,moderate
285407,usp000jjuh,2012-05-01 06:18:56.090,"22 km SW of Puerto San José, Guatemala",13.784,-90.964,53.1,4.3,284,nan,GTM,2012-05-01,06:18:56.090000,light
448194,usp000jjuj,2012-05-01 07:36:38.300,"10 km NNE of Santa María Ecatepec, Mexico",16.375,-95.847,7.0,4.0,246,nan,MEX,2012-05-01,07:36:38.300000,light
39133,usp000jjuk,2012-05-01 08:55:09.000,"71 km WSW of Copiapó, Chile",-27.505,-71.04,48.5,4.8,354,nan,ARG,2012-05-01,08:55:09,light
111985,usp000jjuk,2012-05-01 08:55:09.000,"71 km WSW of Copiapó, Chile",-27.505,-71.04,48.5,4.8,354,nan,BRA,2012-05-01,08:55:09,light
165768,usp000jjuk,2012-05-01 08:55:09.000,"71 km WSW of Copiapó, Chile",-27.505,-71.04,48.5,4.8,354,nan,CHL,2012-05-01,08:55:09,light
654104,usp000jjut,2012-05-01 13:04:53.610,"271 km WNW of Haveluloto, Tonga",-20.267,-177.643,505.8,4.5,312,nan,TON,2012-05-01,13:04:53.610000,light
327054,usp000jjux,2012-05-01 13:59:39.600,"165 km NNW of Kendari, Indonesia",-2.613,121.906,10.0,5.1,400,nan,IDN,2012-05-01,13:59:39.600000,moderate
448195,usp000jjuy,2012-05-01 14:06:38.400,"10 km N of Jesús Carranza, Mexico",17.529,-95.032,142.2,4.2,271,nan,MEX,2012-05-01,14:06:38.400000,light
204466,usp000jjv0,2012-05-01 14:30:43.850,"204 km SSE of Port Blair, India",10.037,93.633,29.0,4.7,340,nan,CHN,2012-05-01,14:30:43.850000,light
361333,usp000jjv0,2012-05-01 14:30:43.850,"204 km SSE of Port Blair, India",10.037,93.633,29.0,4.7,340,nan,IND,2012-05-01,14:30:43.850000,light
458008,usp000jjv0,2012-05-01 14:30:43.850,"204 km SSE of Port Blair, India",10.037,93.633,29.0,4.7,340,nan,MMR,2012-05-01,14:30:43.850000,light
410376,usp000jjv1,2012-05-01 14:30:46.770,"Volcano Islands, Japan region",22.681,141.028,10.0,4.1,259,nan,JPN,2012-05-01,14:30:46.770000,light
279461,usp000jjv2,2012-05-01 14:48:28.480,"8 km W of Foça, Turkey",38.657,26.655,12.2,4.9,374,nan,GRC,2012-05-01,14:48:28.480000,light
675920,usp000jjv2,2012-05-01 14:48:28.480,"8 km W of Foça, Turkey",38.657,26.655,12.2,4.9,374,nan,TUR,2012-05-01,14:48:28.480000,light
68253,usp000jjv5,2012-05-01 14:59:56.350,"121 km W of Port-Vila, Vanuatu",-17.564,167.185,26.7,4.3,284,nan,AUS,2012-05-01,14:59:56.350000,light
731719,usp000jjv5,2012-05-01 14:59:56.350,"121 km W of Port-Vila, Vanuatu",-17.564,167.185,26.7,4.3,284,nan,VUT,2012-05-01,14:59:56.350000,light
