,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
327390,usp000jpqh,2012-08-01 00:20:37.990,"24 km W of Tomohon, Indonesia",1.307,124.587,50.6,4.7,342,nan,IDN,2012-08-01,00:20:37.990000,light
327391,usp000jpqj,2012-08-01 00:32:47.540,"15 km NW of Tomohon, Indonesia",1.41,124.696,35.0,4.6,326,nan,IDN,2012-08-01,00:32:47.540000,light
204684,usp000jpqs,2012-08-01 07:44:58.260,"298 km SE of Korla, China",39.655,88.353,10.0,4.4,298,nan,CHN,2012-08-01,07:44:58.260000,light
68366,usp000jpqt,2012-08-01 09:08:21.450,"166 km WNW of Malango, Solomon Islands",-9.378,158.235,35.0,4.2,271,nan,AUS,2012-08-01,09:08:21.450000,light
629021,usp000jpqt,2012-08-01 09:08:21.450,"166 km WNW of Malango, Solomon Islands",-9.378,158.235,35.0,4.2,271,nan,SLB,2012-08-01,09:08:21.450000,light
204685,usp000jpqv,2012-08-01 09:52:22.370,"50 km NW of Kashgar, China",39.774,75.556,52.3,5.0,385,nan,CHN,2012-08-01,09:52:22.370000,moderate
428980,usp000jpqv,2012-08-01 09:52:22.370,"50 km NW of Kashgar, China",39.774,75.556,52.3,5.0,385,nan,KGZ,2012-08-01,09:52:22.370000,moderate
410714,usp000jpr0,2012-08-01 14:37:43.750,"42 km ESE of ?funato, Japan",38.861,142.132,73.8,4.7,340,nan,JPN,2012-08-01,14:37:43.750000,light
568452,usp000jpr2,2012-08-01 14:51:59.620,"111 km E of Madang, Papua New Guinea",-5.38,146.78,245.4,4.6,326,nan,PNG,2012-08-01,14:51:59.620000,light
327392,usp000jpr3,2012-08-01 14:55:46.900,"130 km NNE of Tobelo, Indonesia",2.86,128.35,35.0,4.4,298,nan,IDN,2012-08-01,14:55:46.900000,light
327393,usp000jpr4,2012-08-01 16:41:24.430,"144 km E of Amahai, Indonesia",-3.16,130.203,60.8,4.3,284,nan,IDN,2012-08-01,16:41:24.430000,light
551169,usp000jpr6,2012-08-01 16:52:03.240,"9 km SE of Santiago, Philippines",7.236,126.636,74.8,4.6,326,nan,PHL,2012-08-01,16:52:03.240000,light
204686,usp000jpr8,2012-08-01 19:50:01.040,"72 km N of Saga, China",29.972,85.344,10.0,4.5,312,nan,CHN,2012-08-01,19:50:01.040000,light
361398,usp000jpr8,2012-08-01 19:50:01.040,"72 km N of Saga, China",29.972,85.344,10.0,4.5,312,nan,IND,2012-08-01,19:50:01.040000,light
469338,usp000jpr8,2012-08-01 19:50:01.040,"72 km N of Saga, China",29.972,85.344,10.0,4.5,312,nan,NPL,2012-08-01,19:50:01.040000,light
568453,usp000jpr9,2012-08-01 20:43:40.680,"73 km ESE of Angoram, Papua New Guinea",-4.39,144.639,49.2,5.4,449,nan,PNG,2012-08-01,20:43:40.680000,moderate
204687,usp000jprc,2012-08-01 21:58:38.880,"52 km WSW of Sarupathar, India",26.055,96.311,43.8,4.7,340,nan,CHN,2012-08-01,21:58:38.880000,light
361399,usp000jprc,2012-08-01 21:58:38.880,"52 km WSW of Sarupathar, India",26.055,96.311,43.8,4.7,340,nan,IND,2012-08-01,21:58:38.880000,light
458032,usp000jprc,2012-08-01 21:58:38.880,"52 km WSW of Sarupathar, India",26.055,96.311,43.8,4.7,340,nan,MMR,2012-08-01,21:58:38.880000,light
448428,usp000jprf,2012-08-01 22:43:29.000,"26 km SSW of El Colomo, Mexico",18.85,-104.37,5.0,4.2,271,nan,MEX,2012-08-01,22:43:29,light
327394,usp000jprj,2012-08-02 00:25:39.610,"144 km NNE of Tobelo, Indonesia",2.864,128.659,35.0,4.1,259,nan,IDN,2012-08-02,00:25:39.610000,light
507586,usp000jprk,2012-08-02 00:44:07.940,"76 km NE of Tairua, New Zealand",-36.562,176.499,236.3,4.2,271,nan,NZL,2012-08-02,00:44:07.940000,light
410715,usp000jprm,2012-08-02 00:52:56.940,"51 km E of Yamada, Japan",39.519,142.546,66.6,4.3,284,nan,JPN,2012-08-02,00:52:56.940000,light
507587,usp000jprs,2012-08-02 03:20:56.910,southern Mid-Atlantic Ridge,-38.517,-16.282,14.1,4.6,326,nan,NZL,2012-08-02,03:20:56.910000,light
369323,usp000jpru,2012-08-02 04:32:37.610,"32 km SSW of Umm Qa?r, Iraq",29.76,47.821,10.0,4.2,271,nan,IRN,2012-08-02,04:32:37.610000,light
372513,usp000jpru,2012-08-02 04:32:37.610,"32 km SSW of Umm Qa?r, Iraq",29.76,47.821,10.0,4.2,271,nan,IRQ,2012-08-02,04:32:37.610000,light
430016,usp000jpru,2012-08-02 04:32:37.610,"32 km SSW of Umm Qa?r, Iraq",29.76,47.821,10.0,4.2,271,nan,KWT,2012-08-02,04:32:37.610000,light
617589,usp000jpru,2012-08-02 04:32:37.610,"32 km SSW of Umm Qa?r, Iraq",29.76,47.821,10.0,4.2,271,nan,SAU,2012-08-02,04:32:37.610000,light
369324,usp000jps3,2012-08-02 07:10:55.200,"18 km ENE of Yasuj, Iran",30.743,51.759,10.0,4.2,271,nan,IRN,2012-08-02,07:10:55.200000,light
