,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
230851,usp000ctvv,2004-05-01 00:13:37.180,"64 km SE of Boca de Yuma, Dominican Republic",17.987,-68.155,91.6,3.6,199,nan,DOM,2004-05-01,00:13:37.180000,minor
51118,usp000ctvw,2004-05-01 00:44:44.700,Mid-Indian Ridge,-21.669,68.982,10.0,4.0,246,nan,ATF,2004-05-01,00:44:44.700000,light
576516,usp000ctvz,2004-05-01 01:56:08.700,"5 km WNW of Rudna, Poland",51.527,16.182,5.0,3.0,138,nan,POL,2004-05-01,01:56:08.700000,minor
648976,usp000ctw0,2004-05-01 02:01:00.270,"295 km WNW of Haveluloto, Tonga",-19.905,-177.715,500.0,4.4,298,nan,TON,2004-05-01,02:01:00.270000,light
308506,usp000ctw3,2004-05-01 02:10:51.960,"237 km NW of Tobelo, Indonesia",3.317,126.57,10.0,4.9,369,nan,IDN,2004-05-01,02:10:51.960000,light
440114,usp000ctw4,2004-05-01 02:12:17.500,"124 km SW of El Palmarcito, Mexico",14.747,-94.073,16.1,4.4,298,nan,MEX,2004-05-01,02:12:17.500000,light
699242,nc30227596,2004-05-01 02:52:58.760,"10 km WSW of Templeton, California",35.5298333,-120.816,3.92,3.43,218,nan,USA,2004-05-01,02:52:58.760000,minor
648977,usp000ctw9,2004-05-01 03:06:37.750,"83 km NE of Kolonga, Tonga",-20.672,-174.426,10.0,5.0,385,nan,TON,2004-05-01,03:06:37.750000,moderate
308507,usp000ctwb,2004-05-01 03:33:21.970,"87 km S of Tondano, Indonesia",0.523,124.791,45.0,4.5,312,nan,IDN,2004-05-01,03:33:21.970000,light
440115,usp000ctwc,2004-05-01 03:39:29.500,"137 km SSE of El Carrizal, Mexico",14.954,-94.828,9.1,4.0,246,nan,MEX,2004-05-01,03:39:29.500000,light
491632,usp000ctwd,2004-05-01 04:06:52.910,"Kermadec Islands, New Zealand",-30.343,-178.561,123.6,4.6,326,nan,NZL,2004-05-01,04:06:52.910000,light
308508,usp000ctwg,2004-05-01 05:41:50.100,Banda Sea,-6.724,129.746,10.0,4.1,259,nan,IDN,2004-05-01,05:41:50.100000,light
266103,usp000ctwj,2004-05-01 05:48:57.400,"16 km NW of Manoláda, Greece",38.14,21.2,18.0,3.3,168,nan,GRC,2004-05-01,05:48:57.400000,minor
266104,usp000ctwk,2004-05-01 05:55:02.400,"12 km ENE of Skála, Greece",37.37,26.67,26.0,3.7,211,nan,GRC,2004-05-01,05:55:02.400000,minor
672107,usp000ctwk,2004-05-01 05:55:02.400,"12 km ENE of Skála, Greece",37.37,26.67,26.0,3.7,211,nan,TUR,2004-05-01,05:55:02.400000,minor
192423,usp000ctwm,2004-05-01 06:03:38.960,"69 km SSE of Dicabisagan, Philippines",16.481,122.603,42.7,4.3,284,nan,CHN,2004-05-01,06:03:38.960000,light
547649,usp000ctwm,2004-05-01 06:03:38.960,"69 km SSE of Dicabisagan, Philippines",16.481,122.603,42.7,4.3,284,nan,PHL,2004-05-01,06:03:38.960000,light
229615,usp000ctwp,2004-05-01 06:25:44.100,"0 km NNE of Rambervillers, France",48.348,6.64,4.0,3.4,178,nan,DEU,2004-05-01,06:25:44.100000,minor
248566,usp000ctwp,2004-05-01 06:25:44.100,"0 km NNE of Rambervillers, France",48.348,6.64,4.0,3.4,178,nan,FRA,2004-05-01,06:25:44.100000,minor
61833,usp000ctws,2004-05-01 07:04:42.100,southeast Indian Ridge,-43.348,91.657,10.0,5.4,449,nan,AUS,2004-05-01,07:04:42.100000,moderate
491633,usp000ctws,2004-05-01 07:04:42.100,southeast Indian Ridge,-43.348,91.657,10.0,5.4,449,nan,NZL,2004-05-01,07:04:42.100000,moderate
192424,usp000ctwt,2004-05-01 07:08:12.940,"168 km ENE of Thang, India",35.73,78.366,26.3,4.5,312,nan,CHN,2004-05-01,07:08:12.940000,light
192425,usp000ctwv,2004-05-01 07:56:13.640,"11 km N of Hualien City, Taiwan",24.081,121.611,44.6,5.2,416,nan,CHN,2004-05-01,07:56:13.640000,moderate
680708,usp000ctwv,2004-05-01 07:56:13.640,"11 km N of Hualien City, Taiwan",24.081,121.611,44.6,5.2,416,nan,TWN,2004-05-01,07:56:13.640000,moderate
648978,usp000ctwz,2004-05-01 08:34:30.530,south of Tonga,-24.014,-175.853,10.0,4.7,340,nan,TON,2004-05-01,08:34:30.530000,light
