,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
648426,usp000c1cb,2003-07-01 00:52:34.090,south of the Fiji Islands,-23.749,-176.897,33.0,4.5,312,nan,TON,2003-07-01,00:52:34.090000,light
307303,usp000c1cd,2003-07-01 01:17:07.150,"58 km E of Gorontalo, Indonesia",0.556,123.584,250.0,4.9,369,nan,IDN,2003-07-01,01:17:07.150000,light
242718,usp000c1cg,2003-07-01 02:03:31.230,"256 km W of Sagres, Portugal",37.104,-11.827,10.0,3.3,168,nan,ESP,2003-07-01,02:03:31.230000,minor
579897,usp000c1cg,2003-07-01 02:03:31.230,"256 km W of Sagres, Portugal",37.104,-11.827,10.0,3.3,168,nan,PRT,2003-07-01,02:03:31.230000,minor
28193,usp000c1cm,2003-07-01 02:27:55.900,"62 km WSW of Ovalle, Chile",-30.837,-71.792,31.1,3.0,138,nan,ARG,2003-07-01,02:27:55.900000,minor
102122,usp000c1cm,2003-07-01 02:27:55.900,"62 km WSW of Ovalle, Chile",-30.837,-71.792,31.1,3.0,138,nan,BRA,2003-07-01,02:27:55.900000,minor
152675,usp000c1cm,2003-07-01 02:27:55.900,"62 km WSW of Ovalle, Chile",-30.837,-71.792,31.1,3.0,138,nan,CHL,2003-07-01,02:27:55.900000,minor
489809,usp000c1cm,2003-07-01 02:27:55.900,"62 km WSW of Ovalle, Chile",-30.837,-71.792,31.1,3.0,138,nan,NZL,2003-07-01,02:27:55.900000,minor
28194,usp000c1cp,2003-07-01 02:42:39.200,"43 km W of Valparaíso, Chile",-32.967,-72.086,15.0,3.1,148,nan,ARG,2003-07-01,02:42:39.200000,minor
102123,usp000c1cp,2003-07-01 02:42:39.200,"43 km W of Valparaíso, Chile",-32.967,-72.086,15.0,3.1,148,nan,BRA,2003-07-01,02:42:39.200000,minor
152676,usp000c1cp,2003-07-01 02:42:39.200,"43 km W of Valparaíso, Chile",-32.967,-72.086,15.0,3.1,148,nan,CHL,2003-07-01,02:42:39.200000,minor
489810,usp000c1cp,2003-07-01 02:42:39.200,"43 km W of Valparaíso, Chile",-32.967,-72.086,15.0,3.1,148,nan,NZL,2003-07-01,02:42:39.200000,minor
264646,usp000c1cr,2003-07-01 02:49:09.400,"31 km S of Asopós, Greece",36.45,22.85,5.0,3.2,158,nan,GRC,2003-07-01,02:49:09.400000,minor
191388,usp000c1ct,2003-07-01 03:01:25.480,"98 km NNW of Basco, Philippines",21.202,121.474,79.9,4.5,312,nan,CHN,2003-07-01,03:01:25.480000,light
547364,usp000c1ct,2003-07-01 03:01:25.480,"98 km NNW of Basco, Philippines",21.202,121.474,79.9,4.5,312,nan,PHL,2003-07-01,03:01:25.480000,light
680515,usp000c1ct,2003-07-01 03:01:25.480,"98 km NNW of Basco, Philippines",21.202,121.474,79.9,4.5,312,nan,TWN,2003-07-01,03:01:25.480000,light
394352,usp000c1cw,2003-07-01 03:30:09.790,"13 km SW of ?funato, Japan",38.989,141.608,66.4,4.4,298,nan,JPN,2003-07-01,03:30:09.790000,light
593743,usp000c1cz,2003-07-01 04:22:11.680,"261 km ESE of Attu Station, Alaska",51.635,176.47,10.0,4.4,298,nan,RUS,2003-07-01,04:22:11.680000,light
648427,usp000c1d0,2003-07-01 04:49:09.310,"145 km N of Neiafu, Tonga",-17.333,-173.963,33.0,4.0,246,nan,TON,2003-07-01,04:49:09.310000,light
191389,usp000c1d3,2003-07-01 05:13:53.580,"209 km NNE of Saga, China",30.924,86.377,33.0,4.3,284,nan,CHN,2003-07-01,05:13:53.580000,light
354834,usp000c1d3,2003-07-01 05:13:53.580,"209 km NNE of Saga, China",30.924,86.377,33.0,4.3,284,nan,IND,2003-07-01,05:13:53.580000,light
264647,usp000c1d5,2003-07-01 05:33:08.500,"0 km SSW of Politiká, Greece",38.59,23.54,16.0,3.1,148,nan,GRC,2003-07-01,05:33:08.500000,minor
307304,usp000c1d9,2003-07-01 05:52:25.920,"179 km SSE of Tabiauan, Philippines",4.529,122.511,635.4,6.0,554,nan,IDN,2003-07-01,05:52:25.920000,strong
547365,usp000c1d9,2003-07-01 05:52:25.920,"179 km SSE of Tabiauan, Philippines",4.529,122.511,635.4,6.0,554,nan,PHL,2003-07-01,05:52:25.920000,strong
264648,usp000c1da,2003-07-01 06:13:41.600,"26 km NE of Néa Stíra, Greece",38.32,24.45,35.0,3.5,188,nan,GRC,2003-07-01,06:13:41.600000,minor
264649,usp000c1db,2003-07-01 06:22:50.800,"2 km NNE of Politiká, Greece",38.62,23.56,23.0,4.4,298,nan,GRC,2003-07-01,06:22:50.800000,light
28195,usp000c1dn,2003-07-01 07:06:25.500,"35 km WSW of Ovalle, Chile",-30.696,-71.554,39.4,3.1,148,nan,ARG,2003-07-01,07:06:25.500000,minor
102124,usp000c1dn,2003-07-01 07:06:25.500,"35 km WSW of Ovalle, Chile",-30.696,-71.554,39.4,3.1,148,nan,BRA,2003-07-01,07:06:25.500000,minor
152677,usp000c1dn,2003-07-01 07:06:25.500,"35 km WSW of Ovalle, Chile",-30.696,-71.554,39.4,3.1,148,nan,CHL,2003-07-01,07:06:25.500000,minor
489811,usp000c1dn,2003-07-01 07:06:25.500,"35 km WSW of Ovalle, Chile",-30.696,-71.554,39.4,3.1,148,nan,NZL,2003-07-01,07:06:25.500000,minor
28196,usp000c1ds,2003-07-01 08:11:53.700,"54 km NNW of Villa General Roca, Argentina",-32.214,-66.684,160.0,4.0,246,nan,ARG,2003-07-01,08:11:53.700000,light
102125,usp000c1ds,2003-07-01 08:11:53.700,"54 km NNW of Villa General Roca, Argentina",-32.214,-66.684,160.0,4.0,246,nan,BRA,2003-07-01,08:11:53.700000,light
152678,usp000c1ds,2003-07-01 08:11:53.700,"54 km NNW of Villa General Roca, Argentina",-32.214,-66.684,160.0,4.0,246,nan,CHL,2003-07-01,08:11:53.700000,light
489812,usp000c1ds,2003-07-01 08:11:53.700,"54 km NNW of Villa General Roca, Argentina",-32.214,-66.684,160.0,4.0,246,nan,NZL,2003-07-01,08:11:53.700000,light
394353,usp000c1e2,2003-07-01 11:19:02.590,"Izu Islands, Japan region",29.198,140.039,65.1,4.3,284,nan,JPN,2003-07-01,11:19:02.590000,light
289995,usp000c1e3,2003-07-01 11:26:10.700,"8 km SSW of Mez?csát, Hungary",47.746,20.887,10.0,3.2,158,nan,HUN,2003-07-01,11:26:10.700000,minor
581072,usp000c1e3,2003-07-01 11:26:10.700,"8 km SSW of Mez?csát, Hungary",47.746,20.887,10.0,3.2,158,nan,ROU,2003-07-01,11:26:10.700000,minor
593744,usp000c1e3,2003-07-01 11:26:10.700,"8 km SSW of Mez?csát, Hungary",47.746,20.887,10.0,3.2,158,nan,RUS,2003-07-01,11:26:10.700000,minor
636036,usp000c1e3,2003-07-01 11:26:10.700,"8 km SSW of Mez?csát, Hungary",47.746,20.887,10.0,3.2,158,nan,SVK,2003-07-01,11:26:10.700000,minor
28197,usp000c1e5,2003-07-01 12:50:50.000,"25 km WNW of La Ligua, Chile",-32.336,-71.465,53.2,3.4,178,nan,ARG,2003-07-01,12:50:50,minor
102126,usp000c1e5,2003-07-01 12:50:50.000,"25 km WNW of La Ligua, Chile",-32.336,-71.465,53.2,3.4,178,nan,BRA,2003-07-01,12:50:50,minor
152679,usp000c1e5,2003-07-01 12:50:50.000,"25 km WNW of La Ligua, Chile",-32.336,-71.465,53.2,3.4,178,nan,CHL,2003-07-01,12:50:50,minor
489813,usp000c1e5,2003-07-01 12:50:50.000,"25 km WNW of La Ligua, Chile",-32.336,-71.465,53.2,3.4,178,nan,NZL,2003-07-01,12:50:50,minor
80822,usp000c1eb,2003-07-01 15:05:20.430,"17 km WNW of Gacko, Bosnia and Herzegovina",43.209,18.33,15.1,3.4,178,nan,BIH,2003-07-01,15:05:20.430000,minor
288949,usp000c1eb,2003-07-01 15:05:20.430,"17 km WNW of Gacko, Bosnia and Herzegovina",43.209,18.33,15.1,3.4,178,nan,HRV,2003-07-01,15:05:20.430000,minor
378126,usp000c1eb,2003-07-01 15:05:20.430,"17 km WNW of Gacko, Bosnia and Herzegovina",43.209,18.33,15.1,3.4,178,nan,ITA,2003-07-01,15:05:20.430000,minor
127773,usp000c1ed,2003-07-01 15:49:06.000,"225 km W of Port McNeill, Canada",50.51,-130.27,10.0,4.1,259,nan,CAN,2003-07-01,15:49:06,light
307305,usp000c1ef,2003-07-01 16:37:21.440,"206 km W of Abepura, Indonesia",-2.336,138.795,33.0,4.0,246,nan,IDN,2003-07-01,16:37:21.440000,light
563826,usp000c1ef,2003-07-01 16:37:21.440,"206 km W of Abepura, Indonesia",-2.336,138.795,33.0,4.0,246,nan,PNG,2003-07-01,16:37:21.440000,light
191390,usp000c1ej,2003-07-01 17:00:22.820,"22 km NW of Cabodiongan, Philippines",12.803,124.898,33.0,6.0,554,nan,CHN,2003-07-01,17:00:22.820000,strong
547366,usp000c1ej,2003-07-01 17:00:22.820,"22 km NW of Cabodiongan, Philippines",12.803,124.898,33.0,6.0,554,nan,PHL,2003-07-01,17:00:22.820000,strong
648428,usp000c1ek,2003-07-01 17:46:49.740,"135 km NNW of Neiafu, Tonga",-17.468,-174.314,33.0,4.3,284,nan,TON,2003-07-01,17:46:49.740000,light
394354,usp000c1em,2003-07-01 17:51:49.080,"6 km E of Ise, Japan",34.487,136.766,343.2,4.4,298,nan,JPN,2003-07-01,17:51:49.080000,light
28198,usp000c1ep,2003-07-01 18:18:23.630,"144 km SW of Atocha, Bolivia",-21.935,-67.121,185.3,4.1,259,nan,ARG,2003-07-01,18:18:23.630000,light
82520,usp000c1ep,2003-07-01 18:18:23.630,"144 km SW of Atocha, Bolivia",-21.935,-67.121,185.3,4.1,259,nan,BOL,2003-07-01,18:18:23.630000,light
102127,usp000c1ep,2003-07-01 18:18:23.630,"144 km SW of Atocha, Bolivia",-21.935,-67.121,185.3,4.1,259,nan,BRA,2003-07-01,18:18:23.630000,light
152680,usp000c1ep,2003-07-01 18:18:23.630,"144 km SW of Atocha, Bolivia",-21.935,-67.121,185.3,4.1,259,nan,CHL,2003-07-01,18:18:23.630000,light
307306,usp000c1ev,2003-07-01 20:09:16.900,"60 km SSW of Meulaboh, Indonesia",3.674,95.849,47.9,4.2,271,nan,IDN,2003-07-01,20:09:16.900000,light
80823,usp000c1ew,2003-07-01 20:25:04.820,"16 km WNW of Gacko, Bosnia and Herzegovina",43.199,18.336,10.7,3.4,178,nan,BIH,2003-07-01,20:25:04.820000,minor
288950,usp000c1ew,2003-07-01 20:25:04.820,"16 km WNW of Gacko, Bosnia and Herzegovina",43.199,18.336,10.7,3.4,178,nan,HRV,2003-07-01,20:25:04.820000,minor
378127,usp000c1ew,2003-07-01 20:25:04.820,"16 km WNW of Gacko, Bosnia and Herzegovina",43.199,18.336,10.7,3.4,178,nan,ITA,2003-07-01,20:25:04.820000,minor
80824,usp000c1ex,2003-07-01 22:06:43.610,"14 km W of Gacko, Bosnia and Herzegovina",43.191,18.359,12.0,3.3,168,nan,BIH,2003-07-01,22:06:43.610000,minor
288951,usp000c1ex,2003-07-01 22:06:43.610,"14 km W of Gacko, Bosnia and Herzegovina",43.191,18.359,12.0,3.3,168,nan,HRV,2003-07-01,22:06:43.610000,minor
378128,usp000c1ex,2003-07-01 22:06:43.610,"14 km W of Gacko, Bosnia and Herzegovina",43.191,18.359,12.0,3.3,168,nan,ITA,2003-07-01,22:06:43.610000,minor
61231,usp000c1ey,2003-07-01 22:29:05.400,Mid-Indian Ridge,-37.064,78.177,10.0,5.4,449,nan,AUS,2003-07-01,22:29:05.400000,moderate
489814,usp000c1ey,2003-07-01 22:29:05.400,Mid-Indian Ridge,-37.064,78.177,10.0,5.4,449,nan,NZL,2003-07-01,22:29:05.400000,moderate
378129,usp000c1f2,2003-07-01 23:49:36.600,"1 km SW of Barcellona Pozzo di Gotto, Italy",38.138,15.205,5.9,3.6,199,nan,ITA,2003-07-01,23:49:36.600000,minor
307307,usp000c1f6,2003-07-02 00:47:11.860,"28 km NW of Bengkulu, Indonesia",-3.643,102.06,75.2,5.1,400,nan,IDN,2003-07-02,00:47:11.860000,moderate
264650,usp000c1f8,2003-07-02 01:43:37.970,"7 km NNW of Buldan, Turkey",38.112,28.809,10.0,3.7,211,nan,GRC,2003-07-02,01:43:37.970000,minor
671756,usp000c1f8,2003-07-02 01:43:37.970,"7 km NNW of Buldan, Turkey",38.112,28.809,10.0,3.7,211,nan,TUR,2003-07-02,01:43:37.970000,minor
264651,usp000c1fc,2003-07-02 03:08:14.400,"8 km NE of Psachná, Greece",38.64,23.71,8.0,3.0,138,nan,GRC,2003-07-02,03:08:14.400000,minor
489815,usp000c1fh,2003-07-02 04:50:27.000,"38 km E of Blenheim, New Zealand",-41.55,174.41,16.0,4.1,259,nan,NZL,2003-07-02,04:50:27,light
242719,usp000c1fj,2003-07-02 05:05:25.570,"268 km NW of Essaouira, Morocco",32.975,-12.046,10.0,3.0,138,nan,ESP,2003-07-02,05:05:25.570000,minor
430806,usp000c1fj,2003-07-02 05:05:25.570,"268 km NW of Essaouira, Morocco",32.975,-12.046,10.0,3.0,138,nan,MAR,2003-07-02,05:05:25.570000,minor
579898,usp000c1fj,2003-07-02 05:05:25.570,"268 km NW of Essaouira, Morocco",32.975,-12.046,10.0,3.0,138,nan,PRT,2003-07-02,05:05:25.570000,minor
226789,usp000c1fk,2003-07-02 05:10:28.100,"81 km S of Masachapa, Nicaragua",11.064,-86.646,20.0,4.2,271,nan,CRI,2003-07-02,05:10:28.100000,light
467038,usp000c1fk,2003-07-02 05:10:28.100,"81 km S of Masachapa, Nicaragua",11.064,-86.646,20.0,4.2,271,nan,NIC,2003-07-02,05:10:28.100000,light
439506,usp000c1fm,2003-07-02 05:11:34.830,"152 km E of La Playa, Mexico",22.904,-108.191,10.0,5.6,482,nan,MEX,2003-07-02,05:11:34.830000,moderate
242720,usp000c1fs,2003-07-02 06:45:51.100,"9 km NW of Font-Romeu-Odeillo-Via, France",42.56,1.95,10.0,3.3,168,nan,ESP,2003-07-02,06:45:51.100000,minor
248444,usp000c1fs,2003-07-02 06:45:51.100,"9 km NW of Font-Romeu-Odeillo-Via, France",42.56,1.95,10.0,3.3,168,nan,FRA,2003-07-02,06:45:51.100000,minor
191391,usp000c1ft,2003-07-02 07:11:45.330,"14 km W of Naro, Philippines",11.914,123.538,33.0,4.4,298,nan,CHN,2003-07-02,07:11:45.330000,light
547367,usp000c1ft,2003-07-02 07:11:45.330,"14 km W of Naro, Philippines",11.914,123.538,33.0,4.4,298,nan,PHL,2003-07-02,07:11:45.330000,light
191392,usp000c1fu,2003-07-02 07:44:10.870,"63 km NNW of Baiyin, China",37.079,103.92,33.0,4.5,312,nan,CHN,2003-07-02,07:44:10.870000,light
28199,usp000c1g0,2003-07-02 10:23:07.400,"48 km WNW of La Ligua, Chile",-32.233,-71.68,25.9,3.6,199,nan,ARG,2003-07-02,10:23:07.400000,minor
102128,usp000c1g0,2003-07-02 10:23:07.400,"48 km WNW of La Ligua, Chile",-32.233,-71.68,25.9,3.6,199,nan,BRA,2003-07-02,10:23:07.400000,minor
152681,usp000c1g0,2003-07-02 10:23:07.400,"48 km WNW of La Ligua, Chile",-32.233,-71.68,25.9,3.6,199,nan,CHL,2003-07-02,10:23:07.400000,minor
489816,usp000c1g0,2003-07-02 10:23:07.400,"48 km WNW of La Ligua, Chile",-32.233,-71.68,25.9,3.6,199,nan,NZL,2003-07-02,10:23:07.400000,minor
230724,usp000c1g1,2003-07-02 10:38:24.610,"15 km ENE of La Romana, Dominican Republic",18.502,-68.846,125.5,3.9,234,nan,DOM,2003-07-02,10:38:24.610000,minor
307308,usp000c1g4,2003-07-02 11:09:40.370,"93 km S of Pundong, Indonesia",-8.794,110.351,33.0,4.2,271,nan,IDN,2003-07-02,11:09:40.370000,light
394355,usp000c1g5,2003-07-02 11:51:07.570,"38 km N of Mutsu, Japan",41.638,141.234,116.1,4.3,284,nan,JPN,2003-07-02,11:51:07.570000,light
593745,usp000c1g5,2003-07-02 11:51:07.570,"38 km N of Mutsu, Japan",41.638,141.234,116.1,4.3,284,nan,RUS,2003-07-02,11:51:07.570000,light
28200,usp000c1g7,2003-07-02 12:27:58.700,"34 km W of Ovalle, Chile",-30.605,-71.557,40.0,3.8,222,nan,ARG,2003-07-02,12:27:58.700000,minor
102129,usp000c1g7,2003-07-02 12:27:58.700,"34 km W of Ovalle, Chile",-30.605,-71.557,40.0,3.8,222,nan,BRA,2003-07-02,12:27:58.700000,minor
