,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
256879,usp0006uzm,1995-04-01 00:50:07.090,"11 km NNW of Karaburun, Turkey",38.73,26.452,10.0,3.4,178,nan,GRC,1995-04-01,00:50:07.090000,minor
668792,usp0006uzm,1995-04-01 00:50:07.090,"11 km NNW of Karaburun, Turkey",38.73,26.452,10.0,3.4,178,nan,TUR,1995-04-01,00:50:07.090000,minor
256880,usp0006uzq,1995-04-01 02:26:42.490,"7 km WSW of Bigadiç, Turkey",39.358,28.053,10.0,3.0,138,nan,GRC,1995-04-01,02:26:42.490000,minor
668793,usp0006uzq,1995-04-01 02:26:42.490,"7 km WSW of Bigadiç, Turkey",39.358,28.053,10.0,3.0,138,nan,TUR,1995-04-01,02:26:42.490000,minor
585998,usp0006uzr,1995-04-01 02:34:27.630,"65 km SSW of Attu Station, Alaska",52.324,172.739,44.5,4.7,340,nan,RUS,1995-04-01,02:34:27.630000,light
182558,usp0006uzt,1995-04-01 03:28:09.960,"163 km W of Basco, Philippines",20.311,120.407,33.0,3.8,222,nan,CHN,1995-04-01,03:28:09.960000,minor
543714,usp0006uzt,1995-04-01 03:28:09.960,"163 km W of Basco, Philippines",20.311,120.407,33.0,3.8,222,nan,PHL,1995-04-01,03:28:09.960000,minor
678918,usp0006uzt,1995-04-01 03:28:09.960,"163 km W of Basco, Philippines",20.311,120.407,33.0,3.8,222,nan,TWN,1995-04-01,03:28:09.960000,minor
385224,usp0006uzu,1995-04-01 03:49:33.550,"8 km NE of Kameda-honch?, Japan",37.925,139.186,10.8,5.4,449,nan,JPN,1995-04-01,03:49:33.550000,moderate
366230,usp0006uzv,1995-04-01 04:48:14.030,"23 km SSW of Ash Sha?rah, Iraq",31.223,46.051,33.0,4.6,326,nan,IRN,1995-04-01,04:48:14.030000,light
372103,usp0006uzv,1995-04-01 04:48:14.030,"23 km SSW of Ash Sha?rah, Iraq",31.223,46.051,33.0,4.6,326,nan,IRQ,1995-04-01,04:48:14.030000,light
616106,usp0006uzv,1995-04-01 04:48:14.030,"23 km SSW of Ash Sha?rah, Iraq",31.223,46.051,33.0,4.6,326,nan,SAU,1995-04-01,04:48:14.030000,light
475130,usp0006uzw,1995-04-01 05:06:37.150,Kermadec Islands region,-31.379,-178.527,145.9,4.8,354,nan,NZL,1995-04-01,05:06:37.150000,light
693303,uu50112385,1995-04-01 05:22:38.390,"13 km S of Dinosaur, Colorado",40.1273333,-109.036,-0.48,3.19,157,nan,USA,1995-04-01,05:22:38.390000,minor
16030,usp0006uzy,1995-04-01 05:25:01.050,"116 km WNW of Candelaria, Argentina",-31.66,-66.961,122.5,4.0,246,nan,ARG,1995-04-01,05:25:01.050000,light
