,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
182400,usp0006qpe,1995-01-01 00:02:07.250,"19 km WSW of Malamig, Philippines",12.904,121.19,27.0,4.6,326,nan,CHN,1995-01-01,00:02:07.250000,light
543651,usp0006qpe,1995-01-01 00:02:07.250,"19 km WSW of Malamig, Philippines",12.904,121.19,27.0,4.6,326,nan,PHL,1995-01-01,00:02:07.250000,light
678878,usp0006qpe,1995-01-01 00:02:07.250,"19 km WSW of Malamig, Philippines",12.904,121.19,27.0,4.6,326,nan,TWN,1995-01-01,00:02:07.250000,light
226158,usp0006qpf,1995-01-01 00:16:59.330,"13 km W of Tejar, Costa Rica",9.726,-84.351,46.2,4.2,271,nan,CRI,1995-01-01,00:16:59.330000,light
384871,usp0006qpg,1995-01-01 00:24:10.790,"119 km E of Shikotan, Russia",43.616,148.181,30.5,4.7,340,nan,JPN,1995-01-01,00:24:10.790000,light
585743,usp0006qpg,1995-01-01 00:24:10.790,"119 km E of Shikotan, Russia",43.616,148.181,30.5,4.7,340,nan,RUS,1995-01-01,00:24:10.790000,light
239339,usp0006qph,1995-01-01 00:46:29.730,"76 km E of Safaga, Egypt",26.733,34.707,10.0,3.5,188,nan,EGY,1995-01-01,00:46:29.730000,minor
616079,usp0006qph,1995-01-01 00:46:29.730,"76 km E of Safaga, Egypt",26.733,34.707,10.0,3.5,188,nan,SAU,1995-01-01,00:46:29.730000,minor
247422,usp0006qpj,1995-01-01 00:47:02.810,"2 km ESE of Villar Perosa, Italy",44.911,7.278,10.0,3.1,148,nan,FRA,1995-01-01,00:47:02.810000,minor
375253,usp0006qpj,1995-01-01 00:47:02.810,"2 km ESE of Villar Perosa, Italy",44.911,7.278,10.0,3.1,148,nan,ITA,1995-01-01,00:47:02.810000,minor
56745,usp0006qpk,1995-01-01 02:02:25.490,"294 km S of Kencong, Indonesia",-10.927,113.011,18.9,4.5,312,nan,AUS,1995-01-01,02:02:25.490000,light
295176,usp0006qpk,1995-01-01 02:02:25.490,"294 km S of Kencong, Indonesia",-10.927,113.011,18.9,4.5,312,nan,IDN,1995-01-01,02:02:25.490000,light
384872,usp0006qpm,1995-01-01 02:30:33.010,"Izu Islands, Japan region",29.513,140.973,76.0,4.3,284,nan,JPN,1995-01-01,02:30:33.010000,light
384873,usp0006qpn,1995-01-01 02:39:43.830,"58 km SSE of Shikotan, Russia",43.289,146.874,63.0,4.8,354,nan,JPN,1995-01-01,02:39:43.830000,light
585744,usp0006qpn,1995-01-01 02:39:43.830,"58 km SSE of Shikotan, Russia",43.289,146.874,63.0,4.8,354,nan,RUS,1995-01-01,02:39:43.830000,light
15686,usp0006qpq,1995-01-01 04:04:55.890,"108 km SSE of Antofagasta, Chile",-24.467,-69.811,69.3,4.8,354,nan,ARG,1995-01-01,04:04:55.890000,light
90302,usp0006qpq,1995-01-01 04:04:55.890,"108 km SSE of Antofagasta, Chile",-24.467,-69.811,69.3,4.8,354,nan,BRA,1995-01-01,04:04:55.890000,light
