,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
295911,usp000719k,1995-08-01 01:33:16.060,"190 km SE of Sarangani, Philippines",4.034,126.51,60.0,4.6,326,nan,IDN,1995-08-01,01:33:16.060000,light
586320,usp000719m,1995-08-01 02:10:40.800,Kuril Islands,46.391,153.843,40.6,5.3,432,nan,RUS,1995-08-01,02:10:40.800000,moderate
56952,usp000719n,1995-08-01 02:25:32.290,"172 km NW of Sola, Vanuatu",-12.636,166.583,150.0,3.9,234,nan,AUS,1995-08-01,02:25:32.290000,minor
624533,usp000719n,1995-08-01 02:25:32.290,"172 km NW of Sola, Vanuatu",-12.636,166.583,150.0,3.9,234,nan,SLB,1995-08-01,02:25:32.290000,minor
16517,usp000719p,1995-08-01 02:44:46.520,"39 km NNE of Antofagasta, Chile",-23.315,-70.275,30.9,4.8,354,nan,ARG,1995-08-01,02:44:46.520000,light
91001,usp000719p,1995-08-01 02:44:46.520,"39 km NNE of Antofagasta, Chile",-23.315,-70.275,30.9,4.8,354,nan,BRA,1995-08-01,02:44:46.520000,light
139867,usp000719p,1995-08-01 02:44:46.520,"39 km NNE of Antofagasta, Chile",-23.315,-70.275,30.9,4.8,354,nan,CHL,1995-08-01,02:44:46.520000,light
16518,usp000719q,1995-08-01 03:21:08.040,"73 km NNW of Taltal, Chile",-24.783,-70.74,33.0,4.6,326,nan,ARG,1995-08-01,03:21:08.040000,light
91002,usp000719q,1995-08-01 03:21:08.040,"73 km NNW of Taltal, Chile",-24.783,-70.74,33.0,4.6,326,nan,BRA,1995-08-01,03:21:08.040000,light
139868,usp000719q,1995-08-01 03:21:08.040,"73 km NNW of Taltal, Chile",-24.783,-70.74,33.0,4.6,326,nan,CHL,1995-08-01,03:21:08.040000,light
183249,usp000719r,1995-08-01 03:51:52.800,"5 km SSW of Pingliang, China",35.487,106.672,10.0,3.9,234,nan,CHN,1995-08-01,03:51:52.800000,minor
16519,usp000719s,1995-08-01 04:07:23.600,"90 km WNW of Cartagena, Chile",-33.348,-72.549,33.0,3.7,211,nan,ARG,1995-08-01,04:07:23.600000,minor
91003,usp000719s,1995-08-01 04:07:23.600,"90 km WNW of Cartagena, Chile",-33.348,-72.549,33.0,3.7,211,nan,BRA,1995-08-01,04:07:23.600000,minor
139869,usp000719s,1995-08-01 04:07:23.600,"90 km WNW of Cartagena, Chile",-33.348,-72.549,33.0,3.7,211,nan,CHL,1995-08-01,04:07:23.600000,minor
475571,usp000719s,1995-08-01 04:07:23.600,"90 km WNW of Cartagena, Chile",-33.348,-72.549,33.0,3.7,211,nan,NZL,1995-08-01,04:07:23.600000,minor
16520,usp000719t,1995-08-01 04:29:19.860,"38 km WNW of San Antonio de los Cobres, Argentina",-24.089,-66.674,193.3,4.8,354,nan,ARG,1995-08-01,04:29:19.860000,light
