,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
696694,ci9118830,1999-11-01 00:29:59.590,"7km ENE of Coso Junction, CA",36.059,-117.875,1.047,3.0,138,nan,USA,1999-11-01,00:29:59.590000,minor
21850,usp0009gww,1999-11-01 01:15:12.760,"38 km S of San Antonio, Chile",-33.938,-71.628,42.9,3.2,158,nan,ARG,1999-11-01,01:15:12.760000,minor
145698,usp0009gww,1999-11-01 01:15:12.760,"38 km S of San Antonio, Chile",-33.938,-71.628,42.9,3.2,158,nan,CHL,1999-11-01,01:15:12.760000,minor
481871,usp0009gww,1999-11-01 01:15:12.760,"38 km S of San Antonio, Chile",-33.938,-71.628,42.9,3.2,158,nan,NZL,1999-11-01,01:15:12.760000,minor
59264,usp0009gwx,1999-11-01 01:32:27.070,"166 km SSW of Muncar, Indonesia",-9.909,114.031,33.0,4.5,312,nan,AUS,1999-11-01,01:32:27.070000,light
302444,usp0009gwx,1999-11-01 01:32:27.070,"166 km SSW of Muncar, Indonesia",-9.909,114.031,33.0,4.5,312,nan,IDN,1999-11-01,01:32:27.070000,light
696695,ci9118857,1999-11-01 01:53:46.400,"5km N of Big Bear City, CA",34.305,-116.851,-1.336,3.15,153,nan,USA,1999-11-01,01:53:46.400000,minor
665145,usp0009gx1,1999-11-01 01:54:16.090,"40 km WSW of Mucurapo, Trinidad and Tobago",10.555,-61.89,11.0,3.6,199,nan,TTO,1999-11-01,01:54:16.090000,minor
722341,usp0009gx1,1999-11-01 01:54:16.090,"40 km WSW of Mucurapo, Trinidad and Tobago",10.555,-61.89,11.0,3.6,199,nan,VEN,1999-11-01,01:54:16.090000,minor
696696,ci9118869,1999-11-01 02:00:28.580,"21km NNW of Twentynine Palms, CA",34.323,-116.118,-0.839,3.42,180,nan,USA,1999-11-01,02:00:28.580000,minor
21851,usp0009gx5,1999-11-01 02:12:13.030,"9 km NE of San Martín, Argentina",-33.018,-68.394,8.4,4.0,246,nan,ARG,1999-11-01,02:12:13.030000,light
96061,usp0009gx5,1999-11-01 02:12:13.030,"9 km NE of San Martín, Argentina",-33.018,-68.394,8.4,4.0,246,nan,BRA,1999-11-01,02:12:13.030000,light
