,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
580790,usp0003rec,1989-02-01 01:54:13.210,"8 km SE of Crepaja, Serbia",44.952,20.707,10.0,3.4,178,nan,ROU,1989-02-01,01:54:13.210000,minor
581566,usp0003rec,1989-02-01 01:54:13.210,"8 km SE of Crepaja, Serbia",44.952,20.707,10.0,3.4,178,nan,RUS,1989-02-01,01:54:13.210000,minor
635538,usp0003rec,1989-02-01 01:54:13.210,"8 km SE of Crepaja, Serbia",44.952,20.707,10.0,3.4,178,nan,SRB,1989-02-01,01:54:13.210000,minor
380367,usp0003red,1989-02-01 01:56:18.150,"27 km E of Miyako, Japan",39.624,142.259,67.0,4.5,312,nan,JPN,1989-02-01,01:56:18.150000,light
11989,usp0003reg,1989-02-01 03:34:15.890,"130 km W of San Antonio de los Cobres, Argentina",-24.382,-67.588,180.9,4.7,340,nan,ARG,1989-02-01,03:34:15.890000,light
86780,usp0003reg,1989-02-01 03:34:15.890,"130 km W of San Antonio de los Cobres, Argentina",-24.382,-67.588,180.9,4.7,340,nan,BRA,1989-02-01,03:34:15.890000,light
134866,usp0003reg,1989-02-01 03:34:15.890,"130 km W of San Antonio de los Cobres, Argentina",-24.382,-67.588,180.9,4.7,340,nan,CHL,1989-02-01,03:34:15.890000,light
581567,usp0003rej,1989-02-01 05:10:48.880,"237 km WSW of Adak, Alaska",51.468,179.997,33.0,4.7,340,nan,RUS,1989-02-01,05:10:48.880000,light
432771,usp0003rek,1989-02-01 05:51:13.230,Revilla Gigedo Islands region,19.649,-108.535,10.0,3.7,211,nan,MEX,1989-02-01,05:51:13.230000,minor
557594,usp0003rem,1989-02-01 06:31:43.300,"36 km ESE of Wau, Papua New Guinea",-7.425,147.038,33.0,4.3,284,nan,PNG,1989-02-01,06:31:43.300000,light
380368,usp0003ren,1989-02-01 10:22:41.590,"Izu Islands, Japan region",31.561,140.155,118.6,5.4,449,nan,JPN,1989-02-01,10:22:41.590000,moderate
686891,ci1019988,1989-02-01 12:10:37.320,"44km WSW of Carlsbad, CA",32.953,-117.751,5.385,3.06,144,nan,USA,1989-02-01,12:10:37.320000,minor
432772,ci1020001,1989-02-01 16:45:45.930,"71km WSW of Alberto Oviedo Mota, B.C., MX",31.943,-115.84,5.681,3.49,187,nan,MEX,1989-02-01,16:45:45.930000,minor
686892,ci1020001,1989-02-01 16:45:45.930,"71km WSW of Alberto Oviedo Mota, B.C., MX",31.943,-115.84,5.681,3.49,187,nan,USA,1989-02-01,16:45:45.930000,minor
178223,usp0003rez,1989-02-01 19:34:55.380,"18 km NW of Sukumo, Japan",33.039,132.578,53.1,4.3,284,nan,CHN,1989-02-01,19:34:55.380000,light
380369,usp0003rez,1989-02-01 19:34:55.380,"18 km NW of Sukumo, Japan",33.039,132.578,53.1,4.3,284,nan,JPN,1989-02-01,19:34:55.380000,light
686893,ci1020015,1989-02-01 19:46:53.780,"40km WSW of Carlsbad, CA",33.007,-117.745,5.691,3.12,150,nan,USA,1989-02-01,19:46:53.780000,minor
178224,usp0003rf0,1989-02-01 19:50:45.940,"29 km SSE of Yujing, Taiwan",22.894,120.606,12.0,4.2,271,nan,CHN,1989-02-01,19:50:45.940000,light
677758,usp0003rf0,1989-02-01 19:50:45.940,"29 km SSE of Yujing, Taiwan",22.894,120.606,12.0,4.2,271,nan,TWN,1989-02-01,19:50:45.940000,light
178225,usp0003rf2,1989-02-01 22:22:06.410,"24 km SSE of Yujing, Taiwan",22.941,120.587,10.0,4.2,271,nan,CHN,1989-02-01,22:22:06.410000,light
677759,usp0003rf2,1989-02-01 22:22:06.410,"24 km SSE of Yujing, Taiwan",22.941,120.587,10.0,4.2,271,nan,TWN,1989-02-01,22:22:06.410000,light
643040,usp0003rf7,1989-02-02 00:19:22.960,"39 km N of Pangai, Tonga",-19.454,-174.36,33.0,4.7,340,nan,TON,1989-02-02,00:19:22.960000,light
123959,usp0003rf8,1989-02-02 00:54:27.050,"17 km W of Carletonville, South Africa",-26.375,27.228,5.0,3.6,199,nan,BWA,1989-02-02,00:54:27.050000,minor
736291,usp0003rf8,1989-02-02 00:54:27.050,"17 km W of Carletonville, South Africa",-26.375,27.228,5.0,3.6,199,nan,ZAF,1989-02-02,00:54:27.050000,minor
726223,usp0003rf9,1989-02-02 02:15:32.670,"38 km NNW of Isangel, Vanuatu",-19.231,169.11,267.4,4.0,246,nan,VUT,1989-02-02,02:15:32.670000,light
178226,usp0003rfa,1989-02-02 02:18:57.150,"6 km NNE of Talalora, Philippines",11.585,124.85,33.0,4.8,354,nan,CHN,1989-02-02,02:18:57.150000,light
542012,usp0003rfa,1989-02-02 02:18:57.150,"6 km NNE of Talalora, Philippines",11.585,124.85,33.0,4.8,354,nan,PHL,1989-02-02,02:18:57.150000,light
686894,ci1020059,1989-02-02 04:51:54.480,"8km SSW of Malibu, CA",33.942,-118.856,7.946,3.97,242,nan,USA,1989-02-02,04:51:54.480000,0
557595,usp0003rfe,1989-02-02 06:52:33.270,"56 km NNE of Porgera, Papua New Guinea",-4.971,143.281,118.1,5.0,385,nan,PNG,1989-02-02,06:52:33.270000,moderate
81142,usp0003rfm,1989-02-02 09:52:32.350,"156 km WSW of Colchani, Bolivia",-21.051,-68.21,154.7,4.8,354,nan,BOL,1989-02-02,09:52:32.350000,light
86781,usp0003rfm,1989-02-02 09:52:32.350,"156 km WSW of Colchani, Bolivia",-21.051,-68.21,154.7,4.8,354,nan,BRA,1989-02-02,09:52:32.350000,light
134867,usp0003rfm,1989-02-02 09:52:32.350,"156 km WSW of Colchani, Bolivia",-21.051,-68.21,154.7,4.8,354,nan,CHL,1989-02-02,09:52:32.350000,light
54303,usp0003rfp,1989-02-02 15:30:14.600,"100 km S of Lospalos, Timor Leste",-9.42,127.142,209.8,3.7,211,nan,AUS,1989-02-02,15:30:14.600000,minor
290134,usp0003rfp,1989-02-02 15:30:14.600,"100 km S of Lospalos, Timor Leste",-9.42,127.142,209.8,3.7,211,nan,IDN,1989-02-02,15:30:14.600000,minor
642288,usp0003rfp,1989-02-02 15:30:14.600,"100 km S of Lospalos, Timor Leste",-9.42,127.142,209.8,3.7,211,nan,TLS,1989-02-02,15:30:14.600000,minor
124474,usp0003rfq,1989-02-02 15:40:46.410,"141 km SW of Saint-Pierre, Saint Pierre and Miquelon",45.93,-57.54,18.0,3.9,234,nan,CAN,1989-02-02,15:40:46.410000,minor
380370,usp0003rfr,1989-02-02 17:27:01.340,"85 km SE of Kuril’sk, Russia",44.601,148.505,33.0,4.6,326,nan,JPN,1989-02-02,17:27:01.340000,light
581568,usp0003rfr,1989-02-02 17:27:01.340,"85 km SE of Kuril’sk, Russia",44.601,148.505,33.0,4.6,326,nan,RUS,1989-02-02,17:27:01.340000,light
250314,usp0003rft,1989-02-02 18:24:06.830,"72 km SW of Methóni, Greece",36.38,21.109,73.4,3.8,222,nan,GRC,1989-02-02,18:24:06.830000,minor
643041,usp0003rfy,1989-02-03 00:45:54.500,"228 km E of Levuka, Fiji",-17.787,-178.549,545.8,5.4,449,nan,TON,1989-02-03,00:45:54.500000,moderate
290135,usp0003rg1,1989-02-03 03:39:34.420,"218 km E of Amahai, Indonesia",-3.425,130.882,47.8,5.0,385,nan,IDN,1989-02-03,03:39:34.420000,moderate
686895,ci1020122,1989-02-03 03:49:59.510,"9km NW of Calipatria, CA",33.177,-115.586,1.598,3.08,146,nan,USA,1989-02-03,03:49:59.510000,minor
686896,uu50040980,1989-02-03 04:15:17.620,"17 km SE of Beaver, Utah",38.1523333,-112.512,10.04,3.21,159,nan,USA,1989-02-03,04:15:17.620000,minor
432773,ci1020129,1989-02-03 04:37:04.870,"49km SW of Alberto Oviedo Mota, B.C., MX",31.912,-115.529,5.62,3.32,170,nan,MEX,1989-02-03,04:37:04.870000,minor
686897,ci1020129,1989-02-03 04:37:04.870,"49km SW of Alberto Oviedo Mota, B.C., MX",31.912,-115.529,5.62,3.32,170,nan,USA,1989-02-03,04:37:04.870000,minor
461029,usp0003rg4,1989-02-03 05:54:37.410,"Pagan region, Northern Mariana Islands",18.538,145.968,120.2,5.0,385,nan,MNP,1989-02-03,05:54:37.410000,moderate
178227,usp0003rg5,1989-02-03 06:14:40.640,"18 km N of Yilan, Taiwan",24.921,121.748,33.0,4.4,298,nan,CHN,1989-02-03,06:14:40.640000,light
677760,usp0003rg5,1989-02-03 06:14:40.640,"18 km N of Yilan, Taiwan",24.921,121.748,33.0,4.4,298,nan,TWN,1989-02-03,06:14:40.640000,light
178228,usp0003rg7,1989-02-03 06:42:32.150,"1 km ESE of Amadeo, Philippines",14.166,120.934,151.2,4.9,369,nan,CHN,1989-02-03,06:42:32.150000,light
542013,usp0003rg7,1989-02-03 06:42:32.150,"1 km ESE of Amadeo, Philippines",14.166,120.934,151.2,4.9,369,nan,PHL,1989-02-03,06:42:32.150000,light
677761,usp0003rg7,1989-02-03 06:42:32.150,"1 km ESE of Amadeo, Philippines",14.166,120.934,151.2,4.9,369,nan,TWN,1989-02-03,06:42:32.150000,light
686898,ci1020135,1989-02-03 06:52:08.400,"12km NW of Pine Mountain Club, CA",34.92,-119.238,12.898,3.02,140,nan,USA,1989-02-03,06:52:08.400000,minor
574661,usp0003rga,1989-02-03 07:54:42.180,"4 km ESE of Gr?bocice, Poland",51.586,16.224,10.0,3.3,168,nan,POL,1989-02-03,07:54:42.180000,minor
16,usp0003rgb,1989-02-03 08:33:49.200,"63 km S of Jurm, Afghanistan",36.296,70.766,206.8,4.4,298,nan,AFG,1989-02-03,08:33:49.200000,light
522295,usp0003rgb,1989-02-03 08:33:49.200,"63 km S of Jurm, Afghanistan",36.296,70.766,206.8,4.4,298,nan,PAK,1989-02-03,08:33:49.200000,light
574662,usp0003rgd,1989-02-03 09:27:51.650,"8 km SE of Wschowa, Poland",51.744,16.388,10.0,3.8,222,nan,POL,1989-02-03,09:27:51.650000,minor
686899,ci1020141,1989-02-03 10:50:06.490,"48km WSW of Carlsbad, CA",33.031,-117.838,5.597,3.04,142,nan,USA,1989-02-03,10:50:06.490000,minor
720496,usp0003rge,1989-02-03 13:05:12.540,"61 km ESE of Saint David’s, Grenada",11.753,-61.186,77.6,4.7,340,nan,VEN,1989-02-03,13:05:12.540000,light
11990,usp0003rgh,1989-02-03 13:43:16.480,"61 km WNW of San Antonio de los Cobres, Argentina",-24.024,-66.882,190.5,4.8,354,nan,ARG,1989-02-03,13:43:16.480000,light
86782,usp0003rgh,1989-02-03 13:43:16.480,"61 km WNW of San Antonio de los Cobres, Argentina",-24.024,-66.882,190.5,4.8,354,nan,BRA,1989-02-03,13:43:16.480000,light
134868,usp0003rgh,1989-02-03 13:43:16.480,"61 km WNW of San Antonio de los Cobres, Argentina",-24.024,-66.882,190.5,4.8,354,nan,CHL,1989-02-03,13:43:16.480000,light
686900,uu50040990,1989-02-03 14:04:45.740,"21 km ESE of Mayfield, Utah",39.0221667,-111.4985,13.26,3.26,164,nan,USA,1989-02-03,14:04:45.740000,minor
50251,usp0003rgm,1989-02-03 14:10:04.280,Mid-Indian Ridge,-14.743,66.587,10.0,4.7,340,nan,ATF,1989-02-03,14:10:04.280000,light
178229,usp0003rgn,1989-02-03 14:37:20.080,"12 km WNW of Taiyuan, China",37.91,112.428,10.0,4.2,271,nan,CHN,1989-02-03,14:37:20.080000,light
282338,usp0003rgp,1989-02-03 14:39:59.030,"118 km SSE of Akureyri, Iceland",64.647,-17.514,10.0,4.1,259,nan,GRL,1989-02-03,14:39:59.030000,light
