,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
9737,usp0003qd3,1989-01-01 05:55:45.860,"4 km WNW of Asprángeloi, Greece",39.842,20.684,10.0,3.3,168,nan,ALB,1989-01-01,05:55:45.860000,minor
250258,usp0003qd3,1989-01-01 05:55:45.860,"4 km WNW of Asprángeloi, Greece",39.842,20.684,10.0,3.3,168,nan,GRC,1989-01-01,05:55:45.860000,minor
720490,usp0003qd4,1989-01-01 07:03:27.520,"84 km NW of Speightstown, Barbados",13.884,-60.08,33.0,3.8,222,nan,VEN,1989-01-01,07:03:27.520000,minor
290042,usp0003qd5,1989-01-01 07:10:01.760,"north of Halmahera, Indonesia",3.013,128.039,140.0,4.0,246,nan,IDN,1989-01-01,07:10:01.760000,light
290043,usp0003qd7,1989-01-01 08:41:38.630,"223 km WNW of Tual, Indonesia",-4.758,130.934,33.0,4.3,284,nan,IDN,1989-01-01,08:41:38.630000,light
531888,usp0003qd8,1989-01-01 10:16:16.320,"25 km SW of Chancay, Peru",-11.728,-77.438,45.8,5.2,416,nan,PER,1989-01-01,10:16:16.320000,moderate
9738,usp0003qd9,1989-01-01 11:36:51.440,"13 km N of Kalpáki, Greece",40.006,20.595,10.0,3.0,138,nan,ALB,1989-01-01,11:36:51.440000,minor
250259,usp0003qd9,1989-01-01 11:36:51.440,"13 km N of Kalpáki, Greece",40.006,20.595,10.0,3.0,138,nan,GRC,1989-01-01,11:36:51.440000,minor
178149,usp0003qda,1989-01-01 11:57:39.310,"31 km ESE of Jiufen, Taiwan",24.956,122.103,10.0,3.5,188,nan,CHN,1989-01-01,11:57:39.310000,minor
677744,usp0003qda,1989-01-01 11:57:39.310,"31 km ESE of Jiufen, Taiwan",24.956,122.103,10.0,3.5,188,nan,TWN,1989-01-01,11:57:39.310000,minor
250260,usp0003qdb,1989-01-01 12:32:42.920,"61 km SE of Karpathos, Greece",35.072,27.635,10.0,3.9,234,nan,GRC,1989-01-01,12:32:42.920000,minor
178150,usp0003qdc,1989-01-01 13:12:35.570,"92 km N of Bamboo Flat, India",12.52,92.862,33.0,4.1,259,nan,CHN,1989-01-01,13:12:35.570000,light
351452,usp0003qdc,1989-01-01 13:12:35.570,"92 km N of Bamboo Flat, India",12.52,92.862,33.0,4.1,259,nan,IND,1989-01-01,13:12:35.570000,light
454700,usp0003qdc,1989-01-01 13:12:35.570,"92 km N of Bamboo Flat, India",12.52,92.862,33.0,4.1,259,nan,MMR,1989-01-01,13:12:35.570000,light
178151,usp0003qdd,1989-01-01 13:36:23.700,"12 km ESE of Union, Philippines",9.73,126.219,33.0,4.5,312,nan,CHN,1989-01-01,13:36:23.700000,light
541997,usp0003qdd,1989-01-01 13:36:23.700,"12 km ESE of Union, Philippines",9.73,126.219,33.0,4.5,312,nan,PHL,1989-01-01,13:36:23.700000,light
580788,usp0003qde,1989-01-01 13:57:44.900,"12 km NNE of Ca?oca, Romania",45.599,26.321,134.3,4.5,312,nan,ROU,1989-01-01,13:57:44.900000,light
581483,usp0003qde,1989-01-01 13:57:44.900,"12 km NNE of Ca?oca, Romania",45.599,26.321,134.3,4.5,312,nan,RUS,1989-01-01,13:57:44.900000,light
