,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
569729,usc000tnd1,2015-02-01 00:56:07.000,"44 km S of Angoram, Papua New Guinea",-4.4601,144.0857,124.83,4.1,259,nan,PNG,2015-02-01,00:56:07,light
84504,usc000tknw,2015-02-01 02:48:20.000,"113 km ESE of Arica, Chile",-18.887,-69.309,112.0,4.6,326,nan,BOL,2015-02-01,02:48:20,light
114483,usc000tknw,2015-02-01 02:48:20.000,"113 km ESE of Arica, Chile",-18.887,-69.309,112.0,4.6,326,nan,BRA,2015-02-01,02:48:20,light
168402,usc000tknw,2015-02-01 02:48:20.000,"113 km ESE of Arica, Chile",-18.887,-69.309,112.0,4.6,326,nan,CHL,2015-02-01,02:48:20,light
538656,usc000tknw,2015-02-01 02:48:20.000,"113 km ESE of Arica, Chile",-18.887,-69.309,112.0,4.6,326,nan,PER,2015-02-01,02:48:20,light
71194,usc000tnd2,2015-02-01 04:30:36.650,"54 km SSW of Sola, Vanuatu",-14.2972,167.285,190.65,4.3,284,nan,AUS,2015-02-01,04:30:36.650000,light
732317,usc000tnd2,2015-02-01 04:30:36.650,"54 km SSW of Sola, Vanuatu",-14.2972,167.285,190.65,4.3,284,nan,VUT,2015-02-01,04:30:36.650000,light
450005,usc000tkp8,2015-02-01 04:31:46.730,"38 km E of Pecan Park, New Mexico",32.2631,-107.2603,5.0,3.1,148,nan,MEX,2015-02-01,04:31:46.730000,minor
708059,usc000tkp8,2015-02-01 04:31:46.730,"38 km E of Pecan Park, New Mexico",32.2631,-107.2603,5.0,3.1,148,nan,USA,2015-02-01,04:31:46.730000,minor
569730,usc000tkp9,2015-02-01 04:36:36.250,"143 km SSW of Kokopo, Papua New Guinea",-5.4513,151.5917,58.14,5.0,385,nan,PNG,2015-02-01,04:36:36.250000,moderate
569731,usc000tnd3,2015-02-01 04:46:50.860,"129 km SW of Kokopo, Papua New Guinea",-5.289,151.5844,55.62,4.3,284,nan,PNG,2015-02-01,04:46:50.860000,light
538657,usc000tv4y,2015-02-01 05:12:17.880,"92 km SW of Paracas, Peru",-14.3854,-76.9413,10.0,4.4,298,nan,PER,2015-02-01,05:12:17.880000,light
232036,pr15032003,2015-02-01 06:37:16.900,"35 km SE of Punta Cana, Dominican Republic",18.325,-68.2007,174.0,3.6,199,nan,DOM,2015-02-01,06:37:16.900000,minor
577544,pr15032002,2015-02-01 07:01:00.600,"4 km N of Aibonito, Puerto Rico",18.1788,-66.2584,9.0,3.1,148,nan,PRI,2015-02-01,07:01:00.600000,minor
332178,usc000tkpi,2015-02-01 07:01:55.760,"54 km W of Bengkulu, Indonesia",-3.8036,101.7768,57.42,4.5,312,nan,IDN,2015-02-01,07:01:55.760000,light
414014,usc000tnd4,2015-02-01 07:22:55.550,"Maug Islands region, Northern Mariana Islands",20.523,144.8248,158.6,4.3,284,nan,JPN,2015-02-01,07:22:55.550000,light
462492,usc000tnd4,2015-02-01 07:22:55.550,"Maug Islands region, Northern Mariana Islands",20.523,144.8248,158.6,4.3,284,nan,MNP,2015-02-01,07:22:55.550000,light
450006,usc000tkpq,2015-02-01 07:55:33.220,"34 km ESE of Pecan Park, New Mexico",32.2073,-107.313,5.0,3.1,148,nan,MEX,2015-02-01,07:55:33.220000,minor
708060,usc000tkpq,2015-02-01 07:55:33.220,"34 km ESE of Pecan Park, New Mexico",32.2073,-107.313,5.0,3.1,148,nan,USA,2015-02-01,07:55:33.220000,minor
