,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
579316,pr71435948,2024-01-01 00:03:15.140,"2 km SSE of Coto Norte, Puerto Rico",18.4086666666667,-66.427,105.15,3.22,160,nan,PRI,2024-01-01,00:03:15.140000,minor
464020,us6000m0w6,2024-01-01 00:37:09.096,"272 km N of Saipan, Northern Mariana Islands",17.6625,145.4596,384.941,4.7,340,nan,MNP,2024-01-01,00:37:09.096000,light
622464,us6000m357,2024-01-01 00:54:44.947,South Sandwich Islands region,-57.3045,-25.8967,55.881,4.4,298,nan,SGS,2024-01-01,00:54:44.947000,light
350990,us6000m0wb,2024-01-01 00:59:19.656,"4 km SSW of Cianjur, Indonesia",-6.8599,107.1224,178.051,4.1,259,nan,IDN,2024-01-01,00:59:19.656000,light
47064,us6000m0wa,2024-01-01 01:05:25.000,"7 km NNW of Taltal, Chile",-25.3436,-70.5175,35.0,4.3,284,nan,ARG,2024-01-01,01:05:25,light
123643,us6000m0wa,2024-01-01 01:05:25.000,"7 km NNW of Taltal, Chile",-25.3436,-70.5175,35.0,4.3,284,nan,BRA,2024-01-01,01:05:25,light
177936,us6000m0wa,2024-01-01 01:05:25.000,"7 km NNW of Taltal, Chile",-25.3436,-70.5175,35.0,4.3,284,nan,CHL,2024-01-01,01:05:25,light
86689,us6000m0wg,2024-01-01 02:13:25.098,"45 km W of Ollagüe, Chile",-21.2187,-68.6888,117.22,4.4,298,nan,BOL,2024-01-01,02:13:25.098000,light
123644,us6000m0wg,2024-01-01 02:13:25.098,"45 km W of Ollagüe, Chile",-21.2187,-68.6888,117.22,4.4,298,nan,BRA,2024-01-01,02:13:25.098000,light
177937,us6000m0wg,2024-01-01 02:13:25.098,"45 km W of Ollagüe, Chile",-21.2187,-68.6888,117.22,4.4,298,nan,CHL,2024-01-01,02:13:25.098000,light
350991,us6000m356,2024-01-01 02:50:02.503,"Kepulauan Babar, Indonesia",-7.2109,129.5277,87.814,4.2,271,nan,IDN,2024-01-01,02:50:02.503000,light
623798,us6000m0wm,2024-01-01 03:04:00.096,"245 km S of Longyearbyen, Svalbard and Jan Mayen",76.065,17.4987,10.0,4.5,312,nan,SJM,2024-01-01,03:04:00.096000,light
454032,tx2024aahh,2024-01-01 03:39:26.783,"19 km ENE of Smiley, Texas",29.32,-97.442,9.2684,3.1,148,nan,MEX,2024-01-01,03:39:26.783000,minor
717441,tx2024aahh,2024-01-01 03:39:26.783,"19 km ENE of Smiley, Texas",29.32,-97.442,9.2684,3.1,148,nan,USA,2024-01-01,03:39:26.783000,minor
218987,us6000m33k,2024-01-01 03:58:30.343,"128 km E of Aras-asan, Philippines",8.9147,127.4797,10.0,4.1,259,nan,CHN,2024-01-01,03:58:30.343000,light
424979,us6000m0x6,2024-01-01 04:49:01.244,"139 km SE of Kuril’sk, Russia",44.4338,149.243,35.0,4.5,312,nan,JPN,2024-01-01,04:49:01.244000,light
615213,us6000m0x6,2024-01-01 04:49:01.244,"139 km SE of Kuril’sk, Russia",44.4338,149.243,35.0,4.5,312,nan,RUS,2024-01-01,04:49:01.244000,light
78484,us6000m33r,2024-01-01 05:08:43.543,"44 km E of Port-Olry, Vanuatu",-15.0626,167.4895,121.933,4.4,298,nan,AUS,2024-01-01,05:08:43.543000,light
735263,us6000m33r,2024-01-01 05:08:43.543,"44 km E of Port-Olry, Vanuatu",-15.0626,167.4895,121.933,4.4,298,nan,VUT,2024-01-01,05:08:43.543000,light
350992,us6000m0x9,2024-01-01 05:22:53.884,"70 km NE of Pototano, Indonesia",-7.8936,117.8591,10.0,4.7,340,nan,IDN,2024-01-01,05:22:53.884000,light
424980,us6000m0xj,2024-01-01 07:06:05.477,"42 km NE of Anamizu, Japan",37.4933,137.2491,10.0,5.8,518,green,JPN,2024-01-01,07:06:05.477000,moderate
424981,us6000m0xl,2024-01-01 07:10:09.476,"2024 Noto Peninsula, Japan Earthquake",37.4874,137.271,10.0,7.5,2359,red,JPN,2024-01-01,07:10:09.476000,major
424982,us6000m0xm,2024-01-01 07:18:41.584,"8 km SW of Anamizu, Japan",37.1895,136.8272,10.0,6.2,596,green,JPN,2024-01-01,07:18:41.584000,strong
424983,us6000m34g,2024-01-01 07:27:28.747,"33 km ENE of Anamizu, Japan",37.3802,137.2254,10.0,4.6,326,nan,JPN,2024-01-01,07:27:28.747000,light
424984,us6000m33q,2024-01-01 07:27:36.058,"93 km NNE of Shikotan, Russia",44.6082,147.0332,166.808,4.2,271,nan,JPN,2024-01-01,07:27:36.058000,light
615214,us6000m33q,2024-01-01 07:27:36.058,"93 km NNE of Shikotan, Russia",44.6082,147.0332,166.808,4.2,271,nan,RUS,2024-01-01,07:27:36.058000,light
424985,us6000m33l,2024-01-01 07:28:15.144,"15 km NNW of Anamizu, Japan",37.3496,136.8046,10.0,4.6,326,nan,JPN,2024-01-01,07:28:15.144000,light
424986,us6000m34h,2024-01-01 07:29:04.242,"41 km NE of Anamizu, Japan",37.4638,137.2642,10.997,4.7,340,nan,JPN,2024-01-01,07:29:04.242000,light
424987,us6000m33n,2024-01-01 07:32:19.623,"68 km NNW of Itoigawa, Japan",37.6053,137.573,10.0,4.2,271,nan,JPN,2024-01-01,07:32:19.623000,light
424988,us6000m34f,2024-01-01 07:32:43.786,"23 km NE of Anamizu, Japan",37.3707,137.0978,13.909,4.4,298,nan,JPN,2024-01-01,07:32:43.786000,light
424989,us6000m33p,2024-01-01 07:35:45.071,"65 km N of Itoigawa, Japan",37.6244,137.7775,11.282,4.3,284,nan,JPN,2024-01-01,07:35:45.071000,light
424990,us6000m0xn,2024-01-01 07:39:49.268,"56 km ENE of Anamizu, Japan",37.4861,137.4519,10.0,5.2,416,nan,JPN,2024-01-01,07:39:49.268000,moderate
424991,us6000m33v,2024-01-01 07:42:43.430,"40 km NE of Anamizu, Japan",37.4693,137.2483,9.896,4.8,354,nan,JPN,2024-01-01,07:42:43.430000,light
424992,us6000m33u,2024-01-01 07:45:30.869,"59 km WSW of Sado, Japan",37.7823,137.7515,4.785,4.7,340,nan,JPN,2024-01-01,07:45:30.869000,light
424993,us6000m0xp,2024-01-01 07:48:14.335,"7 km NW of Anamizu, Japan",37.2779,136.8374,10.0,4.8,354,nan,JPN,2024-01-01,07:48:14.335000,light
350993,us6000m0xq,2024-01-01 07:52:43.251,"94 km SE of Gorontalo, Indonesia",-0.1092,123.6177,81.212,5.3,432,green,IDN,2024-01-01,07:52:43.251000,moderate
424994,us6000m33w,2024-01-01 07:53:28.520,"61 km SW of Sado, Japan",37.6769,137.8121,8.826,4.3,284,nan,JPN,2024-01-01,07:53:28.520000,light
424995,us6000m33m,2024-01-01 07:54:21.406,"70 km NNW of Itoigawa, Japan",37.6242,137.5518,8.243,4.7,340,nan,JPN,2024-01-01,07:54:21.406000,light
424996,us6000m33x,2024-01-01 07:56:18.757,"44 km NNW of Itoigawa, Japan",37.4132,137.708,10.0,4.4,298,nan,JPN,2024-01-01,07:56:18.757000,light
424997,us6000m0xt,2024-01-01 07:56:47.661,"7 km N of Anamizu, Japan",37.2997,136.8875,10.0,5.6,482,green,JPN,2024-01-01,07:56:47.661000,moderate
424998,us6000m33s,2024-01-01 08:02:01.200,"Maug Islands region, Northern Mariana Islands",20.6354,145.0047,10.0,4.5,312,nan,JPN,2024-01-01,08:02:01.200000,light
424999,us6000m0xu,2024-01-01 08:02:44.840,"56 km NE of Anamizu, Japan",37.5444,137.401,10.0,5.0,385,nan,JPN,2024-01-01,08:02:44.840000,moderate
425000,us6000m0xw,2024-01-01 08:07:10.627,"26 km WSW of Anamizu, Japan",37.1718,136.6149,10.0,5.1,400,nan,JPN,2024-01-01,08:07:10.627000,moderate
425001,us6000m33z,2024-01-01 08:10:47.718,"53 km WSW of Sado, Japan",37.85,137.7868,6.199,4.3,284,nan,JPN,2024-01-01,08:10:47.718000,light
425002,us6000m33y,2024-01-01 08:15:38.177,"53 km NE of Anamizu, Japan",37.5918,137.3097,9.216,4.5,312,nan,JPN,2024-01-01,08:15:38.177000,light
