,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
76378,us7000e0zv,2021-05-01 00:05:41.135,Mid-Indian Ridge,-40.7754,78.3086,10.0,5.0,385,nan,AUS,2021-05-01,00:05:41.135000,moderate
518985,us7000e0zv,2021-05-01 00:05:41.135,Mid-Indian Ridge,-40.7754,78.3086,10.0,5.0,385,nan,NZL,2021-05-01,00:05:41.135000,moderate
421160,us7000dz5f,2021-05-01 00:10:06.961,"10 km ENE of ?magari, Japan",39.4976,140.5824,142.11,4.5,312,nan,JPN,2021-05-01,00:10:06.961000,light
76379,us7000e0zw,2021-05-01 00:21:02.390,Mid-Indian Ridge,-40.6999,78.5569,10.0,4.9,369,nan,AUS,2021-05-01,00:21:02.390000,light
518986,us7000e0zw,2021-05-01 00:21:02.390,Mid-Indian Ridge,-40.6999,78.5569,10.0,4.9,369,nan,NZL,2021-05-01,00:21:02.390000,light
345019,us7000e0zy,2021-05-01 00:21:58.163,"69 km N of Amahai, Indonesia",-2.7142,128.9609,10.0,4.1,259,nan,IDN,2021-05-01,00:21:58.163000,light
76380,us7000e0zx,2021-05-01 00:22:30.390,Mid-Indian Ridge,-41.0144,78.2538,10.0,4.9,369,nan,AUS,2021-05-01,00:22:30.390000,light
518987,us7000e0zx,2021-05-01 00:22:30.390,Mid-Indian Ridge,-41.0144,78.2538,10.0,4.9,369,nan,NZL,2021-05-01,00:22:30.390000,light
573152,us7000e104,2021-05-01 00:40:14.357,"46 km ESE of Lae, Papua New Guinea",-6.9463,147.3487,80.86,4.4,298,nan,PNG,2021-05-01,00:40:14.357000,light
8791,us7000dz5k,2021-05-01 00:46:57.064,"45 km NE of Jurm, Afghanistan",37.1542,71.2027,38.66,4.2,271,nan,AFG,2021-05-01,00:46:57.064000,light
641178,us7000dz5k,2021-05-01 00:46:57.064,"45 km NE of Jurm, Afghanistan",37.1542,71.2027,38.66,4.2,271,nan,TJK,2021-05-01,00:46:57.064000,light
573153,us7000e0zz,2021-05-01 00:52:28.649,"76 km WNW of Wewak, Papua New Guinea",-3.178,143.0473,10.0,4.2,271,nan,PNG,2021-05-01,00:52:28.649000,light
421161,us7000dz5t,2021-05-01 01:27:27.215,"30 km SSE of Onagawa Ch?, Japan",38.1997,141.5973,43.0,6.9,919,green,JPN,2021-05-01,01:27:27.215000,strong
736131,us7000e100,2021-05-01 01:47:21.346,"144 km NNE of Caluula, Somalia",13.2382,51.0672,10.0,4.7,340,nan,YEM,2021-05-01,01:47:21.346000,light
345020,us7000e106,2021-05-01 01:47:28.010,"137 km SSE of Sinabang, Indonesia",1.3529,96.904,10.0,4.5,312,nan,IDN,2021-05-01,01:47:28.010000,light
