,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
452498,us6000ddj9,2021-02-01 00:58:55.414,"55 km S of Whites City, New Mexico",31.6735,-104.3788,6.88,3.1,148,nan,MEX,2021-02-01,00:58:55.414000,minor
715157,us6000ddj9,2021-02-01 00:58:55.414,"55 km S of Whites City, New Mexico",31.6735,-104.3788,6.88,3.1,148,nan,USA,2021-02-01,00:58:55.414000,minor
214702,us6000dfvk,2021-02-01 01:26:29.970,"105 km SE of Ishigaki, Japan",23.7229,124.9476,10.0,4.4,298,nan,CHN,2021-02-01,01:26:29.970000,light
420854,us6000dfvk,2021-02-01 01:26:29.970,"105 km SE of Ishigaki, Japan",23.7229,124.9476,10.0,4.4,298,nan,JPN,2021-02-01,01:26:29.970000,light
464392,us6000dfwg,2021-02-01 01:29:06.779,"39 km ESE of Nkhata Bay, Malawi",-11.7416,34.6238,10.0,4.3,284,nan,MOZ,2021-02-01,01:29:06.779000,light
464640,us6000dfwg,2021-02-01 01:29:06.779,"39 km ESE of Nkhata Bay, Malawi",-11.7416,34.6238,10.0,4.3,284,nan,MWI,2021-02-01,01:29:06.779000,light
685992,us6000dfwg,2021-02-01 01:29:06.779,"39 km ESE of Nkhata Bay, Malawi",-11.7416,34.6238,10.0,4.3,284,nan,TZA,2021-02-01,01:29:06.779000,light
45257,us6000ddjx,2021-02-01 03:56:16.796,"20 km NNW of La Serena, Chile",-29.7223,-71.302,39.98,4.3,285,nan,ARG,2021-02-01,03:56:16.796000,light
120885,us6000ddjx,2021-02-01 03:56:16.796,"20 km NNW of La Serena, Chile",-29.7223,-71.302,39.98,4.3,285,nan,BRA,2021-02-01,03:56:16.796000,light
175043,us6000ddjx,2021-02-01 03:56:16.796,"20 km NNW of La Serena, Chile",-29.7223,-71.302,39.98,4.3,285,nan,CHL,2021-02-01,03:56:16.796000,light
518325,us6000ddjx,2021-02-01 03:56:16.796,"20 km NNW of La Serena, Chile",-29.7223,-71.302,39.98,4.3,285,nan,NZL,2021-02-01,03:56:16.796000,light
715158,ci39537399,2021-02-01 04:18:48.290,"16km E of Ocotillo, CA",32.7506667,-115.8283333,11.28,3.53,196,nan,USA,2021-02-01,04:18:48.290000,minor
281643,us6000ddkb,2021-02-01 05:03:24.066,"15 km SW of Polichnítos, Greece",38.9944,26.0436,10.0,4.0,246,nan,GRC,2021-02-01,05:03:24.066000,light
676791,us6000ddkb,2021-02-01 05:03:24.066,"15 km SW of Polichnítos, Greece",38.9944,26.0436,10.0,4.0,246,nan,TUR,2021-02-01,05:03:24.066000,light
621878,us6000ddkg,2021-02-01 05:19:59.928,South Sandwich Islands region,-59.1499,-25.9477,71.8,5.1,400,nan,SGS,2021-02-01,05:19:59.928000,moderate
344529,us6000ddkj,2021-02-01 05:31:49.212,"185 km SE of Sarangani, Philippines",4.1646,126.5903,49.04,4.5,312,nan,IDN,2021-02-01,05:31:49.212000,light
371288,us6000ddkl,2021-02-01 05:43:02.617,"118 km S of K?h Sef?d, Iran",28.2121,56.6663,10.0,4.3,284,nan,IRN,2021-02-01,05:43:02.617000,light
281644,us6000ddkk,2021-02-01 05:46:52.958,"16 km SW of Polichnítos, Greece",38.9677,26.0599,10.0,4.8,361,nan,GRC,2021-02-01,05:46:52.958000,light
676792,us6000ddkk,2021-02-01 05:46:52.958,"16 km SW of Polichnítos, Greece",38.9677,26.0599,10.0,4.8,361,nan,TUR,2021-02-01,05:46:52.958000,light
281645,us6000dfvn,2021-02-01 05:47:52.716,"28 km SW of Polichnítos, Greece",38.8807,25.9761,10.0,4.8,354,nan,GRC,2021-02-01,05:47:52.716000,light
676793,us6000dfvn,2021-02-01 05:47:52.716,"28 km SW of Polichnítos, Greece",38.8807,25.9761,10.0,4.8,354,nan,TUR,2021-02-01,05:47:52.716000,light
281646,us6000ddkp,2021-02-01 06:00:05.082,"23 km SW of Polichnítos, Greece",38.908,26.0285,10.0,4.8,355,nan,GRC,2021-02-01,06:00:05.082000,light
