,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
452713,us7000ehvx,2021-07-01 01:13:38.950,"4 km NNE of San Pedro Atoyac, Mexico",16.5264,-97.9648,10.0,5.0,395,nan,MEX,2021-07-01,01:13:38.950000,moderate
345435,us7000ehw5,2021-07-01 01:50:10.113,"67 km W of Bandar Lampung, Indonesia",-5.4405,104.6491,40.82,4.6,326,nan,IDN,2021-07-01,01:50:10.113000,light
45514,us7000ehw3,2021-07-01 01:55:52.753,"78 km WNW of San Antonio de los Cobres, Argentina",-23.8933,-67.0024,237.74,4.5,312,nan,ARG,2021-07-01,01:55:52.753000,light
121277,us7000ehw3,2021-07-01 01:55:52.753,"78 km WNW of San Antonio de los Cobres, Argentina",-23.8933,-67.0024,237.74,4.5,312,nan,BRA,2021-07-01,01:55:52.753000,light
175438,us7000ehw3,2021-07-01 01:55:52.753,"78 km WNW of San Antonio de los Cobres, Argentina",-23.8933,-67.0024,237.74,4.5,312,nan,CHL,2021-07-01,01:55:52.753000,light
345436,us7000ej3r,2021-07-01 02:20:55.782,"271 km NNE of Lospalos, Timor Leste",-6.3122,128.0764,348.7,4.2,271,nan,IDN,2021-07-01,02:20:55.782000,light
661903,us7000ej3u,2021-07-01 02:37:13.003,"282 km SW of Vaini, Tonga",-23.0105,-177.0919,184.43,4.5,312,nan,TON,2021-07-01,02:37:13.003000,light
345437,us7000ehwq,2021-07-01 03:43:34.144,"57 km W of Bandar Lampung, Indonesia",-5.3475,104.7493,37.72,4.6,326,nan,IDN,2021-07-01,03:43:34.144000,light
519179,us7000ej3t,2021-07-01 05:32:33.919,Prince Edward Islands region,-44.7488,37.0852,10.0,4.6,326,nan,NZL,2021-07-01,05:32:33.919000,light
737188,us7000ej3t,2021-07-01 05:32:33.919,Prince Edward Islands region,-44.7488,37.0852,10.0,4.6,326,nan,ZAF,2021-07-01,05:32:33.919000,light
452714,tx2021mtdb,2021-07-01 05:33:52.618,"11 km NE of Hermleigh, Texas",32.71453857,-100.6872856,6.089233398,3.4,178,nan,MEX,2021-07-01,05:33:52.618000,minor
715545,tx2021mtdb,2021-07-01 05:33:52.618,"11 km NE of Hermleigh, Texas",32.71453857,-100.6872856,6.089233398,3.4,178,nan,USA,2021-07-01,05:33:52.618000,minor
634990,us7000ehxh,2021-07-01 06:02:30.426,"60 km SSW of Acajutla, El Salvador",13.0687,-89.9881,35.0,4.0,246,nan,SLV,2021-07-01,06:02:30.426000,light
421352,us7000ehyy,2021-07-01 08:51:30.233,"80 km SSW of Kuril’sk, Russia",44.5795,147.4278,129.03,4.5,312,nan,JPN,2021-07-01,08:51:30.233000,light
612629,us7000ehyy,2021-07-01 08:51:30.233,"80 km SSW of Kuril’sk, Russia",44.5795,147.4278,129.03,4.5,312,nan,RUS,2021-07-01,08:51:30.233000,light
612630,us7000ehzb,2021-07-01 10:10:30.474,Kuril Islands,47.104,152.9143,35.0,4.3,284,nan,RUS,2021-07-01,10:10:30.474000,light
345438,us7000ehzg,2021-07-01 11:26:04.699,"211 km W of Gorontalo, Indonesia",0.5456,121.1628,88.53,4.5,312,nan,IDN,2021-07-01,11:26:04.699000,light
85985,us7000ehzk,2021-07-01 12:08:21.467,"82 km SW of Atocha, Bolivia",-21.404,-66.837,253.41,4.4,298,nan,BOL,2021-07-01,12:08:21.467000,light
121278,us7000ehzk,2021-07-01 12:08:21.467,"82 km SW of Atocha, Bolivia",-21.404,-66.837,253.41,4.4,298,nan,BRA,2021-07-01,12:08:21.467000,light
