,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
68659,usp000jxpj,2013-01-01 03:09:58.260,"42 km ENE of Luganville, Vanuatu",-15.311,167.494,72.4,4.3,284,nan,AUS,2013-01-01,03:09:58.260000,light
731827,usp000jxpj,2013-01-01 03:09:58.260,"42 km ENE of Luganville, Vanuatu",-15.311,167.494,72.4,4.3,284,nan,VUT,2013-01-01,03:09:58.260000,light
448697,usp000jxpk,2013-01-01 03:25:28.200,"15 km NNE of San Jeronimito, Mexico",17.69,-101.277,44.8,4.0,246,nan,MEX,2013-01-01,03:25:28.200000,light
411268,usp000jxpm,2013-01-01 03:32:13.010,"16 km SSE of Hachinohe, Japan",40.353,141.547,106.6,4.3,284,nan,JPN,2013-01-01,03:32:13.010000,light
112328,usp000jxpn,2013-01-01 03:51:13.000,"83 km SE of Iquique, Chile",-20.809,-69.667,56.1,5.1,400,nan,BRA,2013-01-01,03:51:13,moderate
166182,usp000jxpn,2013-01-01 03:51:13.000,"83 km SE of Iquique, Chile",-20.809,-69.667,56.1,5.1,400,nan,CHL,2013-01-01,03:51:13,moderate
6672,usp000jxpp,2013-01-01 04:08:34.870,"35 km WSW of Ashk?sham, Afghanistan",36.525,71.193,112.4,4.4,298,nan,AFG,2013-01-01,04:08:34.870000,light
528191,usp000jxpp,2013-01-01 04:08:34.870,"35 km WSW of Ashk?sham, Afghanistan",36.525,71.193,112.4,4.4,298,nan,PAK,2013-01-01,04:08:34.870000,light
448698,usp000jxpq,2013-01-01 05:35:52.080,"38 km SSW of Santiago Tepextla, Mexico",16.008,-98.549,14.3,4.1,259,nan,MEX,2013-01-01,05:35:52.080000,light
39417,usp000jxpu,2013-01-01 07:12:25.000,"34 km SW of Vicuña, Chile",-30.265,-70.948,17.8,3.0,138,nan,ARG,2013-01-01,07:12:25,minor
112329,usp000jxpu,2013-01-01 07:12:25.000,"34 km SW of Vicuña, Chile",-30.265,-70.948,17.8,3.0,138,nan,BRA,2013-01-01,07:12:25,minor
166183,usp000jxpu,2013-01-01 07:12:25.000,"34 km SW of Vicuña, Chile",-30.265,-70.948,17.8,3.0,138,nan,CHL,2013-01-01,07:12:25,minor
507936,usp000jxpu,2013-01-01 07:12:25.000,"34 km SW of Vicuña, Chile",-30.265,-70.948,17.8,3.0,138,nan,NZL,2013-01-01,07:12:25,minor
604995,usp000jxpv,2013-01-01 07:35:49.120,Kuril Islands,46.874,151.062,35.0,5.1,400,nan,RUS,2013-01-01,07:35:49.120000,moderate
68660,usp000jxpw,2013-01-01 08:10:49.090,southeast Indian Ridge,-48.804,106.441,10.0,4.4,298,nan,AUS,2013-01-01,08:10:49.090000,light
507937,usp000jxpw,2013-01-01 08:10:49.090,southeast Indian Ridge,-48.804,106.441,10.0,4.4,298,nan,NZL,2013-01-01,08:10:49.090000,light
205372,usp000jxpx,2013-01-01 08:16:37.890,"168 km WNW of Pagsanahan Norte, Philippines",18.346,118.922,10.0,4.7,340,nan,CHN,2013-01-01,08:16:37.890000,light
551471,usp000jxpx,2013-01-01 08:16:37.890,"168 km WNW of Pagsanahan Norte, Philippines",18.346,118.922,10.0,4.7,340,nan,PHL,2013-01-01,08:16:37.890000,light
682842,usp000jxpx,2013-01-01 08:16:37.890,"168 km WNW of Pagsanahan Norte, Philippines",18.346,118.922,10.0,4.7,340,nan,TWN,2013-01-01,08:16:37.890000,light
369420,usp000jxpy,2013-01-01 08:35:41.060,"1 km WSW of Bor?zj?n, Iran",29.263,51.201,10.0,4.1,259,nan,IRN,2013-01-01,08:35:41.060000,light
617610,usp000jxpy,2013-01-01 08:35:41.060,"1 km WSW of Bor?zj?n, Iran",29.263,51.201,10.0,4.1,259,nan,SAU,2013-01-01,08:35:41.060000,light
629116,usp000jxq0,2013-01-01 08:45:38.540,"109 km NW of Gizo, Solomon Islands",-7.504,156.049,37.4,4.8,354,nan,SLB,2013-01-01,08:45:38.540000,light
205373,usp000jxq1,2013-01-01 09:19:16.080,"73 km NW of Nago, Japan",26.997,127.38,92.8,4.7,343,nan,CHN,2013-01-01,09:19:16.080000,light
411269,usp000jxq1,2013-01-01 09:19:16.080,"73 km NW of Nago, Japan",26.997,127.38,92.8,4.7,343,nan,JPN,2013-01-01,09:19:16.080000,light
328043,usp000jxq2,2013-01-01 09:21:17.940,"185 km WNW of Pariaman, Indonesia",-0.23,98.499,35.0,4.4,298,nan,IDN,2013-01-01,09:21:17.940000,light
39418,usp000jxq5,2013-01-01 12:21:24.990,"12 km N of El Hoyo, Argentina",-26.915,-63.257,564.7,4.5,312,nan,ARG,2013-01-01,12:21:24.990000,light
112330,usp000jxq5,2013-01-01 12:21:24.990,"12 km N of El Hoyo, Argentina",-26.915,-63.257,564.7,4.5,312,nan,BRA,2013-01-01,12:21:24.990000,light
328044,usp000jxq8,2013-01-01 13:08:11.800,"Pulau Pulau Tanimbar, Indonesia",-7.11,130.368,17.8,4.4,298,nan,IDN,2013-01-01,13:08:11.800000,light
604996,usp000jxq9,2013-01-01 13:13:58.200,east of Severnaya Zemlya,80.516,122.248,10.0,4.7,340,nan,RUS,2013-01-01,13:13:58.200000,light
328045,usp000jxqc,2013-01-01 15:18:35.300,"Pulau-Pulau Sula, Indonesia",-1.085,126.956,20.6,4.9,369,nan,IDN,2013-01-01,15:18:35.300000,light
328046,usp000jxqd,2013-01-01 16:59:29.760,"96 km WSW of Kotabumi, Indonesia",-5.302,104.149,80.7,4.5,312,nan,IDN,2013-01-01,16:59:29.760000,light
328047,usp000jxqh,2013-01-01 20:05:03.070,"25 km SW of Sinabang, Indonesia",2.333,96.207,41.0,4.7,340,nan,IDN,2013-01-01,20:05:03.070000,light
6673,usp000jxqm,2013-01-01 23:40:40.540,"10 km SW of Ashk?sham, Afghanistan",36.613,71.46,141.4,4.0,246,nan,AFG,2013-01-01,23:40:40.540000,light
528192,usp000jxqm,2013-01-01 23:40:40.540,"10 km SW of Ashk?sham, Afghanistan",36.613,71.46,141.4,4.0,246,nan,PAK,2013-01-01,23:40:40.540000,light
328048,usp000jxqn,2013-01-02 02:00:21.640,"96 km SSW of Sungai Penuh, Indonesia",-2.899,101.165,48.6,4.9,369,nan,IDN,2013-01-02,02:00:21.640000,light
39419,usp000jxqp,2013-01-02 02:24:22.000,"31 km SW of Santa Cruz, Chile",-34.805,-71.65,48.7,4.7,355,nan,ARG,2013-01-02,02:24:22,light
166184,usp000jxqp,2013-01-02 02:24:22.000,"31 km SW of Santa Cruz, Chile",-34.805,-71.65,48.7,4.7,355,nan,CHL,2013-01-02,02:24:22,light
507938,usp000jxqp,2013-01-02 02:24:22.000,"31 km SW of Santa Cruz, Chile",-34.805,-71.65,48.7,4.7,355,nan,NZL,2013-01-02,02:24:22,light
328049,usp000jxqr,2013-01-02 04:58:19.850,"157 km SW of Tual, Indonesia",-6.744,131.864,35.0,4.6,326,nan,IDN,2013-01-02,04:58:19.850000,light
328050,usp000jxqt,2013-01-02 07:19:48.430,Banda Sea,-6.513,129.9,154.3,4.5,312,nan,IDN,2013-01-02,07:19:48.430000,light
568622,usp000jxqv,2013-01-02 07:31:54.460,"13 km SE of Kimbe, Papua New Guinea",-5.625,150.239,128.1,4.3,284,nan,PNG,2013-01-02,07:31:54.460000,light
467664,usp000jxqw,2013-01-02 07:44:50.440,"39 km SW of Jiquilillo, Nicaragua",12.473,-87.693,85.8,4.8,355,nan,NIC,2013-01-02,07:44:50.440000,light
654396,usp000jxqx,2013-01-02 08:19:32.660,Fiji region,-17.393,-177.085,58.0,4.7,340,nan,TON,2013-01-02,08:19:32.660000,light
568623,usp000jxr0,2013-01-02 09:41:21.580,"73 km WSW of Rabaul, Papua New Guinea",-4.505,151.577,79.5,4.4,298,nan,PNG,2013-01-02,09:41:21.580000,light
411270,usp000jxr1,2013-01-02 10:31:02.520,"Izu Islands, Japan region",29.344,142.216,35.0,4.8,354,nan,JPN,2013-01-02,10:31:02.520000,light
411271,usp000jxr3,2013-01-02 12:00:12.310,"80 km ESE of Shizunai-furukawach?, Japan",42.159,143.314,68.5,4.2,271,nan,JPN,2013-01-02,12:00:12.310000,light
604997,usp000jxr3,2013-01-02 12:00:12.310,"80 km ESE of Shizunai-furukawach?, Japan",42.159,143.314,68.5,4.2,271,nan,RUS,2013-01-02,12:00:12.310000,light
205374,usp000jxr4,2013-01-02 12:01:47.130,"21 km ESE of Hualien City, Taiwan",23.901,121.798,10.0,4.4,298,nan,CHN,2013-01-02,12:01:47.130000,light
682843,usp000jxr4,2013-01-02 12:01:47.130,"21 km ESE of Hualien City, Taiwan",23.901,121.798,10.0,4.4,298,nan,TWN,2013-01-02,12:01:47.130000,light
39420,usp000jxr6,2013-01-02 14:41:46.290,"11 km NNE of Cauquenes, Chile",-35.87,-72.292,50.4,4.3,284,nan,ARG,2013-01-02,14:41:46.290000,light
166185,usp000jxr6,2013-01-02 14:41:46.290,"11 km NNE of Cauquenes, Chile",-35.87,-72.292,50.4,4.3,284,nan,CHL,2013-01-02,14:41:46.290000,light
507939,usp000jxr6,2013-01-02 14:41:46.290,"11 km NNE of Cauquenes, Chile",-35.87,-72.292,50.4,4.3,284,nan,NZL,2013-01-02,14:41:46.290000,light
68661,usp000jxr7,2013-01-02 14:57:40.230,"268 km SSW of Jimbaran, Indonesia",-10.856,113.875,4.8,4.5,312,nan,AUS,2013-01-02,14:57:40.230000,light
328051,usp000jxr7,2013-01-02 14:57:40.230,"268 km SSW of Jimbaran, Indonesia",-10.856,113.875,4.8,4.5,312,nan,IDN,2013-01-02,14:57:40.230000,light
654397,usp000jxr8,2013-01-02 15:01:35.950,"264 km E of Labasa, Fiji",-16.81,-178.186,10.0,4.3,284,nan,TON,2013-01-02,15:01:35.950000,light
328052,usp000jxr9,2013-01-02 15:56:22.670,"97 km WNW of Luwuk, Indonesia",-0.552,122.005,49.8,4.6,326,nan,IDN,2013-01-02,15:56:22.670000,light
328053,usp000jxra,2013-01-02 16:24:07.560,"253 km N of Tobelo, Indonesia",4.005,127.721,144.9,4.5,312,nan,IDN,2013-01-02,16:24:07.560000,light
130655,usp000jxrb,2013-01-02 16:36:22.000,"75 km W of Miramichi, Canada",47.02,-66.497,5.0,3.0,138,nan,CAN,2013-01-02,16:36:22,minor
223756,usp000jxrc,2013-01-02 16:50:39.480,"6 km SSE of Riofrío, Colombia",4.101,-76.274,145.4,4.6,329,nan,COL,2013-01-02,16:50:39.480000,light
205375,usp000jxre,2013-01-02 17:25:40.480,"42 km E of Hakha, Myanmar",22.624,94.02,63.8,4.4,298,nan,CHN,2013-01-02,17:25:40.480000,light
361531,usp000jxre,2013-01-02 17:25:40.480,"42 km E of Hakha, Myanmar",22.624,94.02,63.8,4.4,298,nan,IND,2013-01-02,17:25:40.480000,light
458107,usp000jxre,2013-01-02 17:25:40.480,"42 km E of Hakha, Myanmar",22.624,94.02,63.8,4.4,298,nan,MMR,2013-01-02,17:25:40.480000,light
604998,usb000eqqp,2013-01-02 17:27:43.030,"246 km SE of Ust’-Kamchatsk Staryy, Russia",54.994,165.733,28.0,4.6,326,nan,RUS,2013-01-02,17:27:43.030000,light
205376,usc000eif1,2013-01-02 17:42:16.670,"27 km ENE of Dipayal, Nepal",29.368,81.199,10.0,4.7,340,nan,CHN,2013-01-02,17:42:16.670000,light
361532,usc000eif1,2013-01-02 17:42:16.670,"27 km ENE of Dipayal, Nepal",29.368,81.199,10.0,4.7,340,nan,IND,2013-01-02,17:42:16.670000,light
469347,usc000eif1,2013-01-02 17:42:16.670,"27 km ENE of Dipayal, Nepal",29.368,81.199,10.0,4.7,340,nan,NPL,2013-01-02,17:42:16.670000,light
39421,usc000eif4,2013-01-02 17:53:59.200,"76 km WNW of Cauquenes, Chile",-35.725,-73.118,32.1,4.8,354,nan,ARG,2013-01-02,17:53:59.200000,light
166186,usc000eif4,2013-01-02 17:53:59.200,"76 km WNW of Cauquenes, Chile",-35.725,-73.118,32.1,4.8,354,nan,CHL,2013-01-02,17:53:59.200000,light
507940,usc000eif4,2013-01-02 17:53:59.200,"76 km WNW of Cauquenes, Chile",-35.725,-73.118,32.1,4.8,354,nan,NZL,2013-01-02,17:53:59.200000,light
411272,usb000eqqu,2013-01-02 20:31:04.080,"237 km SE of Katsuura, Japan",33.461,141.905,5.3,4.5,312,nan,JPN,2013-01-02,20:31:04.080000,light
411273,usc000eikb,2013-01-02 20:59:12.250,"Izu Islands, Japan region",29.673,142.356,6.8,4.8,354,nan,JPN,2013-01-02,20:59:12.250000,light
411274,usp000jxrf,2013-01-02 21:03:45.350,"Izu Islands, Japan region",30.258,138.502,440.5,4.2,271,nan,JPN,2013-01-02,21:03:45.350000,light
411275,usp000jxrg,2013-01-02 21:11:39.010,"238 km ESE of Ishinomaki, Japan",37.585,143.806,35.0,4.4,298,nan,JPN,2013-01-02,21:11:39.010000,light
411276,usp000jxrh,2013-01-02 21:50:47.860,"236 km ESE of Ishinomaki, Japan",37.528,143.752,17.8,4.6,326,nan,JPN,2013-01-02,21:50:47.860000,light
411277,usp000jxrk,2013-01-02 22:37:37.160,"232 km ESE of Ishinomaki, Japan",37.552,143.706,35.0,4.5,312,nan,JPN,2013-01-02,22:37:37.160000,light
411278,usp000jxrm,2013-01-02 23:17:58.360,"229 km ESE of Ishinomaki, Japan",37.536,143.667,35.0,4.7,340,nan,JPN,2013-01-02,23:17:58.360000,light
328054,usp000jxrn,2013-01-03 00:02:16.760,"251 km NNW of Ambon, Indonesia",-1.564,127.386,26.3,5.6,482,nan,IDN,2013-01-03,00:02:16.760000,moderate
328055,usp000jxrp,2013-01-03 00:07:06.370,"242 km NNW of Ambon, Indonesia",-1.619,127.489,35.0,4.8,354,nan,IDN,2013-01-03,00:07:06.370000,light
411279,usp000jxrr,2013-01-03 00:58:55.960,"242 km ESE of Ishinomaki, Japan",37.545,143.832,35.0,4.5,312,nan,JPN,2013-01-03,00:58:55.960000,light
448699,ci15269801,2013-01-03 02:44:17.310,"69km SE of Maneadero, B.C., MX",31.228,-116.1258333,2.475,3.37,175,nan,MEX,2013-01-03,02:44:17.310000,minor
705948,ci15269801,2013-01-03 02:44:17.310,"69km SE of Maneadero, B.C., MX",31.228,-116.1258333,2.475,3.37,175,nan,USA,2013-01-03,02:44:17.310000,minor
205377,usp000jxry,2013-01-03 03:55:12.320,"32 km N of Claveria, Philippines",18.9,121.108,35.0,4.3,284,nan,CHN,2013-01-03,03:55:12.320000,light
551472,usp000jxry,2013-01-03 03:55:12.320,"32 km N of Claveria, Philippines",18.9,121.108,35.0,4.3,284,nan,PHL,2013-01-03,03:55:12.320000,light
682844,usp000jxry,2013-01-03 03:55:12.320,"32 km N of Claveria, Philippines",18.9,121.108,35.0,4.3,284,nan,TWN,2013-01-03,03:55:12.320000,light
411280,usp000jxrz,2013-01-03 04:02:35.950,"233 km ESE of Ishinomaki, Japan",37.608,143.757,35.0,4.6,326,nan,JPN,2013-01-03,04:02:35.950000,light
205378,usp000jxs1,2013-01-03 04:36:16.780,"48 km SSW of Yonakuni, Japan",24.045,122.884,45.6,4.4,298,nan,CHN,2013-01-03,04:36:16.780000,light
411281,usp000jxs1,2013-01-03 04:36:16.780,"48 km SSW of Yonakuni, Japan",24.045,122.884,45.6,4.4,298,nan,JPN,2013-01-03,04:36:16.780000,light
328056,usp000jxs2,2013-01-03 04:48:16.380,"243 km NNW of Ambon, Indonesia",-1.701,127.254,26.0,4.2,271,nan,IDN,2013-01-03,04:48:16.380000,light
411282,usp000jxs3,2013-01-03 05:27:45.120,"126 km NE of Miyako, Japan",40.381,143.07,35.0,4.4,298,nan,JPN,2013-01-03,05:27:45.120000,light
205379,usp000jxs4,2013-01-03 05:47:27.730,"10 km NE of Imph?l, India",24.886,94.002,73.8,4.4,298,nan,CHN,2013-01-03,05:47:27.730000,light
361533,usp000jxs4,2013-01-03 05:47:27.730,"10 km NE of Imph?l, India",24.886,94.002,73.8,4.4,298,nan,IND,2013-01-03,05:47:27.730000,light
458108,usp000jxs4,2013-01-03 05:47:27.730,"10 km NE of Imph?l, India",24.886,94.002,73.8,4.4,298,nan,MMR,2013-01-03,05:47:27.730000,light
411283,usp000jxs5,2013-01-03 06:51:30.330,"246 km ESE of Ishinomaki, Japan",37.545,143.884,10.0,4.3,284,nan,JPN,2013-01-03,06:51:30.330000,light
328057,usp000jxs8,2013-01-03 08:56:42.640,"111 km WNW of Sinabang, Indonesia",2.748,95.412,35.0,4.3,284,nan,IDN,2013-01-03,08:56:42.640000,light
411284,usp000jxs9,2013-01-03 09:24:26.590,"178 km ESE of Iwaki, Japan",36.445,142.736,18.9,4.6,326,nan,JPN,2013-01-03,09:24:26.590000,light
411285,usp000jxsd,2013-01-03 11:14:17.540,"48 km S of Makubetsu, Japan",44.938,141.758,39.7,4.6,326,nan,JPN,2013-01-03,11:14:17.540000,light
604999,usp000jxsd,2013-01-03 11:14:17.540,"48 km S of Makubetsu, Japan",44.938,141.758,39.7,4.6,326,nan,RUS,2013-01-03,11:14:17.540000,light
448700,usp000jxsf,2013-01-03 12:30:16.590,"0 km NNW of Santa Rosa, Mexico",16.325,-95.102,58.3,4.3,286,nan,MEX,2013-01-03,12:30:16.590000,light
328058,usp000jxsg,2013-01-03 14:17:19.200,"98 km SW of Poso, Indonesia",-2.04,120.145,147.6,3.8,222,nan,IDN,2013-01-03,14:17:19.200000,minor
465038,usp000jxsg,2013-01-03 14:17:19.200,"98 km SW of Poso, Indonesia",-2.04,120.145,147.6,3.8,222,nan,MYS,2013-01-03,14:17:19.200000,minor
328059,usp000jxsn,2013-01-03 16:44:57.020,"289 km SW of Abepura, Indonesia",-4.523,138.873,55.4,4.7,340,nan,IDN,2013-01-03,16:44:57.020000,light
568624,usp000jxsn,2013-01-03 16:44:57.020,"289 km SW of Abepura, Indonesia",-4.523,138.873,55.4,4.7,340,nan,PNG,2013-01-03,16:44:57.020000,light
654398,usp000jxsp,2013-01-03 16:49:05.870,"144 km SSE of Alo, Wallis and Futuna",-15.41,-177.383,10.0,4.7,340,nan,TON,2013-01-03,16:49:05.870000,light
411286,usb000eqrk,2013-01-03 17:47:20.250,"237 km ESE of Ishinomaki, Japan",37.616,143.81,35.0,4.6,326,nan,JPN,2013-01-03,17:47:20.250000,light
205380,usc000eivc,2013-01-03 18:08:04.910,"13 km E of Hualien City, Taiwan",23.969,121.733,8.9,4.6,326,nan,CHN,2013-01-03,18:08:04.910000,light
682845,usc000eivc,2013-01-03 18:08:04.910,"13 km E of Hualien City, Taiwan",23.969,121.733,8.9,4.6,326,nan,TWN,2013-01-03,18:08:04.910000,light
411287,usb000eqrq,2013-01-03 18:56:25.520,"238 km ESE of Ishinomaki, Japan",37.666,143.841,10.9,4.5,312,nan,JPN,2013-01-03,18:56:25.520000,light
68662,usb000eqrr,2013-01-03 19:30:31.700,western Indian-Antarctic Ridge,-49.6,125.671,10.0,4.3,284,nan,AUS,2013-01-03,19:30:31.700000,light
507941,usb000eqrr,2013-01-03 19:30:31.700,western Indian-Antarctic Ridge,-49.6,125.671,10.0,4.3,284,nan,NZL,2013-01-03,19:30:31.700000,light
705949,nc71914646,2013-01-03 21:04:25.240,"27 km NE of Soledad, California",36.5636667,-121.0706667,8.177,3.4,185,nan,USA,2013-01-03,21:04:25.240000,minor
205381,usp000jxss,2013-01-03 22:10:11.000,"123 km SE of Nookat, Kyrgyzstan",39.648,73.821,47.8,4.0,246,nan,CHN,2013-01-03,22:10:11,light
429002,usp000jxss,2013-01-03 22:10:11.000,"123 km SE of Nookat, Kyrgyzstan",39.648,73.821,47.8,4.0,246,nan,KGZ,2013-01-03,22:10:11,light
639924,usp000jxss,2013-01-03 22:10:11.000,"123 km SE of Nookat, Kyrgyzstan",39.648,73.821,47.8,4.0,246,nan,TJK,2013-01-03,22:10:11,light
605000,usp000jxsu,2013-01-04 00:50:31.810,Kuril Islands,46.002,152.795,24.5,4.6,326,nan,RUS,2013-01-04,00:50:31.810000,light
705950,usp000jxsv,2013-01-04 01:59:20.000,"6 km NW of Cromwell, Oklahoma",35.38,-96.515,5.0,3.5,203,nan,USA,2013-01-04,01:59:20,minor
