,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
568848,us2013qxcq,2013-06-01 00:42:12.970,"5 km SW of Kainantu, Papua New Guinea",-6.32,145.832,137.4,4.3,284,nan,PNG,2013-06-01,00:42:12.970000,light
654552,usb000hb56,2013-06-01 01:34:14.620,"292 km SW of Vaini, Tonga",-23.061,-177.185,185.4,5.5,465,nan,TON,2013-06-01,01:34:14.620000,moderate
231798,pr13152000,2013-06-01 04:20:01.000,"57 km SE of Boca de Yuma, Dominican Republic",17.9647,-68.2807,100.0,3.3,168,nan,DOM,2013-06-01,04:20:01,minor
205850,usb000hb7n,2013-06-01 05:17:28.900,"24 km E of San Policarpo, Philippines",12.182,125.731,57.8,4.9,369,nan,CHN,2013-06-01,05:17:28.900000,light
551581,usb000hb7n,2013-06-01 05:17:28.900,"24 km E of San Policarpo, Philippines",12.182,125.731,57.8,4.9,369,nan,PHL,2013-06-01,05:17:28.900000,light
231799,pr13152001,2013-06-01 05:48:42.700,"87 km NNE of Punta Cana, Dominican Republic",19.3435,-68.174,23.0,4.4,298,nan,DOM,2013-06-01,05:48:42.700000,light
223795,usb000hb94,2013-06-01 06:44:26.790,"4 km SW of San Pedro, Colombia",3.963,-76.251,111.2,4.0,246,nan,COL,2013-06-01,06:44:26.790000,light
166431,usb000hb9g,2013-06-01 07:21:34.000,"Off the coast of Los Lagos, Chile",-43.984,-78.977,9.6,4.7,340,nan,CHL,2013-06-01,07:21:34,light
508271,usb000hb9g,2013-06-01 07:21:34.000,"Off the coast of Los Lagos, Chile",-43.984,-78.977,9.6,4.7,340,nan,NZL,2013-06-01,07:21:34,light
69662,usb000hb9q,2013-06-01 07:32:31.820,"6 km W of Lata, Solomon Islands",-10.731,165.741,10.9,4.8,354,nan,AUS,2013-06-01,07:32:31.820000,light
629987,usb000hb9q,2013-06-01 07:32:31.820,"6 km W of Lata, Solomon Islands",-10.731,165.741,10.9,4.8,354,nan,SLB,2013-06-01,07:32:31.820000,light
411735,usb000hb9x,2013-06-01 07:54:07.000,"50 km NW of Kushiro, Japan",43.293,143.93,21.6,4.3,284,nan,JPN,2013-06-01,07:54:07,light
605456,usb000hb9x,2013-06-01 07:54:07.000,"50 km NW of Kushiro, Japan",43.293,143.93,21.6,4.3,284,nan,RUS,2013-06-01,07:54:07,light
605457,usp000k122,2013-06-01 09:06:48.660,"Komandorskiye Ostrova, Russia region",54.599,167.376,27.4,4.1,259,nan,RUS,2013-06-01,09:06:48.660000,light
239562,usb000hbbw,2013-06-01 11:49:28.450,"15 km ENE of Ras Gharib, Egypt",28.414,33.224,21.8,4.7,347,nan,EGY,2013-06-01,11:49:28.450000,light
369649,us2013qxc6,2013-06-01 12:06:30.000,"56 km N of K?sh, Iran",27.06,53.95,10.0,4.0,246,nan,IRN,2013-06-01,12:06:30,light
617728,us2013qxc6,2013-06-01 12:06:30.000,"56 km N of K?sh, Iran",27.06,53.95,10.0,4.0,246,nan,SAU,2013-06-01,12:06:30,light
79767,usb000hbd2,2013-06-01 13:28:53.880,"22 km NE of Kultali, India",22.02,88.572,10.0,4.1,261,nan,BGD,2013-06-01,13:28:53.880000,light
205851,usb000hbd2,2013-06-01 13:28:53.880,"22 km NE of Kultali, India",22.02,88.572,10.0,4.1,261,nan,CHN,2013-06-01,13:28:53.880000,light
361640,usb000hbd2,2013-06-01 13:28:53.880,"22 km NE of Kultali, India",22.02,88.572,10.0,4.1,261,nan,IND,2013-06-01,13:28:53.880000,light
551582,usb000hbde,2013-06-01 14:10:06.730,"13 km NNE of Banawa, Philippines",7.275,124.898,10.0,5.6,504,green,PHL,2013-06-01,14:10:06.730000,moderate
551583,usb000hbdq,2013-06-01 14:40:18.800,"14 km SSE of Damulog, Philippines",7.372,125.013,10.0,4.6,326,nan,PHL,2013-06-01,14:40:18.800000,light
706196,ci15352569,2013-06-01 15:06:01.350,"11km SE of Olancha, CA",36.213,-117.911,-0.553,3.17,155,nan,USA,2013-06-01,15:06:01.350000,minor
551584,usp000k125,2013-06-01 15:45:41.360,"3 km N of Alamada, Philippines",7.369,124.564,10.0,4.3,284,nan,PHL,2013-06-01,15:45:41.360000,light
205852,usp000k126,2013-06-01 15:54:48.870,"73 km ESE of Bhamo, Myanmar",24.107,97.943,65.4,4.2,271,nan,CHN,2013-06-01,15:54:48.870000,light
458156,usp000k126,2013-06-01 15:54:48.870,"73 km ESE of Bhamo, Myanmar",24.107,97.943,65.4,4.2,271,nan,MMR,2013-06-01,15:54:48.870000,light
69663,usb000hbfh,2013-06-01 16:25:28.520,"35 km ESE of Lata, Solomon Islands",-10.796,166.111,10.0,5.0,385,nan,AUS,2013-06-01,16:25:28.520000,moderate
629988,usb000hbfh,2013-06-01 16:25:28.520,"35 km ESE of Lata, Solomon Islands",-10.796,166.111,10.0,5.0,385,nan,SLB,2013-06-01,16:25:28.520000,moderate
205853,usb000hbfy,2013-06-01 16:35:38.830,"40 km WSW of Darapidap, Philippines",17.114,120.048,45.7,4.6,326,nan,CHN,2013-06-01,16:35:38.830000,light
551585,usb000hbfy,2013-06-01 16:35:38.830,"40 km WSW of Darapidap, Philippines",17.114,120.048,45.7,4.6,326,nan,PHL,2013-06-01,16:35:38.830000,light
682908,usb000hbfy,2013-06-01 16:35:38.830,"40 km WSW of Darapidap, Philippines",17.114,120.048,45.7,4.6,326,nan,TWN,2013-06-01,16:35:38.830000,light
39593,usb000hbga,2013-06-01 16:50:51.000,"56 km ENE of Diego de Almagro, Chile",-26.174,-69.525,11.6,4.6,326,nan,ARG,2013-06-01,16:50:51,light
112565,usb000hbga,2013-06-01 16:50:51.000,"56 km ENE of Diego de Almagro, Chile",-26.174,-69.525,11.6,4.6,326,nan,BRA,2013-06-01,16:50:51,light
166432,usb000hbga,2013-06-01 16:50:51.000,"56 km ENE of Diego de Almagro, Chile",-26.174,-69.525,11.6,4.6,326,nan,CHL,2013-06-01,16:50:51,light
629989,usb000hbha,2013-06-01 17:32:49.620,"92 km SSE of Panguna, Papua New Guinea",-7.034,155.913,56.1,5.5,465,green,SLB,2013-06-01,17:32:49.620000,moderate
411736,usb000hbi9,2013-06-01 18:05:17.550,"209 km E of Namie, Japan",37.285,143.352,3.7,4.7,340,nan,JPN,2013-06-01,18:05:17.550000,light
69664,usb000hbjs,2013-06-01 18:40:27.510,Mid-Indian Ridge,-33.517,77.932,15.5,4.9,369,nan,AUS,2013-06-01,18:40:27.510000,light
508272,usb000hbjs,2013-06-01 18:40:27.510,Mid-Indian Ridge,-33.517,77.932,15.5,4.9,369,nan,NZL,2013-06-01,18:40:27.510000,light
205854,usb000hblu,2013-06-01 20:32:22.800,"68 km E of Hengchun, Taiwan",21.989,121.403,35.0,4.7,340,nan,CHN,2013-06-01,20:32:22.800000,light
682909,usb000hblu,2013-06-01 20:32:22.800,"68 km E of Hengchun, Taiwan",21.989,121.403,35.0,4.7,340,nan,TWN,2013-06-01,20:32:22.800000,light
706197,nc72000705,2013-06-01 20:35:28.420,"5 km SW of Cobb, California",38.7888333,-122.762,1.023,3.25,166,nan,USA,2013-06-01,20:35:28.420000,minor
48699,us2013qxc8,2013-06-01 20:40:54.500,Balleny Islands region,-63.484,170.788,10.0,4.6,326,nan,ATA,2013-06-01,20:40:54.500000,light
706198,nc72000805,2013-06-01 23:00:46.120,"3 km SSW of Cobb, California",38.794,-122.7465,0.409,3.3,172,nan,USA,2013-06-01,23:00:46.120000,minor
279616,usb000hbp2,2013-06-01 23:03:41.800,"11 km W of Aianí, Greece",40.178,21.683,5.1,4.2,271,nan,GRC,2013-06-01,23:03:41.800000,light
551586,usp000k127,2013-06-01 23:58:55.750,"7 km NNE of Carmen, Philippines",7.263,124.819,11.0,4.3,284,nan,PHL,2013-06-01,23:58:55.750000,light
285566,usb000hbq7,2013-06-02 01:27:45.360,"77 km SSW of Champerico, Guatemala",13.7,-92.298,35.0,4.2,271,nan,GTM,2013-06-02,01:27:45.360000,light
551587,usb000hbqc,2013-06-02 01:40:48.250,"11 km ESE of Liliongan, Philippines",7.315,124.889,10.0,5.0,385,nan,PHL,2013-06-02,01:40:48.250000,moderate
279617,usb000hbqy,2013-06-02 02:47:59.580,"278 km NNW of T?krah, Libya",34.894,19.558,31.7,4.3,284,nan,GRC,2013-06-02,02:47:59.580000,light
654553,usb000hbrg,2013-06-02 04:18:28.190,"228 km ENE of Levuka, Fiji",-17.594,-178.581,325.1,4.2,271,nan,TON,2013-06-02,04:18:28.190000,light
605458,usp000k128,2013-06-02 04:48:54.870,east of the Kuril Islands,46.085,154.219,35.0,4.4,298,nan,RUS,2013-06-02,04:48:54.870000,light
205855,usb000hbrt,2013-06-02 05:43:03.460,"26 km SE of Puli, Taiwan",23.789,121.141,17.0,6.2,653,green,CHN,2013-06-02,05:43:03.460000,strong
682910,usb000hbrt,2013-06-02 05:43:03.460,"26 km SE of Puli, Taiwan",23.789,121.141,17.0,6.2,653,green,TWN,2013-06-02,05:43:03.460000,strong
411737,usp000k12c,2013-06-02 06:28:41.420,"Bonin Islands, Japan region",27.64,140.087,473.2,4.2,271,nan,JPN,2013-06-02,06:28:41.420000,light
568849,usb000hbsv,2013-06-02 08:08:33.200,"62 km NW of Finschhafen, Papua New Guinea",-6.222,147.396,59.1,5.1,400,nan,PNG,2013-06-02,08:08:33.200000,moderate
411738,usp000k12d,2013-06-02 08:19:41.650,"81 km SE of Ishinomaki, Japan",37.828,141.853,45.8,4.2,271,nan,JPN,2013-06-02,08:19:41.650000,light
81131,usp000k12e,2013-06-02 08:33:18.980,"48 km N of Baja Mar, Honduras",16.325,-87.87,10.0,4.3,284,nan,BLZ,2013-06-02,08:33:18.980000,light
287270,usp000k12e,2013-06-02 08:33:18.980,"48 km N of Baja Mar, Honduras",16.325,-87.87,10.0,4.3,284,nan,HND,2013-06-02,08:33:18.980000,light
449007,usp000k12e,2013-06-02 08:33:18.980,"48 km N of Baja Mar, Honduras",16.325,-87.87,10.0,4.3,284,nan,MEX,2013-06-02,08:33:18.980000,light
537609,usb000hbu2,2013-06-02 10:46:27.430,"25 km WNW of Río Grande, Peru",-14.45,-75.423,60.8,4.6,326,nan,PER,2013-06-02,10:46:27.430000,light
6738,usb000hbts,2013-06-02 10:57:45.180,"46 km E of Farkh?r, Afghanistan",36.53,70.372,184.7,4.1,259,nan,AFG,2013-06-02,10:57:45.180000,light
528280,usb000hbts,2013-06-02 10:57:45.180,"46 km E of Farkh?r, Afghanistan",36.53,70.372,184.7,4.1,259,nan,PAK,2013-06-02,10:57:45.180000,light
605459,usb000hbuq,2013-06-02 13:55:04.450,"132 km SE of Petropavlovsk-Kamchatsky, Russia",52.213,160.05,35.0,4.8,354,nan,RUS,2013-06-02,13:55:04.450000,light
6739,us2013qycs,2013-06-02 15:45:00.280,"17 km WNW of Rust?q, Afghanistan",37.192,69.647,53.7,4.0,246,nan,AFG,2013-06-02,15:45:00.280000,light
639953,us2013qycs,2013-06-02 15:45:00.280,"17 km WNW of Rust?q, Afghanistan",37.192,69.647,53.7,4.0,246,nan,TJK,2013-06-02,15:45:00.280000,light
719501,us2013qycs,2013-06-02 15:45:00.280,"17 km WNW of Rust?q, Afghanistan",37.192,69.647,53.7,4.0,246,nan,UZB,2013-06-02,15:45:00.280000,light
508273,usp000k12g,2013-06-02 17:28:40.820,Kermadec Islands region,-31.668,-177.882,10.0,4.3,284,nan,NZL,2013-06-02,17:28:40.820000,light
112566,usc000hsse,2013-06-02 18:07:56.000,"57 km NE of Tocopilla, Chile",-21.659,-69.883,81.1,4.3,284,nan,BRA,2013-06-02,18:07:56,light
166433,usc000hsse,2013-06-02 18:07:56.000,"57 km NE of Tocopilla, Chile",-21.659,-69.883,81.1,4.3,284,nan,CHL,2013-06-02,18:07:56,light
328618,usp000k12k,2013-06-02 18:14:27.880,"298 km ENE of Lospalos, Timor Leste",-7.07,129.277,191.3,4.3,284,nan,IDN,2013-06-02,18:14:27.880000,light
449008,usb000hbx3,2013-06-02 19:13:32.000,"42 km S of Patambó, Mexico",17.84,-100.84,54.0,4.5,313,nan,MEX,2013-06-02,19:13:32,light
551588,usb000hby6,2013-06-02 20:08:26.590,"13 km NNW of Linao, Philippines",7.282,124.928,10.0,5.5,472,green,PHL,2013-06-02,20:08:26.590000,moderate
605460,usp000k12m,2013-06-02 20:23:24.500,"164 km SE of Petropavlovsk-Kamchatsky, Russia",52.2,160.653,35.0,4.0,246,nan,RUS,2013-06-02,20:23:24.500000,light
537610,usp000k12p,2013-06-02 20:58:54.000,"3 km S of Asia, Peru",-12.81,-76.56,74.0,4.2,271,nan,PER,2013-06-02,20:58:54,light
551589,usb000hc0d,2013-06-02 23:31:04.900,"2 km WSW of Linao, Philippines",7.16,124.944,21.3,4.6,326,nan,PHL,2013-06-02,23:31:04.900000,light
