,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
64157,usp000f427,2007-02-01 00:11:38.480,Mid-Indian Ridge,-37.342,78.233,10.0,4.7,340,nan,AUS,2007-02-01,00:11:38.480000,light
497616,usp000f427,2007-02-01 00:11:38.480,Mid-Indian Ridge,-37.342,78.233,10.0,4.7,340,nan,NZL,2007-02-01,00:11:38.480000,light
64158,usp000f428,2007-02-01 00:14:26.050,Mid-Indian Ridge,-37.654,78.066,10.0,5.5,465,nan,AUS,2007-02-01,00:14:26.050000,moderate
497617,usp000f428,2007-02-01 00:14:26.050,Mid-Indian Ridge,-37.654,78.066,10.0,5.5,465,nan,NZL,2007-02-01,00:14:26.050000,moderate
399115,usp000f429,2007-02-01 01:07:30.550,east of the Kuril Islands,45.616,153.83,10.0,4.3,284,nan,JPN,2007-02-01,01:07:30.550000,light
600157,usp000f429,2007-02-01 01:07:30.550,east of the Kuril Islands,45.616,153.83,10.0,4.3,284,nan,RUS,2007-02-01,01:07:30.550000,light
600158,usp000f42b,2007-02-01 02:33:43.590,Kuril Islands,47.736,154.627,10.0,4.7,340,nan,RUS,2007-02-01,02:33:43.590000,light
316835,usp000f42c,2007-02-01 02:45:27.450,"96 km SE of Sijunjung, Indonesia",-1.216,101.675,170.9,3.9,234,nan,IDN,2007-02-01,02:45:27.450000,minor
723646,usp000f42d,2007-02-01 03:02:57.350,"49 km ESE of Carúpano, Venezuela",10.513,-62.825,3.0,3.7,211,nan,VEN,2007-02-01,03:02:57.350000,minor
223049,usp000f42e,2007-02-01 03:55:31.870,"35 km SE of Muisne, Ecuador",0.397,-79.787,45.5,4.0,246,nan,COL,2007-02-01,03:55:31.870000,light
237975,usp000f42e,2007-02-01 03:55:31.870,"35 km SE of Muisne, Ecuador",0.397,-79.787,45.5,4.0,246,nan,ECU,2007-02-01,03:55:31.870000,light
33889,usp000f42f,2007-02-01 04:07:02.700,"18 km ENE of Limache, Chile",-32.974,-71.078,72.2,3.1,148,nan,ARG,2007-02-01,04:07:02.700000,minor
107769,usp000f42f,2007-02-01 04:07:02.700,"18 km ENE of Limache, Chile",-32.974,-71.078,72.2,3.1,148,nan,BRA,2007-02-01,04:07:02.700000,minor
159164,usp000f42f,2007-02-01 04:07:02.700,"18 km ENE of Limache, Chile",-32.974,-71.078,72.2,3.1,148,nan,CHL,2007-02-01,04:07:02.700000,minor
497618,usp000f42f,2007-02-01 04:07:02.700,"18 km ENE of Limache, Chile",-32.974,-71.078,72.2,3.1,148,nan,NZL,2007-02-01,04:07:02.700000,minor
5087,usp000f42g,2007-02-01 04:17:46.500,"27 km ENE of Sibi, Pakistan",29.664,68.122,48.3,3.9,234,nan,AFG,2007-02-01,04:17:46.500000,minor
358972,usp000f42g,2007-02-01 04:17:46.500,"27 km ENE of Sibi, Pakistan",29.664,68.122,48.3,3.9,234,nan,IND,2007-02-01,04:17:46.500000,minor
526760,usp000f42g,2007-02-01 04:17:46.500,"27 km ENE of Sibi, Pakistan",29.664,68.122,48.3,3.9,234,nan,PAK,2007-02-01,04:17:46.500000,minor
5088,usp000f42j,2007-02-01 04:56:55.980,"22 km E of Sibi, Pakistan",29.512,68.108,35.0,3.9,234,nan,AFG,2007-02-01,04:56:55.980000,minor
526761,usp000f42j,2007-02-01 04:56:55.980,"22 km E of Sibi, Pakistan",29.512,68.108,35.0,3.9,234,nan,PAK,2007-02-01,04:56:55.980000,minor
33890,usp000f42k,2007-02-01 05:56:41.200,"35 km NNW of Valparaíso, Chile",-32.755,-71.8,24.9,3.0,138,nan,ARG,2007-02-01,05:56:41.200000,minor
107770,usp000f42k,2007-02-01 05:56:41.200,"35 km NNW of Valparaíso, Chile",-32.755,-71.8,24.9,3.0,138,nan,BRA,2007-02-01,05:56:41.200000,minor
159165,usp000f42k,2007-02-01 05:56:41.200,"35 km NNW of Valparaíso, Chile",-32.755,-71.8,24.9,3.0,138,nan,CHL,2007-02-01,05:56:41.200000,minor
497619,usp000f42k,2007-02-01 05:56:41.200,"35 km NNW of Valparaíso, Chile",-32.755,-71.8,24.9,3.0,138,nan,NZL,2007-02-01,05:56:41.200000,minor
33891,usp000f42m,2007-02-01 05:57:37.080,"36 km NW of San Antonio de los Cobres, Argentina",-23.99,-66.574,196.7,3.8,222,nan,ARG,2007-02-01,05:57:37.080000,minor
107771,usp000f42m,2007-02-01 05:57:37.080,"36 km NW of San Antonio de los Cobres, Argentina",-23.99,-66.574,196.7,3.8,222,nan,BRA,2007-02-01,05:57:37.080000,minor
159166,usp000f42m,2007-02-01 05:57:37.080,"36 km NW of San Antonio de los Cobres, Argentina",-23.99,-66.574,196.7,3.8,222,nan,CHL,2007-02-01,05:57:37.080000,minor
399116,usp000f42n,2007-02-01 06:40:24.350,"23 km S of Namie, Japan",37.276,140.993,86.7,4.0,246,nan,JPN,2007-02-01,06:40:24.350000,light
566091,usp000f42q,2007-02-01 06:49:14.940,"46 km NW of Finschhafen, Papua New Guinea",-6.22,147.59,65.1,4.4,298,nan,PNG,2007-02-01,06:49:14.940000,light
51393,usp000f42r,2007-02-01 07:27:46.150,Southwest Indian Ridge,-31.982,57.086,10.0,4.5,312,nan,ATF,2007-02-01,07:27:46.150000,light
497620,usp000f42r,2007-02-01 07:27:46.150,Southwest Indian Ridge,-31.982,57.086,10.0,4.5,312,nan,NZL,2007-02-01,07:27:46.150000,light
316836,usp000f42s,2007-02-01 08:09:03.840,"100 km E of Laikit, Laikit II (Dimembe), Indonesia",1.373,125.873,10.0,4.2,271,nan,IDN,2007-02-01,08:09:03.840000,light
442554,usp000f42u,2007-02-01 08:17:46.300,"7 km WSW of Oxtotitlán, Mexico",18.172,-100.001,45.4,3.7,211,nan,MEX,2007-02-01,08:17:46.300000,minor
399117,usp000f42v,2007-02-01 08:18:34.690,east of the Kuril Islands,45.534,154.025,10.0,4.1,259,nan,JPN,2007-02-01,08:18:34.690000,light
600159,usp000f42v,2007-02-01 08:18:34.690,east of the Kuril Islands,45.534,154.025,10.0,4.1,259,nan,RUS,2007-02-01,08:18:34.690000,light
