,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
11463,usp000fhjk,2007-08-01 00:05:08.540,"10 km ENE of Leskovik, Albania",40.184,20.709,0.0,3.6,199,nan,ALB,2007-08-01,00:05:08.540000,minor
274791,usp000fhjk,2007-08-01 00:05:08.540,"10 km ENE of Leskovik, Albania",40.184,20.709,0.0,3.6,199,nan,GRC,2007-08-01,00:05:08.540000,minor
129074,usp000fhjm,2007-08-01 00:05:28.460,off the coast of Oregon,44.566,-129.974,10.0,4.1,259,nan,CAN,2007-08-01,00:05:28.460000,light
379161,usp000fhjn,2007-08-01 00:07:55.000,"6 km SSE of Crotone, Italy",39.03,17.16,10.0,4.2,271,nan,ITA,2007-08-01,00:07:55,light
399945,usp000fhjp,2007-08-01 00:27:57.580,"Izu Islands, Japan region",31.338,142.077,52.4,4.6,326,nan,JPN,2007-08-01,00:27:57.580000,light
274792,usp000fhjq,2007-08-01 00:29:02.700,"9 km W of Párga, Greece",39.28,20.29,26.0,3.0,138,nan,GRC,2007-08-01,00:29:02.700000,minor
34699,usp000fhjr,2007-08-01 01:12:07.060,"70 km WSW of San Antonio de los Cobres, Argentina",-24.348,-67.0,159.7,4.0,246,nan,ARG,2007-08-01,01:12:07.060000,light
108588,usp000fhjr,2007-08-01 01:12:07.060,"70 km WSW of San Antonio de los Cobres, Argentina",-24.348,-67.0,159.7,4.0,246,nan,BRA,2007-08-01,01:12:07.060000,light
160060,usp000fhjr,2007-08-01 01:12:07.060,"70 km WSW of San Antonio de los Cobres, Argentina",-24.348,-67.0,159.7,4.0,246,nan,CHL,2007-08-01,01:12:07.060000,light
317998,usp000fhjs,2007-08-01 01:17:51.760,"129 km N of Tobelo, Indonesia",2.89,127.836,35.0,4.4,298,nan,IDN,2007-08-01,01:17:51.760000,light
5294,usp000fhju,2007-08-01 01:56:01.460,"37 km SSE of Jurm, Afghanistan",36.533,70.934,186.8,4.2,271,nan,AFG,2007-08-01,01:56:01.460000,light
