,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
197326,usp000fd4e,2007-06-01 00:16:46.480,"223 km NW of Nagqu, China",33.112,90.674,35.0,3.7,211,nan,CHN,2007-06-01,00:16:46.480000,minor
359118,usp000fd4e,2007-06-01 00:16:46.480,"223 km NW of Nagqu, China",33.112,90.674,35.0,3.7,211,nan,IND,2007-06-01,00:16:46.480000,minor
317605,usp000fd4g,2007-06-01 01:18:34.720,"94 km S of Tondano, Indonesia",0.455,124.844,35.0,4.4,298,nan,IDN,2007-06-01,01:18:34.720000,light
442943,ci14295380,2007-06-01 02:08:37.830,"13km WSW of Ocotillo, CA",32.6753333,-116.1105,11.463,4.06,294,nan,MEX,2007-06-01,02:08:37.830000,light
701223,ci14295380,2007-06-01 02:08:37.830,"13km WSW of Ocotillo, CA",32.6753333,-116.1105,11.463,4.06,294,nan,USA,2007-06-01,02:08:37.830000,light
197327,usp000fd4k,2007-06-01 02:09:46.990,"98 km NW of Longquan, China",25.301,101.475,10.0,4.0,246,nan,CHN,2007-06-01,02:09:46.990000,light
442944,usp000fd4m,2007-06-01 02:13:15.900,"7 km N of Lomas de Barrillas, Mexico",18.214,-94.524,44.9,4.2,271,nan,MEX,2007-06-01,02:13:15.900000,light
399687,usp000fd4p,2007-06-01 02:42:45.010,"25 km ESE of Tahara, Japan",34.553,137.512,10.0,4.3,284,nan,JPN,2007-06-01,02:42:45.010000,light
274116,usp000fd4q,2007-06-01 02:53:57.500,"5 km NNE of Filippiáda, Greece",39.25,20.92,4.0,3.3,168,nan,GRC,2007-06-01,02:53:57.500000,minor
108350,usp000fd4r,2007-06-01 03:13:52.800,"87 km S of Iquique, Chile",-21.001,-70.081,68.9,4.4,298,nan,BRA,2007-06-01,03:13:52.800000,light
159799,usp000fd4r,2007-06-01 03:13:52.800,"87 km S of Iquique, Chile",-21.001,-70.081,68.9,4.4,298,nan,CHL,2007-06-01,03:13:52.800000,light
34463,usp000fd4s,2007-06-01 03:37:27.270,"46 km W of Loncopué, Argentina",-38.129,-71.138,10.0,4.0,246,nan,ARG,2007-06-01,03:37:27.270000,light
159800,usp000fd4s,2007-06-01 03:37:27.270,"46 km W of Loncopué, Argentina",-38.129,-71.138,10.0,4.0,246,nan,CHL,2007-06-01,03:37:27.270000,light
498407,usp000fd4s,2007-06-01 03:37:27.270,"46 km W of Loncopué, Argentina",-38.129,-71.138,10.0,4.0,246,nan,NZL,2007-06-01,03:37:27.270000,light
197328,usp000fd4t,2007-06-01 03:51:22.240,"115 km NE of Hengchun, Taiwan",22.605,121.664,10.8,3.9,234,nan,CHN,2007-06-01,03:51:22.240000,minor
681647,usp000fd4t,2007-06-01 03:51:22.240,"115 km NE of Hengchun, Taiwan",22.605,121.664,10.8,3.9,234,nan,TWN,2007-06-01,03:51:22.240000,minor
577392,usp000fd4v,2007-06-01 06:05:48.090,"3 km NNE of Sabana Eneas, Puerto Rico",18.118,-67.065,6.3,3.0,138,nan,PRI,2007-06-01,06:05:48.090000,minor
498408,usp000fd4w,2007-06-01 06:55:09.800,"11 km ESE of Tokoroa, New Zealand",-38.26,175.99,212.0,3.9,234,nan,NZL,2007-06-01,06:55:09.800000,minor
651599,usp000fd4x,2007-06-01 07:01:47.060,"179 km WNW of Pangai, Tonga",-19.32,-175.984,173.4,4.6,326,nan,TON,2007-06-01,07:01:47.060000,light
600701,usp000fd51,2007-06-01 11:51:32.580,"146 km S of Ust’-Kamchatsk Staryy, Russia",54.914,162.413,23.5,5.0,385,nan,RUS,2007-06-01,11:51:32.580000,moderate
274117,usp000fd52,2007-06-01 11:52:11.670,"7 km SE of Chalástra, Greece",40.584,22.795,0.6,3.2,158,nan,GRC,2007-06-01,11:52:11.670000,minor
64340,usp000fd53,2007-06-01 12:28:55.890,"142 km SSE of Dompu, Indonesia",-9.788,118.756,72.7,3.9,234,nan,AUS,2007-06-01,12:28:55.890000,minor
317606,usp000fd53,2007-06-01 12:28:55.890,"142 km SSE of Dompu, Indonesia",-9.788,118.756,72.7,3.9,234,nan,IDN,2007-06-01,12:28:55.890000,minor
274118,usp000fd56,2007-06-01 13:23:20.500,"11 km ENE of Paramythiá, Greece",39.52,20.63,16.0,3.2,158,nan,GRC,2007-06-01,13:23:20.500000,minor
317607,usp000fd58,2007-06-01 14:13:11.240,"156 km SSW of Ambon, Indonesia",-5.058,127.805,300.0,4.3,284,nan,IDN,2007-06-01,14:13:11.240000,light
317608,usp000fd59,2007-06-01 14:18:41.720,"221 km ESE of Sofifi, Indonesia",-0.315,129.257,54.2,4.7,340,nan,IDN,2007-06-01,14:18:41.720000,light
5219,usp000fd5a,2007-06-01 14:20:16.840,"35 km ENE of B?z?rak, Afghanistan",35.489,69.848,16.3,4.6,326,nan,AFG,2007-06-01,14:20:16.840000,light
359119,usp000fd5a,2007-06-01 14:20:16.840,"35 km ENE of B?z?rak, Afghanistan",35.489,69.848,16.3,4.6,326,nan,IND,2007-06-01,14:20:16.840000,light
526873,usp000fd5a,2007-06-01 14:20:16.840,"35 km ENE of B?z?rak, Afghanistan",35.489,69.848,16.3,4.6,326,nan,PAK,2007-06-01,14:20:16.840000,light
498409,usp000fd5b,2007-06-01 15:23:00.610,south of the Kermadec Islands,-33.826,-178.901,10.0,5.0,385,nan,NZL,2007-06-01,15:23:00.610000,moderate
399688,usp000fd5c,2007-06-01 15:28:10.950,"Bonin Islands, Japan region",27.248,140.208,498.9,4.5,312,nan,JPN,2007-06-01,15:28:10.950000,light
