,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
17552,usp0007myk,1996-08-01 00:05:30.840,"50 km NE of San Felipe, Chile",-32.409,-70.372,100.0,3.1,148,nan,ARG,1996-08-01,00:05:30.840000,minor
92051,usp0007myk,1996-08-01 00:05:30.840,"50 km NE of San Felipe, Chile",-32.409,-70.372,100.0,3.1,148,nan,BRA,1996-08-01,00:05:30.840000,minor
141034,usp0007myk,1996-08-01 00:05:30.840,"50 km NE of San Felipe, Chile",-32.409,-70.372,100.0,3.1,148,nan,CHL,1996-08-01,00:05:30.840000,minor
476646,usp0007myk,1996-08-01 00:05:30.840,"50 km NE of San Felipe, Chile",-32.409,-70.372,100.0,3.1,148,nan,NZL,1996-08-01,00:05:30.840000,minor
50499,usp0007myn,1996-08-01 00:15:44.880,Indian Ocean Triple Junction,-27.594,65.285,10.0,4.4,298,nan,ATF,1996-08-01,00:15:44.880000,light
297905,usp0007myp,1996-08-01 01:11:42.960,"87 km ENE of Amahai, Indonesia",-3.071,129.656,33.0,4.9,369,nan,IDN,1996-08-01,01:11:42.960000,light
1310,usp0007myq,1996-08-01 01:40:48.000,"42 km ESE of Farkh?r, Afghanistan",36.412,70.285,203.8,4.4,298,nan,AFG,1996-08-01,01:40:48,light
523367,usp0007myq,1996-08-01 01:40:48.000,"42 km ESE of Farkh?r, Afghanistan",36.412,70.285,203.8,4.4,298,nan,PAK,1996-08-01,01:40:48,light
297906,usp0007myr,1996-08-01 02:06:09.430,"80 km SSE of Meulaboh, Indonesia",3.453,96.349,82.3,4.8,354,nan,IDN,1996-08-01,02:06:09.430000,light
184513,usp0007mys,1996-08-01 03:36:06.060,"119 km SE of Altai, Mongolia",45.587,97.312,33.0,5.1,400,nan,CHN,1996-08-01,03:36:06.060000,moderate
460180,usp0007mys,1996-08-01 03:36:06.060,"119 km SE of Altai, Mongolia",45.587,97.312,33.0,5.1,400,nan,MNG,1996-08-01,03:36:06.060000,moderate
588071,usp0007mys,1996-08-01 03:36:06.060,"119 km SE of Altai, Mongolia",45.587,97.312,33.0,5.1,400,nan,RUS,1996-08-01,03:36:06.060000,moderate
297907,usp0007myt,1996-08-01 04:08:23.270,"62 km SSW of Gorontalo, Indonesia",-0.018,122.939,148.9,5.6,482,nan,IDN,1996-08-01,04:08:23.270000,moderate
50500,usp0007myv,1996-08-01 04:49:18.420,Indian Ocean Triple Junction,-27.594,65.712,10.0,5.1,400,nan,ATF,1996-08-01,04:49:18.420000,moderate
50501,usp0007myw,1996-08-01 05:01:13.670,Indian Ocean Triple Junction,-27.614,65.497,10.0,4.2,271,nan,ATF,1996-08-01,05:01:13.670000,light
694072,usp0007myx,1996-08-01 05:44:22.750,"17 km NE of Hoehne, Colorado",37.398,-104.247,5.0,3.8,222,nan,USA,1996-08-01,05:44:22.750000,minor
694073,usp0007myz,1996-08-01 05:55:54.160,"19 km ENE of Hoehne, Colorado",37.378,-104.196,5.0,3.2,158,nan,USA,1996-08-01,05:55:54.160000,minor
134597,usp0007mz0,1996-08-01 06:00:10.870,"1 km NNW of La Balme-de-Sillingy, France",45.982,6.035,10.0,3.0,138,nan,CHE,1996-08-01,06:00:10.870000,minor
247612,usp0007mz0,1996-08-01 06:00:10.870,"1 km NNW of La Balme-de-Sillingy, France",45.982,6.035,10.0,3.0,138,nan,FRA,1996-08-01,06:00:10.870000,minor
50502,usp0007mz1,1996-08-01 06:44:30.110,Indian Ocean Triple Junction,-27.411,65.831,10.0,4.6,326,nan,ATF,1996-08-01,06:44:30.110000,light
387325,usp0007mz2,1996-08-01 07:26:37.820,"Volcano Islands, Japan region",22.633,143.921,33.0,4.1,259,nan,JPN,1996-08-01,07:26:37.820000,light
645044,usp0007mz4,1996-08-01 08:16:29.530,Fiji region,-21.525,-178.683,600.0,4.4,298,nan,TON,1996-08-01,08:16:29.530000,light
560362,usp0007mz5,1996-08-01 09:14:54.210,"84 km N of Finschhafen, Papua New Guinea",-5.793,147.91,127.2,4.8,354,nan,PNG,1996-08-01,09:14:54.210000,light
81752,usp0007mz6,1996-08-01 09:55:42.340,"159 km ESE of Iquique, Chile",-20.905,-68.81,128.8,4.0,246,nan,BOL,1996-08-01,09:55:42.340000,light
92052,usp0007mz6,1996-08-01 09:55:42.340,"159 km ESE of Iquique, Chile",-20.905,-68.81,128.8,4.0,246,nan,BRA,1996-08-01,09:55:42.340000,light
141035,usp0007mz6,1996-08-01 09:55:42.340,"159 km ESE of Iquique, Chile",-20.905,-68.81,128.8,4.0,246,nan,CHL,1996-08-01,09:55:42.340000,light
727402,usp0007mz7,1996-08-01 10:09:48.540,"104 km NNW of Isangel, Vanuatu",-18.628,169.034,300.0,4.4,298,nan,VUT,1996-08-01,10:09:48.540000,light
184514,usp0007mza,1996-08-01 10:58:02.700,"42 km E of Dapdap, Philippines",12.019,125.875,33.0,4.9,369,nan,CHN,1996-08-01,10:58:02.700000,light
544589,usp0007mza,1996-08-01 10:58:02.700,"42 km E of Dapdap, Philippines",12.019,125.875,33.0,4.9,369,nan,PHL,1996-08-01,10:58:02.700000,light
588072,usp0007mzc,1996-08-01 11:28:37.170,"62 km SSW of Paratunka, Russia",52.421,157.989,33.0,4.4,298,nan,RUS,1996-08-01,11:28:37.170000,light
50503,usp0007mzd,1996-08-01 11:48:00.040,Indian Ocean Triple Junction,-27.554,65.594,10.0,4.5,312,nan,ATF,1996-08-01,11:48:00.040000,light
50504,usp0007mzh,1996-08-01 15:17:54.260,Indian Ocean Triple Junction,-27.747,65.436,10.0,4.5,312,nan,ATF,1996-08-01,15:17:54.260000,light
50505,usp0007mzk,1996-08-01 18:13:28.290,Indian Ocean Triple Junction,-27.918,65.491,10.0,4.0,246,nan,ATF,1996-08-01,18:13:28.290000,light
297908,usp0007mzn,1996-08-01 18:38:19.540,"119 km W of Abepura, Indonesia",-2.609,139.562,33.0,4.2,271,nan,IDN,1996-08-01,18:38:19.540000,light
560363,usp0007mzn,1996-08-01 18:38:19.540,"119 km W of Abepura, Indonesia",-2.609,139.562,33.0,4.2,271,nan,PNG,1996-08-01,18:38:19.540000,light
588073,usp0007mzp,1996-08-01 19:10:49.560,"118 km E of Ust’-Kamchatsk Staryy, Russia",56.111,164.373,33.0,4.2,271,nan,RUS,1996-08-01,19:10:49.560000,light
645045,usp0007mzq,1996-08-01 19:14:45.750,"289 km W of Haveluloto, Tonga",-20.964,-177.99,500.0,4.0,246,nan,TON,1996-08-01,19:14:45.750000,light
92053,usp0007mzt,1996-08-01 21:51:47.890,"8 km NW of Las Yaras, Peru",-17.81,-70.623,73.8,5.2,416,nan,BRA,1996-08-01,21:51:47.890000,moderate
141036,usp0007mzt,1996-08-01 21:51:47.890,"8 km NW of Las Yaras, Peru",-17.81,-70.623,73.8,5.2,416,nan,CHL,1996-08-01,21:51:47.890000,moderate
