,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
146569,usp0009zge,2000-09-01 00:07:12.210,southeast of Easter Island,-36.136,-100.753,10.0,5.4,449,nan,CHL,2000-09-01,00:07:12.210000,moderate
482917,usp0009zge,2000-09-01 00:07:12.210,southeast of Easter Island,-36.136,-100.753,10.0,5.4,449,nan,NZL,2000-09-01,00:07:12.210000,moderate
261002,usp0009zgh,2000-09-01 01:01:53.500,"21 km S of Argostólion, Greece",37.99,20.49,5.0,3.2,158,nan,GRC,2000-09-01,01:01:53.500000,minor
82209,usp0009zgk,2000-09-01 02:06:54.010,"168 km ENE of Iquique, Chile",-19.599,-68.678,163.8,4.0,246,nan,BOL,2000-09-01,02:06:54.010000,light
96835,usp0009zgk,2000-09-01 02:06:54.010,"168 km ENE of Iquique, Chile",-19.599,-68.678,163.8,4.0,246,nan,BRA,2000-09-01,02:06:54.010000,light
146570,usp0009zgk,2000-09-01 02:06:54.010,"168 km ENE of Iquique, Chile",-19.599,-68.678,163.8,4.0,246,nan,CHL,2000-09-01,02:06:54.010000,light
533899,usp0009zgk,2000-09-01 02:06:54.010,"168 km ENE of Iquique, Chile",-19.599,-68.678,163.8,4.0,246,nan,PER,2000-09-01,02:06:54.010000,light
188748,usp0009zgp,2000-09-01 03:48:22.920,"69 km ESE of Hakha, Myanmar",22.385,94.231,65.7,3.8,222,nan,CHN,2000-09-01,03:48:22.920000,minor
353947,usp0009zgp,2000-09-01 03:48:22.920,"69 km ESE of Hakha, Myanmar",22.385,94.231,65.7,3.8,222,nan,IND,2000-09-01,03:48:22.920000,minor
455808,usp0009zgp,2000-09-01 03:48:22.920,"69 km ESE of Hakha, Myanmar",22.385,94.231,65.7,3.8,222,nan,MMR,2000-09-01,03:48:22.920000,minor
261003,usp0009zgq,2000-09-01 04:22:53.400,"96 km WSW of Kíssamos, Greece",35.3,22.62,33.0,3.8,222,nan,GRC,2000-09-01,04:22:53.400000,minor
367094,usp0009zgw,2000-09-01 05:04:49.030,"12 km SW of Baharly, Turkmenistan",38.356,57.328,33.0,4.5,312,nan,IRN,2000-09-01,05:04:49.030000,light
641814,usp0009zgw,2000-09-01 05:04:49.030,"12 km SW of Baharly, Turkmenistan",38.356,57.328,33.0,4.5,312,nan,TKM,2000-09-01,05:04:49.030000,light
718456,usp0009zgw,2000-09-01 05:04:49.030,"12 km SW of Baharly, Turkmenistan",38.356,57.328,33.0,4.5,312,nan,UZB,2000-09-01,05:04:49.030000,light
303661,usp0009zgy,2000-09-01 07:23:48.050,"71 km NNE of Amahai, Indonesia",-2.735,129.135,10.0,4.3,284,nan,IDN,2000-09-01,07:23:48.050000,light
303662,usp0009zh0,2000-09-01 08:22:15.550,"173 km WNW of Nabire, Indonesia",-2.984,133.986,33.0,3.7,211,nan,IDN,2000-09-01,08:22:15.550000,minor
188749,usp0009zh1,2000-09-01 09:24:40.500,"31 km ENE of Puli, Taiwan",24.078,121.253,21.5,4.8,354,nan,CHN,2000-09-01,09:24:40.500000,light
680044,usp0009zh1,2000-09-01 09:24:40.500,"31 km ENE of Puli, Taiwan",24.078,121.253,21.5,4.8,354,nan,TWN,2000-09-01,09:24:40.500000,light
303663,usp0009zh2,2000-09-01 11:56:51.830,"117 km SSE of Sinabang, Indonesia",1.438,96.591,33.0,6.0,554,nan,IDN,2000-09-01,11:56:51.830000,strong
59720,usp0009zh4,2000-09-01 12:24:12.160,west of Macquarie Island,-52.485,140.354,10.0,4.7,340,nan,AUS,2000-09-01,12:24:12.160000,light
482918,usp0009zh4,2000-09-01 12:24:12.160,west of Macquarie Island,-52.485,140.354,10.0,4.7,340,nan,NZL,2000-09-01,12:24:12.160000,light
228477,usp0009zh6,2000-09-01 13:28:31.410,"9 km SSW of Peléndri, Cyprus",34.81,32.937,33.0,3.6,199,nan,CYP,2000-09-01,13:28:31.410000,minor
697241,nn00398564,2000-09-01 14:17:49.339,"10 km NNW of Rachel, Nevada",37.7309,-115.7861,6.3,3.6,199,nan,USA,2000-09-01,14:17:49.339000,minor
697242,nn00398567,2000-09-01 14:41:34.477,"13 km NW of Rachel, Nevada",37.7432,-115.8351,12.4,3.0,138,nan,USA,2000-09-01,14:41:34.477000,minor
10596,usp0009zha,2000-09-01 15:21:08.980,"16 km W of Mamurras, Albania",41.548,19.493,10.0,3.3,168,nan,ALB,2000-09-01,15:21:08.980000,minor
261004,usp0009zha,2000-09-01 15:21:08.980,"16 km W of Mamurras, Albania",41.548,19.493,10.0,3.3,168,nan,GRC,2000-09-01,15:21:08.980000,minor
303664,usp0009zhc,2000-09-01 16:37:38.790,"139 km SW of Pagar Alam, Indonesia",-5.061,102.527,33.0,4.8,354,nan,IDN,2000-09-01,16:37:38.790000,light
577196,usp0009zhd,2000-09-01 17:21:49.610,"3 km NW of Coco, Puerto Rico",18.031,-66.285,20.9,3.1,148,nan,PRI,2000-09-01,17:21:49.610000,minor
230496,usp0009zhe,2000-09-01 18:30:57.740,"50 km SSW of Boca de Yuma, Dominican Republic",17.934,-68.724,46.0,3.5,188,nan,DOM,2000-09-01,18:30:57.740000,minor
188750,usp0009zhf,2000-09-01 18:42:43.380,"65 km ESE of Wuwei, China",37.618,103.264,33.3,4.8,354,nan,CHN,2000-09-01,18:42:43.380000,light
697243,nn00398783,2000-09-01 19:03:00.081,"17 km NNW of Rachel, Nevada",37.7902,-115.8172,3.1,4.1,259,nan,USA,2000-09-01,19:03:00.081000,light
697244,nn00015201,2000-09-01 19:08:29.439,"17 km NNW of Rachel, Nevada",37.7937,-115.8182,4.6,3.6,199,nan,USA,2000-09-01,19:08:29.439000,minor
22603,usp0009zhn,2000-09-01 20:31:26.950,"44 km ENE of Chicureo Abajo, Chile",-33.187,-70.189,110.1,3.3,168,nan,ARG,2000-09-01,20:31:26.950000,minor
96836,usp0009zhn,2000-09-01 20:31:26.950,"44 km ENE of Chicureo Abajo, Chile",-33.187,-70.189,110.1,3.3,168,nan,BRA,2000-09-01,20:31:26.950000,minor
146571,usp0009zhn,2000-09-01 20:31:26.950,"44 km ENE of Chicureo Abajo, Chile",-33.187,-70.189,110.1,3.3,168,nan,CHL,2000-09-01,20:31:26.950000,minor
482919,usp0009zhn,2000-09-01 20:31:26.950,"44 km ENE of Chicureo Abajo, Chile",-33.187,-70.189,110.1,3.3,168,nan,NZL,2000-09-01,20:31:26.950000,minor
562466,usp0009zhp,2000-09-01 20:45:28.940,"43 km SSW of Goroka, Papua New Guinea",-6.471,145.309,73.1,4.0,246,nan,PNG,2000-09-01,20:45:28.940000,light
127050,usp0009zhq,2000-09-01 20:47:48.590,"149 km W of Langlois, Oregon",43.101,-126.271,10.0,3.6,199,nan,CAN,2000-09-01,20:47:48.590000,minor
436610,usp0009zhu,2000-09-01 22:18:49.100,"27 km SSE of Llano de la Puerta, Mexico",16.509,-99.451,15.1,3.8,222,nan,MEX,2000-09-01,22:18:49.100000,minor
303665,usp0009zhx,2000-09-01 23:46:31.080,"103 km WSW of Ambon, Indonesia",-4.032,127.312,33.0,4.2,271,nan,IDN,2000-09-01,23:46:31.080000,light
303666,usp0009zj0,2000-09-02 00:25:15.350,"56 km WSW of Pekanbaru, Indonesia",0.352,100.962,150.0,4.7,340,nan,IDN,2000-09-02,00:25:15.350000,light
303667,usp0009zj1,2000-09-02 00:25:48.790,"114 km NE of Tual, Indonesia",-5.053,133.611,33.0,5.5,465,nan,IDN,2000-09-02,00:25:48.790000,moderate
546398,usp0009zj2,2000-09-02 01:08:35.650,"8 km NE of Baculin, Philippines",7.514,126.634,83.4,4.5,312,nan,PHL,2000-09-02,01:08:35.650000,light
436611,usp0009zj3,2000-09-02 01:37:13.980,"53 km SW of El Arenal, Mexico",14.874,-93.091,72.8,4.3,284,nan,MEX,2000-09-02,01:37:13.980000,light
226580,usp0009zj4,2000-09-02 01:43:34.320,"17 km WSW of San Isidro, Costa Rica",9.321,-83.853,72.7,4.5,312,nan,CRI,2000-09-02,01:43:34.320000,light
59721,usp0009zj7,2000-09-02 02:46:31.500,western Indian-Antarctic Ridge,-49.058,121.265,10.0,4.1,259,nan,AUS,2000-09-02,02:46:31.500000,light
482920,usp0009zj7,2000-09-02 02:46:31.500,western Indian-Antarctic Ridge,-49.058,121.265,10.0,4.1,259,nan,NZL,2000-09-02,02:46:31.500000,light
670943,usp0009zj8,2000-09-02 02:53:49.650,"7 km S of Orta, Turkey",40.559,33.095,10.0,4.1,259,nan,TUR,2000-09-02,02:53:49.650000,light
533900,usp0009zja,2000-09-02 04:05:11.520,"25 km NW of Santa Catalina, Peru",-5.952,-78.231,100.0,4.4,298,nan,PER,2000-09-02,04:05:11.520000,light
