,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
714719,nn00771061,2020-09-01 00:30:52.227,"35 km SE of Mina, Nevada",38.1765,-117.8019,6.7,3.5,189,nan,USA,2020-09-01,00:30:52.227000,minor
714720,nn00771068,2020-09-01 00:36:59.811,"29 km NE of Benton, California",38.0039,-118.2358,6.6,3.4,178,nan,USA,2020-09-01,00:36:59.811000,minor
611923,us7000bfij,2020-09-01 00:51:17.028,"69 km SW of Palana, Russia",58.7196,158.9837,10.0,5.6,482,green,RUS,2020-09-01,00:51:17.028000,moderate
611924,us7000bfil,2020-09-01 00:59:05.867,"2 km N of Agoy, Russia",44.1686,39.0414,10.0,4.5,315,nan,RUS,2020-09-01,00:59:05.867000,light
611925,us7000bhu3,2020-09-01 01:00:01.661,"58 km SW of Palana, Russia",58.7574,159.1662,10.0,4.2,271,nan,RUS,2020-09-01,01:00:01.661000,light
214221,us7000bhtw,2020-09-01 01:02:26.880,"13 km WSW of Tingloy, Philippines",13.6085,120.7624,202.81,4.4,298,nan,CHN,2020-09-01,01:02:26.880000,light
555171,us7000bhtw,2020-09-01 01:02:26.880,"13 km WSW of Tingloy, Philippines",13.6085,120.7624,202.81,4.4,298,nan,PHL,2020-09-01,01:02:26.880000,light
684417,us7000bhtw,2020-09-01 01:02:26.880,"13 km WSW of Tingloy, Philippines",13.6085,120.7624,202.81,4.4,298,nan,TWN,2020-09-01,01:02:26.880000,light
133443,uw61677211,2020-09-01 02:25:49.130,"45 km NNE of Denio, Nevada",42.37,-118.444,8.45,3.52,191,nan,CAN,2020-09-01,02:25:49.130000,minor
714721,uw61677211,2020-09-01 02:25:49.130,"45 km NNE of Denio, Nevada",42.37,-118.444,8.45,3.52,191,nan,USA,2020-09-01,02:25:49.130000,minor
8620,us7000bfjf,2020-09-01 02:56:49.557,"53 km SW of Ashk?sham, Afghanistan",36.3703,71.0837,127.7,4.4,298,nan,AFG,2020-09-01,02:56:49.557000,light
529978,us7000bfjf,2020-09-01 02:56:49.557,"53 km SW of Ashk?sham, Afghanistan",36.3703,71.0837,127.7,4.4,298,nan,PAK,2020-09-01,02:56:49.557000,light
734074,us7000bhu7,2020-09-01 03:59:42.730,"52 km SW of Isangel, Vanuatu",-19.8706,168.9174,35.0,4.3,284,nan,VUT,2020-09-01,03:59:42.730000,light
44895,us7000bfjr,2020-09-01 04:09:28.470,"86 km NW of Vallenar, Chile",-27.9686,-71.3062,21.0,6.8,824,green,ARG,2020-09-01,04:09:28.470000,strong
120408,us7000bfjr,2020-09-01 04:09:28.470,"86 km NW of Vallenar, Chile",-27.9686,-71.3062,21.0,6.8,824,green,BRA,2020-09-01,04:09:28.470000,strong
174541,us7000bfjr,2020-09-01 04:09:28.470,"86 km NW of Vallenar, Chile",-27.9686,-71.3062,21.0,6.8,824,green,CHL,2020-09-01,04:09:28.470000,strong
44896,us7000bhty,2020-09-01 04:20:46.447,"79 km NNW of Vallenar, Chile",-27.951,-71.1538,22.86,5.1,400,nan,ARG,2020-09-01,04:20:46.447000,moderate
120409,us7000bhty,2020-09-01 04:20:46.447,"79 km NNW of Vallenar, Chile",-27.951,-71.1538,22.86,5.1,400,nan,BRA,2020-09-01,04:20:46.447000,moderate
174542,us7000bhty,2020-09-01 04:20:46.447,"79 km NNW of Vallenar, Chile",-27.951,-71.1538,22.86,5.1,400,nan,CHL,2020-09-01,04:20:46.447000,moderate
44897,us7000bfjx,2020-09-01 04:30:02.173,"78 km NW of Vallenar, Chile",-28.0315,-71.2662,16.18,6.3,614,green,ARG,2020-09-01,04:30:02.173000,strong
120410,us7000bfjx,2020-09-01 04:30:02.173,"78 km NW of Vallenar, Chile",-28.0315,-71.2662,16.18,6.3,614,green,BRA,2020-09-01,04:30:02.173000,strong
174543,us7000bfjx,2020-09-01 04:30:02.173,"78 km NW of Vallenar, Chile",-28.0315,-71.2662,16.18,6.3,614,green,CHL,2020-09-01,04:30:02.173000,strong
44898,us7000bfk7,2020-09-01 04:36:36.982,"80 km NNW of Vallenar, Chile",-27.968,-71.2008,28.0,5.1,400,green,ARG,2020-09-01,04:36:36.982000,moderate
120411,us7000bfk7,2020-09-01 04:36:36.982,"80 km NNW of Vallenar, Chile",-27.968,-71.2008,28.0,5.1,400,green,BRA,2020-09-01,04:36:36.982000,moderate
174544,us7000bfk7,2020-09-01 04:36:36.982,"80 km NNW of Vallenar, Chile",-27.968,-71.2008,28.0,5.1,400,green,CHL,2020-09-01,04:36:36.982000,moderate
420464,us7000bhtz,2020-09-01 04:37:08.918,"52 km SSE of Obihiro, Japan",42.493,143.4788,65.79,4.8,354,nan,JPN,2020-09-01,04:37:08.918000,light
611926,us7000bhtz,2020-09-01 04:37:08.918,"52 km SSE of Obihiro, Japan",42.493,143.4788,65.79,4.8,354,nan,RUS,2020-09-01,04:37:08.918000,light
44899,us7000bfki,2020-09-01 04:44:10.248,"75 km SW of Copiapó, Chile",-27.8353,-70.8896,15.39,4.8,354,nan,ARG,2020-09-01,04:44:10.248000,light
120412,us7000bfki,2020-09-01 04:44:10.248,"75 km SW of Copiapó, Chile",-27.8353,-70.8896,15.39,4.8,354,nan,BRA,2020-09-01,04:44:10.248000,light
174545,us7000bfki,2020-09-01 04:44:10.248,"75 km SW of Copiapó, Chile",-27.8353,-70.8896,15.39,4.8,354,nan,CHL,2020-09-01,04:44:10.248000,light
44900,us7000bfku,2020-09-01 05:14:45.891,"77 km NW of Vallenar, Chile",-28.0101,-71.2206,33.78,4.5,312,nan,ARG,2020-09-01,05:14:45.891000,light
120413,us7000bfku,2020-09-01 05:14:45.891,"77 km NW of Vallenar, Chile",-28.0101,-71.2206,33.78,4.5,312,nan,BRA,2020-09-01,05:14:45.891000,light
174546,us7000bfku,2020-09-01 05:14:45.891,"77 km NW of Vallenar, Chile",-28.0101,-71.2206,33.78,4.5,312,nan,CHL,2020-09-01,05:14:45.891000,light
44901,us7000bfky,2020-09-01 05:19:40.347,"87 km NW of Vallenar, Chile",-27.9364,-71.282,17.45,4.6,326,nan,ARG,2020-09-01,05:19:40.347000,light
120414,us7000bfky,2020-09-01 05:19:40.347,"87 km NW of Vallenar, Chile",-27.9364,-71.282,17.45,4.6,326,nan,BRA,2020-09-01,05:19:40.347000,light
174547,us7000bfky,2020-09-01 05:19:40.347,"87 km NW of Vallenar, Chile",-27.9364,-71.282,17.45,4.6,326,nan,CHL,2020-09-01,05:19:40.347000,light
44902,us7000bhv5,2020-09-01 05:21:09.319,"79 km NW of Vallenar, Chile",-28.044,-71.2997,23.95,4.9,369,nan,ARG,2020-09-01,05:21:09.319000,light
120415,us7000bhv5,2020-09-01 05:21:09.319,"79 km NW of Vallenar, Chile",-28.044,-71.2997,23.95,4.9,369,nan,BRA,2020-09-01,05:21:09.319000,light
174548,us7000bhv5,2020-09-01 05:21:09.319,"79 km NW of Vallenar, Chile",-28.044,-71.2997,23.95,4.9,369,nan,CHL,2020-09-01,05:21:09.319000,light
44903,us7000bfl4,2020-09-01 05:26:21.291,"88 km NNW of Vallenar, Chile",-27.8963,-71.2377,17.12,4.8,354,nan,ARG,2020-09-01,05:26:21.291000,light
120416,us7000bfl4,2020-09-01 05:26:21.291,"88 km NNW of Vallenar, Chile",-27.8963,-71.2377,17.12,4.8,354,nan,BRA,2020-09-01,05:26:21.291000,light
174549,us7000bfl4,2020-09-01 05:26:21.291,"88 km NNW of Vallenar, Chile",-27.8963,-71.2377,17.12,4.8,354,nan,CHL,2020-09-01,05:26:21.291000,light
44904,us7000bfld,2020-09-01 05:29:39.438,"83 km NW of Vallenar, Chile",-27.9801,-71.2842,19.22,5.4,449,green,ARG,2020-09-01,05:29:39.438000,moderate
120417,us7000bfld,2020-09-01 05:29:39.438,"83 km NW of Vallenar, Chile",-27.9801,-71.2842,19.22,5.4,449,green,BRA,2020-09-01,05:29:39.438000,moderate
174550,us7000bfld,2020-09-01 05:29:39.438,"83 km NW of Vallenar, Chile",-27.9801,-71.2842,19.22,5.4,449,green,CHL,2020-09-01,05:29:39.438000,moderate
572871,us7000bhu0,2020-09-01 05:30:00.143,"93 km NNW of Finschhafen, Papua New Guinea",-5.7402,147.6408,208.11,4.3,284,nan,PNG,2020-09-01,05:30:00.143000,light
44905,us7000bhv4,2020-09-01 05:37:07.525,"87 km NW of Vallenar, Chile",-27.9516,-71.2989,21.28,4.5,312,nan,ARG,2020-09-01,05:37:07.525000,light
120418,us7000bhv4,2020-09-01 05:37:07.525,"87 km NW of Vallenar, Chile",-27.9516,-71.2989,21.28,4.5,312,nan,BRA,2020-09-01,05:37:07.525000,light
174551,us7000bhv4,2020-09-01 05:37:07.525,"87 km NW of Vallenar, Chile",-27.9516,-71.2989,21.28,4.5,312,nan,CHL,2020-09-01,05:37:07.525000,light
714722,nn00771114,2020-09-01 05:51:36.757,"31 km SE of Mina, Nevada",38.1798,-117.8634,9.2,3.3,168,nan,USA,2020-09-01,05:51:36.757000,minor
44906,us7000bhu4,2020-09-01 06:20:53.677,"81 km NW of Vallenar, Chile",-28.0177,-71.3074,19.01,4.1,259,nan,ARG,2020-09-01,06:20:53.677000,light
120419,us7000bhu4,2020-09-01 06:20:53.677,"81 km NW of Vallenar, Chile",-28.0177,-71.3074,19.01,4.1,259,nan,BRA,2020-09-01,06:20:53.677000,light
174552,us7000bhu4,2020-09-01 06:20:53.677,"81 km NW of Vallenar, Chile",-28.0177,-71.3074,19.01,4.1,259,nan,CHL,2020-09-01,06:20:53.677000,light
44907,us7000bhv2,2020-09-01 06:21:19.900,"71 km NNW of Vallenar, Chile",-27.9499,-70.9247,19.69,4.5,312,nan,ARG,2020-09-01,06:21:19.900000,light
120420,us7000bhv2,2020-09-01 06:21:19.900,"71 km NNW of Vallenar, Chile",-27.9499,-70.9247,19.69,4.5,312,nan,BRA,2020-09-01,06:21:19.900000,light
174553,us7000bhv2,2020-09-01 06:21:19.900,"71 km NNW of Vallenar, Chile",-27.9499,-70.9247,19.69,4.5,312,nan,CHL,2020-09-01,06:21:19.900000,light
44908,us7000bfm2,2020-09-01 06:25:11.934,"83 km NNW of Vallenar, Chile",-27.9308,-71.1985,28.82,4.3,284,nan,ARG,2020-09-01,06:25:11.934000,light
120421,us7000bfm2,2020-09-01 06:25:11.934,"83 km NNW of Vallenar, Chile",-27.9308,-71.1985,28.82,4.3,284,nan,BRA,2020-09-01,06:25:11.934000,light
174554,us7000bfm2,2020-09-01 06:25:11.934,"83 km NNW of Vallenar, Chile",-27.9308,-71.1985,28.82,4.3,284,nan,CHL,2020-09-01,06:25:11.934000,light
44909,us7000bfm3,2020-09-01 06:28:23.290,"83 km NNW of Vallenar, Chile",-27.895,-71.1285,21.09,4.7,340,nan,ARG,2020-09-01,06:28:23.290000,light
120422,us7000bfm3,2020-09-01 06:28:23.290,"83 km NNW of Vallenar, Chile",-27.895,-71.1285,21.09,4.7,340,nan,BRA,2020-09-01,06:28:23.290000,light
174555,us7000bfm3,2020-09-01 06:28:23.290,"83 km NNW of Vallenar, Chile",-27.895,-71.1285,21.09,4.7,340,nan,CHL,2020-09-01,06:28:23.290000,light
44910,us7000bfmb,2020-09-01 06:29:23.874,"79 km NNW of Vallenar, Chile",-27.9601,-71.1758,22.42,4.4,298,nan,ARG,2020-09-01,06:29:23.874000,light
120423,us7000bfmb,2020-09-01 06:29:23.874,"79 km NNW of Vallenar, Chile",-27.9601,-71.1758,22.42,4.4,298,nan,BRA,2020-09-01,06:29:23.874000,light
174556,us7000bfmb,2020-09-01 06:29:23.874,"79 km NNW of Vallenar, Chile",-27.9601,-71.1758,22.42,4.4,298,nan,CHL,2020-09-01,06:29:23.874000,light
214222,us7000bhu5,2020-09-01 06:39:06.264,"22 km NNW of Monywa, Myanmar",22.278,95.016,76.13,4.3,284,nan,CHN,2020-09-01,06:39:06.264000,light
364246,us7000bhu5,2020-09-01 06:39:06.264,"22 km NNW of Monywa, Myanmar",22.278,95.016,76.13,4.3,284,nan,IND,2020-09-01,06:39:06.264000,light
459132,us7000bhu5,2020-09-01 06:39:06.264,"22 km NNW of Monywa, Myanmar",22.278,95.016,76.13,4.3,284,nan,MMR,2020-09-01,06:39:06.264000,light
44911,us7000bfmj,2020-09-01 07:01:25.574,"88 km NW of Vallenar, Chile",-27.9964,-71.3814,18.11,5.8,518,green,ARG,2020-09-01,07:01:25.574000,moderate
120424,us7000bfmj,2020-09-01 07:01:25.574,"88 km NW of Vallenar, Chile",-27.9964,-71.3814,18.11,5.8,518,green,BRA,2020-09-01,07:01:25.574000,moderate
174557,us7000bfmj,2020-09-01 07:01:25.574,"88 km NW of Vallenar, Chile",-27.9964,-71.3814,18.11,5.8,518,green,CHL,2020-09-01,07:01:25.574000,moderate
44912,us7000bhu9,2020-09-01 07:31:21.491,"85 km NW of Vallenar, Chile",-28.0268,-71.3766,19.65,4.1,259,nan,ARG,2020-09-01,07:31:21.491000,light
120425,us7000bhu9,2020-09-01 07:31:21.491,"85 km NW of Vallenar, Chile",-28.0268,-71.3766,19.65,4.1,259,nan,BRA,2020-09-01,07:31:21.491000,light
174558,us7000bhu9,2020-09-01 07:31:21.491,"85 km NW of Vallenar, Chile",-28.0268,-71.3766,19.65,4.1,259,nan,CHL,2020-09-01,07:31:21.491000,light
452323,us7000bfn0,2020-09-01 07:41:34.388,"58 km ENE of San Vicente, Mexico",31.4528,-115.6461,20.51,3.3,168,nan,MEX,2020-09-01,07:41:34.388000,minor
714723,us7000bfn0,2020-09-01 07:41:34.388,"58 km ENE of San Vicente, Mexico",31.4528,-115.6461,20.51,3.3,168,nan,USA,2020-09-01,07:41:34.388000,minor
343742,us7000bfna,2020-09-01 07:49:12.577,"217 km E of Amahai, Indonesia",-3.3641,130.8802,10.0,4.9,369,nan,IDN,2020-09-01,07:49:12.577000,light
44913,us7000bfnw,2020-09-01 08:28:19.472,"95 km NW of Vallenar, Chile",-27.9718,-71.4564,10.0,4.4,298,nan,ARG,2020-09-01,08:28:19.472000,light
120426,us7000bfnw,2020-09-01 08:28:19.472,"95 km NW of Vallenar, Chile",-27.9718,-71.4564,10.0,4.4,298,nan,BRA,2020-09-01,08:28:19.472000,light
174559,us7000bfnw,2020-09-01 08:28:19.472,"95 km NW of Vallenar, Chile",-27.9718,-71.4564,10.0,4.4,298,nan,CHL,2020-09-01,08:28:19.472000,light
44914,us7000bfpt,2020-09-01 09:55:27.657,"100 km NW of Vallenar, Chile",-27.9015,-71.4379,13.11,4.2,271,nan,ARG,2020-09-01,09:55:27.657000,light
120427,us7000bfpt,2020-09-01 09:55:27.657,"100 km NW of Vallenar, Chile",-27.9015,-71.4379,13.11,4.2,271,nan,BRA,2020-09-01,09:55:27.657000,light
174560,us7000bfpt,2020-09-01 09:55:27.657,"100 km NW of Vallenar, Chile",-27.9015,-71.4379,13.11,4.2,271,nan,CHL,2020-09-01,09:55:27.657000,light
44915,us7000bfq3,2020-09-01 10:31:52.471,"99 km NW of Vallenar, Chile",-27.8691,-71.3922,22.0,5.7,500,green,ARG,2020-09-01,10:31:52.471000,moderate
120428,us7000bfq3,2020-09-01 10:31:52.471,"99 km NW of Vallenar, Chile",-27.8691,-71.3922,22.0,5.7,500,green,BRA,2020-09-01,10:31:52.471000,moderate
