,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
661215,us6000c6fy,2020-10-01 00:02:51.388,"211 km E of Levuka, Fiji",-18.176,-178.688,632.69,4.1,259,nan,TON,2020-10-01,00:02:51.388000,light
734129,us6000c6fz,2020-10-01 00:17:13.519,"57 km SE of Port-Vila, Vanuatu",-18.1589,168.6234,27.81,4.2,271,nan,VUT,2020-10-01,00:17:13.519000,light
245496,us6000c3hi,2020-10-01 00:21:38.037,"3 km NNE of Huarte-Uharte, Spain",42.8547,-1.5713,10.0,4.4,301,nan,ESP,2020-10-01,00:21:38.037000,light
249256,us6000c3hi,2020-10-01 00:21:38.037,"3 km NNE of Huarte-Uharte, Spain",42.8547,-1.5713,10.0,4.4,301,nan,FRA,2020-10-01,00:21:38.037000,light
714802,ci39641528,2020-10-01 00:31:27.280,"4km NE of Westmorland, CA",33.0546667,-115.5906667,14.19,4.93,576,green,USA,2020-10-01,00:31:27.280000,0
714803,ci37479509,2020-10-01 00:33:45.970,"6km E of Westmorland, CA",33.041,-115.5525,9.1,3.62,202,nan,USA,2020-10-01,00:33:45.970000,minor
714804,ci39641544,2020-10-01 00:33:48.650,"3km ENE of Westmorland, CA",33.048,-115.591,5.95,3.89,233,nan,USA,2020-10-01,00:33:48.650000,minor
714805,ci37456501,2020-10-01 00:34:00.750,"2km ESE of Westmorland, CA",33.0283333,-115.5998333,1.71,3.7,211,nan,USA,2020-10-01,00:34:00.750000,minor
714806,ci39641552,2020-10-01 00:35:43.900,"3km ENE of Westmorland, CA",33.0443333,-115.5888333,5.73,3.0,138,nan,USA,2020-10-01,00:35:43.900000,minor
714807,ci39641568,2020-10-01 00:36:30.510,"3km E of Westmorland, CA",33.0331667,-115.587,3.74,3.45,183,nan,USA,2020-10-01,00:36:30.510000,minor
714808,ci39641576,2020-10-01 00:36:51.750,"4km ENE of Westmorland, CA",33.0498333,-115.5863333,5.53,3.01,139,nan,USA,2020-10-01,00:36:51.750000,minor
714809,ci39641592,2020-10-01 00:38:43.910,"2km E of Westmorland, CA",33.0378333,-115.5941667,3.03,3.33,171,nan,USA,2020-10-01,00:38:43.910000,minor
714810,ci37457501,2020-10-01 00:39:15.700,"3km E of Westmorland, CA",33.041,-115.5908333,7.46,3.07,145,nan,USA,2020-10-01,00:39:15.700000,minor
714811,ci39641616,2020-10-01 00:41:18.390,"4km NNE of Westmorland, CA",33.0713333,-115.5983333,11.22,4.18,282,green,USA,2020-10-01,00:41:18.390000,light
714812,ci37456517,2020-10-01 00:41:34.960,"4km ESE of Westmorland, CA",33.0236667,-115.5776667,5.65,3.58,197,nan,USA,2020-10-01,00:41:34.960000,minor
714813,ci39641632,2020-10-01 00:43:40.350,"4km NE of Westmorland, CA",33.059,-115.5931667,6.03,3.01,139,nan,USA,2020-10-01,00:43:40.350000,minor
714814,ci39641656,2020-10-01 00:47:18.930,"3km ENE of Westmorland, CA",33.0478333,-115.5895,5.06,3.35,173,nan,USA,2020-10-01,00:47:18.930000,minor
714815,ci39641672,2020-10-01 00:48:06.060,"4km ENE of Westmorland, CA",33.0461667,-115.577,10.14,3.12,150,nan,USA,2020-10-01,00:48:06.060000,minor
714816,ci39641696,2020-10-01 00:50:21.420,"4km NE of Westmorland, CA",33.0556667,-115.5891667,4.9,3.22,160,nan,USA,2020-10-01,00:50:21.420000,minor
714817,ci39641712,2020-10-01 00:50:55.360,"3km ENE of Westmorland, CA",33.0433333,-115.5866667,8.22,3.4,178,nan,USA,2020-10-01,00:50:55.360000,minor
714818,ci39641768,2020-10-01 00:58:13.850,"4km NE of Westmorland, CA",33.065,-115.5931667,11.07,4.09,264,green,USA,2020-10-01,00:58:13.850000,light
714819,ci39641784,2020-10-01 01:00:14.490,"3km ENE of Westmorland, CA",33.0503333,-115.5915,7.23,3.09,147,nan,USA,2020-10-01,01:00:14.490000,minor
714820,ci39641840,2020-10-01 01:05:05.340,"3km NE of Westmorland, CA",33.0555,-115.6003333,3.46,3.41,179,nan,USA,2020-10-01,01:05:05.340000,minor
714821,ci37470205,2020-10-01 01:05:24.390,"3km E of Westmorland, CA",33.0426667,-115.585,6.99,3.23,161,nan,USA,2020-10-01,01:05:24.390000,minor
714822,ci39641848,2020-10-01 01:06:23.010,"3km NE of Westmorland, CA",33.056,-115.5991667,9.63,3.3,168,nan,USA,2020-10-01,01:06:23.010000,minor
714823,ci39641880,2020-10-01 01:10:25.750,"3km ENE of Westmorland, CA",33.0443333,-115.5928333,11.39,4.12,265,green,USA,2020-10-01,01:10:25.750000,light
714824,ci37347844,2020-10-01 01:10:33.800,"4km W of Westmorland, CA",33.0346667,-115.6603333,10.68,3.75,216,nan,USA,2020-10-01,01:10:33.800000,minor
714825,ci37456509,2020-10-01 01:10:44.840,"3km ENE of Westmorland, CA",33.0473333,-115.5931667,8.25,3.65,205,nan,USA,2020-10-01,01:10:44.840000,minor
714826,ci39641888,2020-10-01 01:11:05.530,"4km E of Westmorland, CA",33.0413333,-115.5835,8.74,3.51,191,green,USA,2020-10-01,01:11:05.530000,minor
714827,ci39641896,2020-10-01 01:11:30.310,"4km ENE of Westmorland, CA",33.0488333,-115.5841667,7.18,3.12,150,nan,USA,2020-10-01,01:11:30.310000,minor
714828,ci37470253,2020-10-01 01:11:30.370,"3km E of Westmorland, CA",33.042,-115.5863333,4.87,3.09,147,nan,USA,2020-10-01,01:11:30.370000,minor
661216,us6000c3kz,2020-10-01 01:13:36.524,"39 km NE of Pangai, Tonga",-19.5385,-174.1217,28.0,6.4,635,green,TON,2020-10-01,01:13:36.524000,strong
714829,ci39641952,2020-10-01 01:15:53.680,"4km NNE of Westmorland, CA",33.0688333,-115.6028333,7.67,3.15,153,nan,USA,2020-10-01,01:15:53.680000,minor
714830,ci39641968,2020-10-01 01:17:36.690,"4km NE of Westmorland, CA",33.0625,-115.5885,10.9,3.46,184,nan,USA,2020-10-01,01:17:36.690000,minor
661217,us6000c6gc,2020-10-01 01:31:26.835,Fiji region,-19.0235,-176.5227,226.64,4.0,246,nan,TON,2020-10-01,01:31:26.835000,light
714831,ci39642320,2020-10-01 01:46:52.040,"5km NE of Westmorland, CA",33.067,-115.5868333,14.08,3.45,184,nan,USA,2020-10-01,01:46:52.040000,minor
