,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
419886,us6000876d,2020-03-01 00:08:37.823,"94 km ESE of Namie, Japan",37.2306,142.0157,40.69,4.4,298,nan,JPN,2020-03-01,00:08:37.823000,light
342797,us60008b13,2020-03-01 00:51:02.061,Banda Sea,-4.4746,125.3471,469.53,4.0,246,nan,IDN,2020-03-01,00:51:02.061000,light
572657,us60008b16,2020-03-01 01:40:39.154,"33 km SSW of Kandrian, Papua New Guinea",-6.4983,149.4664,35.0,4.2,271,nan,PNG,2020-03-01,01:40:39.154000,light
213596,us60008778,2020-03-01 02:05:39.033,"105 km SW of Basco, Philippines",19.7376,121.3017,34.67,4.6,326,nan,CHN,2020-03-01,02:05:39.033000,light
554952,us60008778,2020-03-01 02:05:39.033,"105 km SW of Basco, Philippines",19.7376,121.3017,34.67,4.6,326,nan,PHL,2020-03-01,02:05:39.033000,light
684339,us60008778,2020-03-01 02:05:39.033,"105 km SW of Basco, Philippines",19.7376,121.3017,34.67,4.6,326,nan,TWN,2020-03-01,02:05:39.033000,light
452134,us70008n55,2020-03-01 03:01:31.171,"5 km SSW of Ometepec, Mexico",16.6449,-98.4274,10.0,4.2,271,nan,MEX,2020-03-01,03:01:31.171000,light
85670,us6000877n,2020-03-01 03:13:16.915,"156 km NNE of Calama, Chile",-21.1414,-68.3778,122.57,4.4,298,nan,BOL,2020-03-01,03:13:16.915000,light
119948,us6000877n,2020-03-01 03:13:16.915,"156 km NNE of Calama, Chile",-21.1414,-68.3778,122.57,4.4,298,nan,BRA,2020-03-01,03:13:16.915000,light
174076,us6000877n,2020-03-01 03:13:16.915,"156 km NNE of Calama, Chile",-21.1414,-68.3778,122.57,4.4,298,nan,CHL,2020-03-01,03:13:16.915000,light
419887,us6000878x,2020-03-01 05:04:32.042,Mariana Islands region,21.9586,143.8499,145.54,4.7,340,nan,JPN,2020-03-01,05:04:32.042000,light
8481,us6000879e,2020-03-01 06:01:40.069,"33 km SSE of Jurm, Afghanistan",36.5731,70.9479,203.07,4.2,271,nan,AFG,2020-03-01,06:01:40.069000,light
529860,us6000879e,2020-03-01 06:01:40.069,"33 km SSE of Jurm, Afghanistan",36.5731,70.9479,203.07,4.2,271,nan,PAK,2020-03-01,06:01:40.069000,light
342798,us60008b1i,2020-03-01 11:01:38.376,"107 km ESE of Caburan, Philippines",5.4112,126.4695,51.82,4.5,312,nan,IDN,2020-03-01,11:01:38.376000,light
554953,us60008b1i,2020-03-01 11:01:38.376,"107 km ESE of Caburan, Philippines",5.4112,126.4695,51.82,4.5,312,nan,PHL,2020-03-01,11:01:38.376000,light
213597,us600087cz,2020-03-01 11:03:53.706,"105 km SW of Basco, Philippines",19.7527,121.2812,24.28,4.8,354,nan,CHN,2020-03-01,11:03:53.706000,light
