,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
398442,usp000epzz,2006-08-01 02:04:37.860,"39 km NW of Kuril’sk, Russia",45.489,147.531,159.0,4.4,298,nan,JPN,2006-08-01,02:04:37.860000,light
598253,usp000epzz,2006-08-01 02:04:37.860,"39 km NW of Kuril’sk, Russia",45.489,147.531,159.0,4.4,298,nan,RUS,2006-08-01,02:04:37.860000,light
650933,usp000eq00,2006-08-01 02:16:30.840,"87 km NW of Neiafu, Tonga",-18.112,-174.596,66.4,5.0,385,nan,TON,2006-08-01,02:16:30.840000,moderate
271640,usp000eq01,2006-08-01 02:53:51.800,"16 km S of Kamariótissa, Greece",40.33,25.48,55.0,3.3,168,nan,GRC,2006-08-01,02:53:51.800000,minor
196161,usp000eq02,2006-08-01 03:04:43.150,"14 km S of Xunchang, China",28.326,104.736,35.0,4.4,298,nan,CHN,2006-08-01,03:04:43.150000,light
4886,usp000eq03,2006-08-01 03:05:36.470,"79 km SE of Murghob, Tajikistan",37.653,74.595,39.2,4.5,312,nan,AFG,2006-08-01,03:05:36.470000,light
196162,usp000eq03,2006-08-01 03:05:36.470,"79 km SE of Murghob, Tajikistan",37.653,74.595,39.2,4.5,312,nan,CHN,2006-08-01,03:05:36.470000,light
638993,usp000eq03,2006-08-01 03:05:36.470,"79 km SE of Murghob, Tajikistan",37.653,74.595,39.2,4.5,312,nan,TJK,2006-08-01,03:05:36.470000,light
598254,ak0069sbdz4n,2006-08-01 03:22:17.833,"283 km ESE of Attu Station, Alaska",51.8078,176.9767,23.7,3.2,158,nan,RUS,2006-08-01,03:22:17.833000,minor
248884,usp000eq04,2006-08-01 03:48:35.700,"7 km ESE of Beaune, France",47.005,4.94,14.0,3.4,178,nan,FRA,2006-08-01,03:48:35.700000,minor
271641,usp000eq07,2006-08-01 05:04:22.500,"31 km ESE of Karyes, Greece",40.15,24.59,28.0,3.3,168,nan,GRC,2006-08-01,05:04:22.500000,minor
398443,usp000eq08,2006-08-01 05:12:32.530,"Izu Islands, Japan region",30.343,138.486,440.2,4.3,284,nan,JPN,2006-08-01,05:12:32.530000,light
4887,usp000eq09,2006-08-01 05:33:21.720,"22 km WNW of Hulbuk, Tajikistan",37.854,69.393,74.6,4.4,298,nan,AFG,2006-08-01,05:33:21.720000,light
638994,usp000eq09,2006-08-01 05:33:21.720,"22 km WNW of Hulbuk, Tajikistan",37.854,69.393,74.6,4.4,298,nan,TJK,2006-08-01,05:33:21.720000,light
718957,usp000eq09,2006-08-01 05:33:21.720,"22 km WNW of Hulbuk, Tajikistan",37.854,69.393,74.6,4.4,298,nan,UZB,2006-08-01,05:33:21.720000,light
