,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
270186,usp000e97s,2006-02-01 00:00:01.450,"10 km NNW of Foça, Turkey",38.758,26.715,10.0,3.5,188,nan,GRC,2006-02-01,00:00:01.450000,minor
673766,usp000e97s,2006-02-01 00:00:01.450,"10 km NNW of Foça, Turkey",38.758,26.715,10.0,3.5,188,nan,TUR,2006-02-01,00:00:01.450000,minor
313816,usp000e97t,2006-02-01 00:11:50.680,"54 km WSW of Sinabang, Indonesia",2.284,95.926,25.8,4.7,340,nan,IDN,2006-02-01,00:11:50.680000,light
63076,usp000e97u,2006-02-01 00:14:13.540,northwest of Australia,-13.795,122.785,10.0,4.3,284,nan,AUS,2006-02-01,00:14:13.540000,light
313817,usp000e97z,2006-02-01 01:58:29.300,"129 km SSE of Sinabang, Indonesia",1.459,96.941,30.0,4.0,246,nan,IDN,2006-02-01,01:58:29.300000,light
397858,usp000e980,2006-02-01 02:37:30.510,"62 km S of Shikotan, Russia",43.24,146.603,71.8,4.2,271,nan,JPN,2006-02-01,02:37:30.510000,light
597177,usp000e980,2006-02-01 02:37:30.510,"62 km S of Shikotan, Russia",43.24,146.603,71.8,4.2,271,nan,RUS,2006-02-01,02:37:30.510000,light
313818,usp000e981,2006-02-01 02:48:41.360,"128 km SSW of Singkil, Indonesia",1.304,97.175,18.7,4.3,284,nan,IDN,2006-02-01,02:48:41.360000,light
195309,usp000e982,2006-02-01 03:04:00.610,"281 km NNW of Nagqu, China",33.877,91.096,10.0,3.7,211,nan,CHN,2006-02-01,03:04:00.610000,minor
358323,usp000e982,2006-02-01 03:04:00.610,"281 km NNW of Nagqu, China",33.877,91.096,10.0,3.7,211,nan,IND,2006-02-01,03:04:00.610000,minor
195310,usp000e983,2006-02-01 03:15:04.290,"32 km W of ?zu, Japan",33.453,132.204,49.9,4.3,284,nan,CHN,2006-02-01,03:15:04.290000,light
397859,usp000e983,2006-02-01 03:15:04.290,"32 km W of ?zu, Japan",33.453,132.204,49.9,4.3,284,nan,JPN,2006-02-01,03:15:04.290000,light
650328,usp000e984,2006-02-01 03:31:25.630,"269 km W of Haveluloto, Tonga",-21.469,-177.79,432.2,4.2,271,nan,TON,2006-02-01,03:31:25.630000,light
313819,usp000e986,2006-02-01 04:20:38.480,"75 km NNW of Payakumbuh, Indonesia",0.439,100.438,153.5,3.9,234,nan,IDN,2006-02-01,04:20:38.480000,minor
31933,usp000e988,2006-02-01 04:44:49.500,"33 km ESE of Taltal, Chile",-25.522,-70.173,38.7,4.3,284,nan,ARG,2006-02-01,04:44:49.500000,light
105802,usp000e988,2006-02-01 04:44:49.500,"33 km ESE of Taltal, Chile",-25.522,-70.173,38.7,4.3,284,nan,BRA,2006-02-01,04:44:49.500000,light
156991,usp000e988,2006-02-01 04:44:49.500,"33 km ESE of Taltal, Chile",-25.522,-70.173,38.7,4.3,284,nan,CHL,2006-02-01,04:44:49.500000,light
195311,usp000e989,2006-02-01 04:47:40.700,"277 km NNW of Nagqu, China",33.864,91.163,10.0,4.8,354,nan,CHN,2006-02-01,04:47:40.700000,light
358324,usp000e989,2006-02-01 04:47:40.700,"277 km NNW of Nagqu, China",33.864,91.163,10.0,4.8,354,nan,IND,2006-02-01,04:47:40.700000,light
313820,usp000e98a,2006-02-01 04:58:26.480,"56 km W of Sinabang, Indonesia",2.392,95.883,30.0,4.0,246,nan,IDN,2006-02-01,04:58:26.480000,light
397860,usp000e98c,2006-02-01 05:12:43.230,"137 km W of Iwanai, Japan",42.952,138.821,216.4,4.2,271,nan,JPN,2006-02-01,05:12:43.230000,light
597178,usp000e98c,2006-02-01 05:12:43.230,"137 km W of Iwanai, Japan",42.952,138.821,216.4,4.2,271,nan,RUS,2006-02-01,05:12:43.230000,light
461889,usp000e98d,2006-02-01 07:03:31.000,"114 km NNW of Saipan, Northern Mariana Islands",16.214,145.484,378.2,4.3,284,nan,MNP,2006-02-01,07:03:31,light
4639,usp000e98j,2006-02-01 08:23:05.780,"36 km N of Ishqoshim, Tajikistan",37.053,71.573,62.7,4.0,246,nan,AFG,2006-02-01,08:23:05.780000,light
526373,usp000e98j,2006-02-01 08:23:05.780,"36 km N of Ishqoshim, Tajikistan",37.053,71.573,62.7,4.0,246,nan,PAK,2006-02-01,08:23:05.780000,light
638906,usp000e98j,2006-02-01 08:23:05.780,"36 km N of Ishqoshim, Tajikistan",37.053,71.573,62.7,4.0,246,nan,TJK,2006-02-01,08:23:05.780000,light
577356,usp000e98m,2006-02-01 10:36:14.240,"3 km S of Río Cañas Abajo, Puerto Rico",18.011,-66.462,12.7,3.1,148,nan,PRI,2006-02-01,10:36:14.240000,minor
