,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
736069,us2000fya8,2018-07-01 00:35:44.050,"148 km NNE of Caluula, Somalia",13.2789,51.0393,10.0,4.4,298,nan,YEM,2018-07-01,00:35:44.050000,light
539981,us2000fsq9,2018-07-01 01:20:19.430,"72 km ENE of Uchiza, Peru",-8.303,-75.8214,38.8,4.6,326,nan,PER,2018-07-01,01:20:19.430000,light
733410,us2000fsqk,2018-07-01 01:49:14.260,"95 km N of Isangel, Vanuatu",-18.6853,169.3798,237.52,4.4,298,nan,VUT,2018-07-01,01:49:14.260000,light
417991,us2000fsqp,2018-07-01 02:22:01.170,"14 km S of Shibetsu, Japan",43.5324,145.1004,146.98,4.4,298,nan,JPN,2018-07-01,02:22:01.170000,light
609853,us2000fsqp,2018-07-01 02:22:01.170,"14 km S of Shibetsu, Japan",43.5324,145.1004,146.98,4.4,298,nan,RUS,2018-07-01,02:22:01.170000,light
74168,us2000ftar,2018-07-01 02:27:39.470,"15 km WNW of Cowell, Australia",-33.618,136.7729,10.0,3.9,234,nan,AUS,2018-07-01,02:27:39.470000,minor
515456,us2000ftar,2018-07-01 02:27:39.470,"15 km WNW of Cowell, Australia",-33.618,136.7729,10.0,3.9,234,nan,NZL,2018-07-01,02:27:39.470000,minor
711695,us2000ftb2,2018-07-01 02:58:14.200,"6 km NNW of Meridian, Oklahoma",35.8891,-97.2831,6.283,3.2,164,nan,USA,2018-07-01,02:58:14.200000,minor
43638,us2000fsr0,2018-07-01 03:02:48.480,"101 km WNW of Villa General Roca, Argentina",-32.3186,-67.446,35.24,4.1,259,nan,ARG,2018-07-01,03:02:48.480000,light
118633,us2000fsr0,2018-07-01 03:02:48.480,"101 km WNW of Villa General Roca, Argentina",-32.3186,-67.446,35.24,4.1,259,nan,BRA,2018-07-01,03:02:48.480000,light
172669,us2000fsr0,2018-07-01 03:02:48.480,"101 km WNW of Villa General Roca, Argentina",-32.3186,-67.446,35.24,4.1,259,nan,CHL,2018-07-01,03:02:48.480000,light
515457,us2000fsr0,2018-07-01 03:02:48.480,"101 km WNW of Villa General Roca, Argentina",-32.3186,-67.446,35.24,4.1,259,nan,NZL,2018-07-01,03:02:48.480000,light
539982,us2000fsrx,2018-07-01 04:24:56.330,"42 km SSW of San Pedro, Peru",-15.1086,-74.2791,70.33,4.3,285,nan,PER,2018-07-01,04:24:56.330000,light
211689,us2000fssw,2018-07-01 05:02:47.120,"18 km ESE of Tutubigan, Philippines",11.8026,125.2313,62.91,4.9,370,nan,CHN,2018-07-01,05:02:47.120000,light
553883,us2000fssw,2018-07-01 05:02:47.120,"18 km ESE of Tutubigan, Philippines",11.8026,125.2313,62.91,4.9,370,nan,PHL,2018-07-01,05:02:47.120000,light
451616,us2000fssd,2018-07-01 05:03:37.590,"62 km SW of Emiliano Zapata, Mexico",18.9358,-105.3309,10.0,4.7,341,nan,MEX,2018-07-01,05:03:37.590000,light
74169,us2000fyad,2018-07-01 05:57:36.780,Mid-Indian Ridge,-33.6297,77.8692,10.0,4.8,354,nan,AUS,2018-07-01,05:57:36.780000,light
515458,us2000fyad,2018-07-01 05:57:36.780,Mid-Indian Ridge,-33.6297,77.8692,10.0,4.8,354,nan,NZL,2018-07-01,05:57:36.780000,light
338734,us2000fyae,2018-07-01 06:00:14.040,"14 km E of Mataram, Indonesia",-8.5723,116.2467,121.93,4.1,259,nan,IDN,2018-07-01,06:00:14.040000,light
74170,us2000fyac,2018-07-01 06:01:29.940,western Indian-Antarctic Ridge,-51.2759,139.257,10.0,4.3,284,nan,AUS,2018-07-01,06:01:29.940000,light
