,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
13762,usp0005mg5,1993-02-01 00:27:51.070,"122 km NW of Antofagasta, Chile",-22.912,-71.285,10.0,4.1,259,nan,ARG,1993-02-01,00:27:51.070000,light
88698,usp0005mg5,1993-02-01 00:27:51.070,"122 km NW of Antofagasta, Chile",-22.912,-71.285,10.0,4.1,259,nan,BRA,1993-02-01,00:27:51.070000,light
136947,usp0005mg5,1993-02-01 00:27:51.070,"122 km NW of Antofagasta, Chile",-22.912,-71.285,10.0,4.1,259,nan,CHL,1993-02-01,00:27:51.070000,light
472381,usp0005mg6,1993-02-01 01:22:35.050,"254 km ENE of Whitianga, New Zealand",-35.622,178.099,287.5,4.4,298,nan,NZL,1993-02-01,01:22:35.050000,light
293538,usp0005mg7,1993-02-01 02:47:48.540,"131 km SE of Nabire, Indonesia",-4.137,136.391,63.8,4.7,340,nan,IDN,1993-02-01,02:47:48.540000,light
584013,usp0005mg9,1993-02-01 03:09:42.030,"91 km SSW of Attu Station, Alaska",52.116,172.561,33.0,4.9,369,nan,RUS,1993-02-01,03:09:42.030000,light
584014,usp0005mgb,1993-02-01 03:18:42.580,"96 km SSW of Attu Station, Alaska",52.058,172.602,33.0,4.8,354,nan,RUS,1993-02-01,03:18:42.580000,light
254147,usp0005mgd,1993-02-01 04:17:57.190,"18 km SSW of Lithakiá, Greece",37.563,20.747,10.0,3.4,178,nan,GRC,1993-02-01,04:17:57.190000,minor
54040,usp0005mgf,1993-02-01 04:20:07.610,"18 km S of Codrington, Antigua and Barbuda",17.469,-61.837,13.5,3.3,168,nan,ATG,1993-02-01,04:20:07.610000,minor
220750,usp0005mgg,1993-02-01 04:22:20.060,"4 km SSW of Los Córdobas, Colombia",8.852,-76.371,10.0,4.2,271,nan,COL,1993-02-01,04:22:20.060000,light
287925,usp0005mgh,1993-02-01 05:12:03.260,"9 km WSW of Oto?ac, Croatia",44.83,15.13,17.1,3.6,199,nan,HRV,1993-02-01,05:12:03.260000,minor
374866,usp0005mgh,1993-02-01 05:12:03.260,"9 km WSW of Oto?ac, Croatia",44.83,15.13,17.1,3.6,199,nan,ITA,1993-02-01,05:12:03.260000,minor
691275,ci3089961,1993-02-01 06:01:39.730,"5km SE of Big Bear City, California",34.237,-116.804,0.411,3.17,155,nan,USA,1993-02-01,06:01:39.730000,minor
691276,ci3089964,1993-02-01 07:17:39.710,"12km NE of Barstow, California",34.988,-116.948,3.888,3.02,140,nan,USA,1993-02-01,07:17:39.710000,minor
584015,usp0005mgp,1993-02-01 08:38:10.340,"162 km SE of Atlasovo, Russia",54.57,161.426,34.0,5.3,432,nan,RUS,1993-02-01,08:38:10.340000,moderate
80434,usp0005mgq,1993-02-01 09:17:01.210,"10 km SSE of Ljubovija, Serbia",44.109,19.439,5.0,3.6,199,nan,BIH,1993-02-01,09:17:01.210000,minor
287926,usp0005mgq,1993-02-01 09:17:01.210,"10 km SSE of Ljubovija, Serbia",44.109,19.439,5.0,3.6,199,nan,HRV,1993-02-01,09:17:01.210000,minor
635665,usp0005mgq,1993-02-01 09:17:01.210,"10 km SSE of Ljubovija, Serbia",44.109,19.439,5.0,3.6,199,nan,SRB,1993-02-01,09:17:01.210000,minor
383037,usp0005mgs,1993-02-01 09:45:39.260,"68 km ESE of Shizunai-furukawach?, Japan",42.072,143.116,66.0,4.5,312,nan,JPN,1993-02-01,09:45:39.260000,light
584016,usp0005mgs,1993-02-01 09:45:39.260,"68 km ESE of Shizunai-furukawach?, Japan",42.072,143.116,66.0,4.5,312,nan,RUS,1993-02-01,09:45:39.260000,light
714,usp0005mgu,1993-02-01 10:37:54.140,"14 km NNW of Panj, Tajikistan",37.355,69.037,33.0,4.5,312,nan,AFG,1993-02-01,10:37:54.140000,light
637427,usp0005mgu,1993-02-01 10:37:54.140,"14 km NNW of Panj, Tajikistan",37.355,69.037,33.0,4.5,312,nan,TJK,1993-02-01,10:37:54.140000,light
717936,usp0005mgu,1993-02-01 10:37:54.140,"14 km NNW of Panj, Tajikistan",37.355,69.037,33.0,4.5,312,nan,UZB,1993-02-01,10:37:54.140000,light
181251,usp0005mgw,1993-02-01 11:50:34.560,"79 km SW of Dadukou, China",25.99,101.203,10.0,4.5,312,nan,CHN,1993-02-01,11:50:34.560000,light
584017,usp0005mgx,1993-02-01 14:16:08.050,"168 km SE of Atlasovo, Russia",54.573,161.576,33.0,4.5,312,nan,RUS,1993-02-01,14:16:08.050000,light
