,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
294149,usp00064gb,1993-12-01 01:51:06.590,"89 km W of Abepura, Indonesia",-2.544,139.828,33.0,5.2,416,nan,IDN,1993-12-01,01:51:06.590000,moderate
559172,usp00064gb,1993-12-01 01:51:06.590,"89 km W of Abepura, Indonesia",-2.544,139.828,33.0,5.2,416,nan,PNG,1993-12-01,01:51:06.590000,moderate
575079,usp00064ge,1993-12-01 03:10:44.770,"2 km SSE of Gr?bocice, Poland",51.578,16.176,5.0,3.2,158,nan,POL,1993-12-01,03:10:44.770000,minor
294150,usp00064gg,1993-12-01 03:54:42.210,"91 km SW of Ambon, Indonesia",-4.276,127.594,254.2,4.8,354,nan,IDN,1993-12-01,03:54:42.210000,light
255125,usp00064gh,1993-12-01 06:10:11.790,"14 km NW of Levídion, Greece",37.759,22.165,10.0,3.4,178,nan,GRC,1993-12-01,06:10:11.790000,minor
721322,usp00064gj,1993-12-01 06:10:53.650,"28 km W of Güiria, Venezuela",10.568,-62.559,33.0,3.2,158,nan,VEN,1993-12-01,06:10:53.650000,minor
294151,usp00064gp,1993-12-01 08:21:54.360,"271 km NNE of Lospalos, Timor Leste",-6.276,127.988,361.1,5.4,449,nan,IDN,1993-12-01,08:21:54.360000,moderate
181798,usp00064gr,1993-12-01 09:25:56.410,"40 km SSW of Kashgar, China",39.162,75.749,10.0,4.4,298,nan,CHN,1993-12-01,09:25:56.410000,light
125503,usp00064gs,1993-12-01 09:34:20.770,off the coast of Oregon,44.783,-129.869,10.0,4.1,259,nan,CAN,1993-12-01,09:34:20.770000,light
125504,usp00064gw,1993-12-01 10:02:20.970,off the coast of Oregon,44.815,-129.749,10.0,3.2,158,nan,CAN,1993-12-01,10:02:20.970000,minor
473376,usp00064gy,1993-12-01 10:24:01.240,"91 km SSE of Blenheim, New Zealand",-42.323,174.175,33.8,3.4,178,nan,NZL,1993-12-01,10:24:01.240000,minor
125505,usp00064h1,1993-12-01 12:47:15.000,"15 km SSE of La Malbaie, Canada",47.53,-70.06,8.0,3.5,188,nan,CAN,1993-12-01,12:47:15,minor
691877,usp00064h1,1993-12-01 12:47:15.000,"15 km SSE of La Malbaie, Canada",47.53,-70.06,8.0,3.5,188,nan,USA,1993-12-01,12:47:15,minor
14515,usp00064h2,1993-12-01 13:23:56.470,"70 km NW of Antofagasta, Chile",-23.205,-70.89,33.0,5.3,432,nan,ARG,1993-12-01,13:23:56.470000,moderate
89406,usp00064h2,1993-12-01 13:23:56.470,"70 km NW of Antofagasta, Chile",-23.205,-70.89,33.0,5.3,432,nan,BRA,1993-12-01,13:23:56.470000,moderate
137759,usp00064h2,1993-12-01 13:23:56.470,"70 km NW of Antofagasta, Chile",-23.205,-70.89,33.0,5.3,432,nan,CHL,1993-12-01,13:23:56.470000,moderate
56045,usp00064h3,1993-12-01 13:42:15.610,"29 km NNW of Port-Vila, Vanuatu",-17.497,168.189,76.3,5.3,432,nan,AUS,1993-12-01,13:42:15.610000,moderate
726838,usp00064h3,1993-12-01 13:42:15.610,"29 km NNW of Port-Vila, Vanuatu",-17.497,168.189,76.3,5.3,432,nan,VUT,1993-12-01,13:42:15.610000,moderate
181799,usp00064h4,1993-12-01 14:54:51.900,"243 km N of Hami, China",45.017,93.77,33.0,4.7,340,nan,CHN,1993-12-01,14:54:51.900000,light
460144,usp00064h4,1993-12-01 14:54:51.900,"243 km N of Hami, China",45.017,93.77,33.0,4.7,340,nan,MNG,1993-12-01,14:54:51.900000,light
584640,usp00064h4,1993-12-01 14:54:51.900,"243 km N of Hami, China",45.017,93.77,33.0,4.7,340,nan,RUS,1993-12-01,14:54:51.900000,light
181800,usp00064ha,1993-12-01 15:55:07.640,"64 km ENE of Santa Monica, Philippines",10.312,126.55,51.8,5.1,400,nan,CHN,1993-12-01,15:55:07.640000,moderate
543404,usp00064ha,1993-12-01 15:55:07.640,"64 km ENE of Santa Monica, Philippines",10.312,126.55,51.8,5.1,400,nan,PHL,1993-12-01,15:55:07.640000,moderate
691878,nc30036432,1993-12-01 16:35:20.390,"1 km NE of Swall Meadows, California",37.5163333,-118.6338333,11.037,3.29,167,nan,USA,1993-12-01,16:35:20.390000,minor
584641,usp00064hd,1993-12-01 16:41:44.200,"134 km NE of Petropavlovsk-Kamchatsky, Russia",53.783,160.256,33.0,4.8,354,nan,RUS,1993-12-01,16:41:44.200000,light
466423,usp00064he,1993-12-01 17:24:27.200,"8 km WSW of Ciudad Sandino, Nicaragua",12.131,-86.416,125.7,4.7,340,nan,NIC,1993-12-01,17:24:27.200000,light
294152,usp00064hh,1993-12-01 19:13:34.010,"180 km WNW of Tual, Indonesia",-5.28,131.16,106.1,5.1,400,nan,IDN,1993-12-01,19:13:34.010000,moderate
294153,usp00064hj,1993-12-01 19:44:54.630,"113 km NNE of Laikit, Laikit II (Dimembe), Indonesia",2.367,125.506,33.0,4.9,369,nan,IDN,1993-12-01,19:44:54.630000,light
50369,usp00064hn,1993-12-01 22:04:22.360,"32 km W of Acoua, Mayotte",-12.781,44.766,10.0,5.2,416,nan,ATF,1993-12-01,22:04:22.360000,moderate
432492,usp00064hn,1993-12-01 22:04:22.360,"32 km W of Acoua, Mayotte",-12.781,44.766,10.0,5.2,416,nan,MDG,1993-12-01,22:04:22.360000,moderate
433909,usp00064ht,1993-12-02 00:54:06.530,"3 km NW of Sector H Tres, Mexico",15.79,-96.169,61.9,3.3,168,nan,MEX,1993-12-02,00:54:06.530000,minor
78724,usp00064hx,1993-12-02 02:49:46.230,"3 km SSW of Namlos, Austria",47.317,10.654,10.0,3.5,188,nan,AUT,1993-12-02,02:49:46.230000,minor
229240,usp00064hx,1993-12-02 02:49:46.230,"3 km SSW of Namlos, Austria",47.317,10.654,10.0,3.5,188,nan,DEU,1993-12-02,02:49:46.230000,minor
691879,nc30036480,1993-12-02 03:07:05.050,"2 km ESE of Mammoth Lakes, California",37.637,-118.95,5.079,3.0,138,nan,USA,1993-12-02,03:07:05.050000,minor
473377,usp00064hz,1993-12-02 04:31:52.920,"16 km NNW of Paraparaumu, New Zealand",-40.796,174.911,103.5,4.3,284,nan,NZL,1993-12-02,04:31:52.920000,light
255126,usp00064j0,1993-12-02 05:25:33.860,"6 km ESE of Platariá, Greece",39.429,20.343,10.0,3.4,178,nan,GRC,1993-12-02,05:25:33.860000,minor
644142,usp00064j4,1993-12-02 09:01:43.550,Fiji region,-21.399,-179.315,631.4,4.9,369,nan,TON,1993-12-02,09:01:43.550000,light
383670,usp00064ja,1993-12-02 13:52:20.990,"Bonin Islands, Japan region",27.717,141.067,33.0,4.8,354,nan,JPN,1993-12-02,13:52:20.990000,light
584642,usp00064jb,1993-12-02 13:56:03.530,"140 km NNW of Amasra, Turkey",42.892,31.666,10.0,3.3,168,nan,RUS,1993-12-02,13:56:03.530000,minor
827,usp00064jd,1993-12-02 14:39:17.690,"51 km ESE of Farkh?r, Afghanistan",36.405,70.394,219.9,4.8,354,nan,AFG,1993-12-02,14:39:17.690000,light
