,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
688910,nc242194,1992-01-01 01:11:48.270,"2 km ENE of Blue Lake, California",40.8906667,-123.9558333,3.758,3.3,168,nan,USA,1992-01-01,01:11:48.270000,minor
12592,usp000517b,1992-01-01 03:32:05.860,"4 km SSE of Puente Alto, Chile",-33.652,-70.556,70.0,3.4,178,nan,ARG,1992-01-01,03:32:05.860000,minor
87606,usp000517b,1992-01-01 03:32:05.860,"4 km SSE of Puente Alto, Chile",-33.652,-70.556,70.0,3.4,178,nan,BRA,1992-01-01,03:32:05.860000,minor
135670,usp000517b,1992-01-01 03:32:05.860,"4 km SSE of Puente Alto, Chile",-33.652,-70.556,70.0,3.4,178,nan,CHL,1992-01-01,03:32:05.860000,minor
470849,usp000517b,1992-01-01 03:32:05.860,"4 km SSE of Puente Alto, Chile",-33.652,-70.556,70.0,3.4,178,nan,NZL,1992-01-01,03:32:05.860000,minor
81343,usp000517d,1992-01-01 05:38:44.000,"112 km SE of Arica, Chile",-19.238,-69.586,105.6,4.9,369,nan,BOL,1992-01-01,05:38:44,light
87607,usp000517d,1992-01-01 05:38:44.000,"112 km SE of Arica, Chile",-19.238,-69.586,105.6,4.9,369,nan,BRA,1992-01-01,05:38:44,light
135671,usp000517d,1992-01-01 05:38:44.000,"112 km SE of Arica, Chile",-19.238,-69.586,105.6,4.9,369,nan,CHL,1992-01-01,05:38:44,light
532370,usp000517d,1992-01-01 05:38:44.000,"112 km SE of Arica, Chile",-19.238,-69.586,105.6,4.9,369,nan,PER,1992-01-01,05:38:44,light
583234,usp000517e,1992-01-01 05:54:43.930,"91 km NE of Yelizovo, Russia",53.822,159.251,91.8,4.3,284,nan,RUS,1992-01-01,05:54:43.930000,light
382182,usp000517f,1992-01-01 07:47:31.300,"282 km E of Kuril’sk, Russia",45.284,151.471,29.3,4.9,369,nan,JPN,1992-01-01,07:47:31.300000,light
583235,usp000517f,1992-01-01 07:47:31.300,"282 km E of Kuril’sk, Russia",45.284,151.471,29.3,4.9,369,nan,RUS,1992-01-01,07:47:31.300000,light
468669,usp000517h,1992-01-01 08:03:54.620,"40 km NNE of Løding, Norway",67.646,15.015,10.0,3.6,199,nan,NOR,1992-01-01,08:03:54.620000,minor
636415,usp000517h,1992-01-01 08:03:54.620,"40 km NNE of Løding, Norway",67.646,15.015,10.0,3.6,199,nan,SWE,1992-01-01,08:03:54.620000,minor
382183,usp000517j,1992-01-01 08:13:11.150,east of the Kuril Islands,44.778,151.82,33.0,4.7,340,nan,JPN,1992-01-01,08:13:11.150000,light
583236,usp000517j,1992-01-01 08:13:11.150,east of the Kuril Islands,44.778,151.82,33.0,4.7,340,nan,RUS,1992-01-01,08:13:11.150000,light
374669,usp000517q,1992-01-01 10:12:18.870,"2 km NE of Besenzone, Italy",45.004,9.974,10.0,3.4,178,nan,ITA,1992-01-01,10:12:18.870000,minor
12593,usp000517u,1992-01-01 11:04:25.750,"3 km WNW of El Monte, Chile",-33.674,-71.018,33.0,3.2,158,nan,ARG,1992-01-01,11:04:25.750000,minor
87608,usp000517u,1992-01-01 11:04:25.750,"3 km WNW of El Monte, Chile",-33.674,-71.018,33.0,3.2,158,nan,BRA,1992-01-01,11:04:25.750000,minor
135672,usp000517u,1992-01-01 11:04:25.750,"3 km WNW of El Monte, Chile",-33.674,-71.018,33.0,3.2,158,nan,CHL,1992-01-01,11:04:25.750000,minor
470850,usp000517u,1992-01-01 11:04:25.750,"3 km WNW of El Monte, Chile",-33.674,-71.018,33.0,3.2,158,nan,NZL,1992-01-01,11:04:25.750000,minor
240372,usp000517v,1992-01-01 11:28:00.360,"12 km SW of Quillan, France",42.791,2.079,10.0,3.2,158,nan,ESP,1992-01-01,11:28:00.360000,minor
247005,usp000517v,1992-01-01 11:28:00.360,"12 km SW of Quillan, France",42.791,2.079,10.0,3.2,158,nan,FRA,1992-01-01,11:28:00.360000,minor
80404,usp0005180,1992-01-01 15:18:25.140,"14 km ESE of Nevesinje, Bosnia and Herzegovina",43.211,18.283,7.9,3.5,188,nan,BIH,1992-01-01,15:18:25.140000,minor
287861,usp0005180,1992-01-01 15:18:25.140,"14 km ESE of Nevesinje, Bosnia and Herzegovina",43.211,18.283,7.9,3.5,188,nan,HRV,1992-01-01,15:18:25.140000,minor
374670,usp0005180,1992-01-01 15:18:25.140,"14 km ESE of Nevesinje, Bosnia and Herzegovina",43.211,18.283,7.9,3.5,188,nan,ITA,1992-01-01,15:18:25.140000,minor
624123,usp0005181,1992-01-01 15:30:35.710,"46 km SSW of Panguna, Papua New Guinea",-6.702,155.323,369.5,4.4,298,nan,SLB,1992-01-01,15:30:35.710000,light
374671,usp0005182,1992-01-01 16:34:26.390,"109 km N of Skikda, Algeria",37.861,7.042,10.0,3.9,234,nan,ITA,1992-01-01,16:34:26.390000,minor
180541,usp0005183,1992-01-01 16:38:17.250,"221 km S of Pyapon, Myanmar",14.316,96.056,33.0,4.1,259,nan,CHN,1992-01-01,16:38:17.250000,light
351921,usp0005183,1992-01-01 16:38:17.250,"221 km S of Pyapon, Myanmar",14.316,96.056,33.0,4.1,259,nan,IND,1992-01-01,16:38:17.250000,light
454941,usp0005183,1992-01-01 16:38:17.250,"221 km S of Pyapon, Myanmar",14.316,96.056,33.0,4.1,259,nan,MMR,1992-01-01,16:38:17.250000,light
12594,usp0005189,1992-01-01 17:49:53.000,"66 km SW of San Antonio, Chile",-34.032,-72.092,10.0,3.4,178,nan,ARG,1992-01-01,17:49:53,minor
135673,usp0005189,1992-01-01 17:49:53.000,"66 km SW of San Antonio, Chile",-34.032,-72.092,10.0,3.4,178,nan,CHL,1992-01-01,17:49:53,minor
470851,usp0005189,1992-01-01 17:49:53.000,"66 km SW of San Antonio, Chile",-34.032,-72.092,10.0,3.4,178,nan,NZL,1992-01-01,17:49:53,minor
643683,usp000518b,1992-01-01 19:45:18.550,south of Tonga,-24.066,-174.452,33.0,4.5,312,nan,TON,1992-01-01,19:45:18.550000,light
180542,usp000518g,1992-01-01 21:46:31.310,"54 km SW of Lijiang, China",26.468,99.897,33.0,4.4,298,nan,CHN,1992-01-01,21:46:31.310000,light
454942,usp000518g,1992-01-01 21:46:31.310,"54 km SW of Lijiang, China",26.468,99.897,33.0,4.4,298,nan,MMR,1992-01-01,21:46:31.310000,light
622566,usp000518k,1992-01-01 22:30:38.120,"24 km E of Olonkinbyen, Svalbard and Jan Mayen",70.902,-8.049,10.0,4.2,271,nan,SJM,1992-01-01,22:30:38.120000,light
558360,usp000518m,1992-01-01 23:11:33.570,"61 km WSW of Angoram, Papua New Guinea",-4.182,143.523,122.0,4.5,312,nan,PNG,1992-01-01,23:11:33.570000,light
643684,usp000518n,1992-01-01 23:43:16.940,south of the Fiji Islands,-22.332,-178.044,366.3,4.9,369,nan,TON,1992-01-01,23:43:16.940000,light
180543,usp000518r,1992-01-02 00:05:43.880,"87 km NE of Kungurtug, Russia",51.104,98.475,45.3,4.7,340,nan,CHN,1992-01-02,00:05:43.880000,light
460114,usp000518r,1992-01-02 00:05:43.880,"87 km NE of Kungurtug, Russia",51.104,98.475,45.3,4.7,340,nan,MNG,1992-01-02,00:05:43.880000,light
583237,usp000518r,1992-01-02 00:05:43.880,"87 km NE of Kungurtug, Russia",51.104,98.475,45.3,4.7,340,nan,RUS,1992-01-02,00:05:43.880000,light
12595,usp000518t,1992-01-02 01:47:31.140,"24 km ENE of Machalí, Chile",-34.131,-70.392,10.0,4.3,284,nan,ARG,1992-01-02,01:47:31.140000,light
135674,usp000518t,1992-01-02 01:47:31.140,"24 km ENE of Machalí, Chile",-34.131,-70.392,10.0,4.3,284,nan,CHL,1992-01-02,01:47:31.140000,light
470852,usp000518t,1992-01-02 01:47:31.140,"24 km ENE of Machalí, Chile",-34.131,-70.392,10.0,4.3,284,nan,NZL,1992-01-02,01:47:31.140000,light
247006,usp000518u,1992-01-02 02:12:25.490,"9 km NE of Seyne-les-Alpes, France",44.417,6.422,6.7,3.0,138,nan,FRA,1992-01-02,02:12:25.490000,minor
180544,usp000518v,1992-01-02 02:35:37.200,western Xizang,33.99,88.859,33.0,4.8,354,nan,CHN,1992-01-02,02:35:37.200000,light
351922,usp000518v,1992-01-02 02:35:37.200,western Xizang,33.99,88.859,33.0,4.8,354,nan,IND,1992-01-02,02:35:37.200000,light
558361,usp000518w,1992-01-02 03:28:21.200,"85 km SSE of Kimbe, Papua New Guinea",-6.284,150.353,59.3,4.4,298,nan,PNG,1992-01-02,03:28:21.200000,light
180545,usp000518x,1992-01-02 04:07:55.880,"88 km NE of Kungurtug, Russia",51.229,98.283,31.5,4.7,340,nan,CHN,1992-01-02,04:07:55.880000,light
460115,usp000518x,1992-01-02 04:07:55.880,"88 km NE of Kungurtug, Russia",51.229,98.283,31.5,4.7,340,nan,MNG,1992-01-02,04:07:55.880000,light
583238,usp000518x,1992-01-02 04:07:55.880,"88 km NE of Kungurtug, Russia",51.229,98.283,31.5,4.7,340,nan,RUS,1992-01-02,04:07:55.880000,light
12596,usp000518y,1992-01-02 04:25:16.470,"8 km NNW of Villa Alemana, Chile",-32.964,-71.393,10.0,3.3,168,nan,ARG,1992-01-02,04:25:16.470000,minor
87609,usp000518y,1992-01-02 04:25:16.470,"8 km NNW of Villa Alemana, Chile",-32.964,-71.393,10.0,3.3,168,nan,BRA,1992-01-02,04:25:16.470000,minor
135675,usp000518y,1992-01-02 04:25:16.470,"8 km NNW of Villa Alemana, Chile",-32.964,-71.393,10.0,3.3,168,nan,CHL,1992-01-02,04:25:16.470000,minor
470853,usp000518y,1992-01-02 04:25:16.470,"8 km NNW of Villa Alemana, Chile",-32.964,-71.393,10.0,3.3,168,nan,NZL,1992-01-02,04:25:16.470000,minor
558362,usp000518z,1992-01-02 04:49:11.890,"127 km ESE of Kandrian, Papua New Guinea",-6.599,150.628,51.3,4.8,354,nan,PNG,1992-01-02,04:49:11.890000,light
