,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
247141,usp0005hp6,1992-12-01 01:41:58.690,"7 km SE of Tende, France",44.037,7.659,10.0,3.5,188,nan,FRA,1992-12-01,01:41:58.690000,minor
374843,usp0005hp6,1992-12-01 01:41:58.690,"7 km SE of Tende, France",44.037,7.659,10.0,3.5,188,nan,ITA,1992-12-01,01:41:58.690000,minor
293316,usp0005hp8,1992-12-01 02:15:59.500,"111 km NE of Tobelo, Indonesia",2.43,128.735,222.6,4.9,369,nan,IDN,1992-12-01,02:15:59.500000,light
293317,usp0005hp9,1992-12-01 02:43:03.730,"142 km NE of Tobelo, Indonesia",2.577,128.97,33.0,4.5,312,nan,IDN,1992-12-01,02:43:03.730000,light
247142,usp0005hpa,1992-12-01 03:26:16.560,"6 km WSW of Briga Alta, Italy",44.056,7.677,8.6,3.0,138,nan,FRA,1992-12-01,03:26:16.560000,minor
374844,usp0005hpa,1992-12-01 03:26:16.560,"6 km WSW of Briga Alta, Italy",44.056,7.677,8.6,3.0,138,nan,ITA,1992-12-01,03:26:16.560000,minor
10072,usp0005hpe,1992-12-01 05:03:37.660,"20 km SW of Shëngjin, Albania",41.707,19.395,10.0,3.2,158,nan,ALB,1992-12-01,05:03:37.660000,minor
253967,usp0005hpe,1992-12-01 05:03:37.660,"20 km SW of Shëngjin, Albania",41.707,19.395,10.0,3.2,158,nan,GRC,1992-12-01,05:03:37.660000,minor
226077,usp0005hpf,1992-12-01 05:39:50.500,"109 km SSW of Masachapa, Nicaragua",10.939,-87.025,33.0,4.3,284,nan,CRI,1992-12-01,05:39:50.500000,light
466372,usp0005hpf,1992-12-01 05:39:50.500,"109 km SSW of Masachapa, Nicaragua",10.939,-87.025,33.0,4.3,284,nan,NIC,1992-12-01,05:39:50.500000,light
472143,usp0005hph,1992-12-01 06:36:30.790,"35 km N of Opotiki, New Zealand",-37.69,177.328,176.0,4.6,326,nan,NZL,1992-12-01,06:36:30.790000,light
55645,usp0005hpj,1992-12-01 07:02:34.700,"140 km NNW of Te Anau, New Zealand",-44.315,166.844,10.0,3.9,234,nan,AUS,1992-12-01,07:02:34.700000,minor
472144,usp0005hpj,1992-12-01 07:02:34.700,"140 km NNW of Te Anau, New Zealand",-44.315,166.844,10.0,3.9,234,nan,NZL,1992-12-01,07:02:34.700000,minor
229212,usp0005hpm,1992-12-01 07:22:56.020,"1 km NNW of Cocheren, France",49.159,6.847,8.6,3.4,178,nan,DEU,1992-12-01,07:22:56.020000,minor
247143,usp0005hpm,1992-12-01 07:22:56.020,"1 km NNW of Cocheren, France",49.159,6.847,8.6,3.4,178,nan,FRA,1992-12-01,07:22:56.020000,minor
643901,usp0005hpn,1992-12-01 07:52:16.820,"209 km SE of Alo, Wallis and Futuna",-15.744,-176.844,387.6,4.3,284,nan,TON,1992-12-01,07:52:16.820000,light
464127,usp0005hpr,1992-12-01 13:23:18.190,"26 km SSE of Nsanje, Malawi",-17.156,35.312,33.0,4.5,312,nan,MOZ,1992-12-01,13:23:18.190000,light
382924,usp0005hpu,1992-12-01 15:59:51.800,"4 km WNW of Itsukaichi, Japan",35.748,139.173,133.2,3.5,188,nan,JPN,1992-12-01,15:59:51.800000,minor
721108,usp0005hpw,1992-12-01 16:14:52.430,"31 km WNW of Carúpano, Venezuela",10.778,-63.521,5.0,4.5,312,nan,VEN,1992-12-01,16:14:52.430000,light
691138,ci3080740,1992-12-01 17:49:45.470,"18km N of Barstow, California",35.061,-116.989,3.948,3.13,151,nan,USA,1992-12-01,17:49:45.470000,minor
293318,usp0005hq1,1992-12-01 18:04:26.610,"98 km SW of Nabire, Indonesia",-4.005,134.891,33.0,5.4,449,nan,IDN,1992-12-01,18:04:26.610000,moderate
472145,usp0005hq3,1992-12-01 18:23:32.590,"77 km NE of Castlepoint, New Zealand",-40.435,176.905,35.2,4.2,271,nan,NZL,1992-12-01,18:23:32.590000,light
691139,nc327553,1992-12-01 19:13:15.800,"5 km SW of Cobb, California",38.794,-122.7686667,1.011,3.4,178,nan,USA,1992-12-01,19:13:15.800000,minor
