,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
141,usp00044y8,1990-02-01 00:11:08.270,"Hindu Kush region, Afghanistan",36.282,70.66,137.2,4.5,312,nan,AFG,1990-02-01,00:11:08.270000,light
522402,usp00044y8,1990-02-01 00:11:08.270,"Hindu Kush region, Afghanistan",36.282,70.66,137.2,4.5,312,nan,PAK,1990-02-01,00:11:08.270000,light
54660,usp00044y9,1990-02-01 01:25:32.610,"49 km ESE of Malango, Solomon Islands",-9.857,160.136,51.7,4.9,369,nan,AUS,1990-02-01,01:25:32.610000,light
623913,usp00044y9,1990-02-01 01:25:32.610,"49 km ESE of Malango, Solomon Islands",-9.857,160.136,51.7,4.9,369,nan,SLB,1990-02-01,01:25:32.610000,light
251360,usp00044yb,1990-02-01 03:27:32.620,"35 km NW of Fry, Greece",35.653,26.659,10.0,3.4,178,nan,GRC,1990-02-01,03:27:32.620000,minor
178825,usp00044yc,1990-02-01 03:33:29.660,"39 km W of Ishigaki, Japan",24.296,123.775,10.0,4.6,326,nan,CHN,1990-02-01,03:33:29.660000,light
381043,usp00044yc,1990-02-01 03:33:29.660,"39 km W of Ishigaki, Japan",24.296,123.775,10.0,4.6,326,nan,JPN,1990-02-01,03:33:29.660000,light
291008,usp00044yd,1990-02-01 03:38:48.020,"100 km SE of Luwuk, Indonesia",-1.58,123.446,43.8,4.4,298,nan,IDN,1990-02-01,03:38:48.020000,light
291009,usp00044ye,1990-02-01 05:06:23.200,"97 km NW of Nabire, Indonesia",-2.667,134.959,45.8,5.1,400,nan,IDN,1990-02-01,05:06:23.200000,moderate
287698,usp00044yh,1990-02-01 06:24:14.810,"10 km NNE of Isole Tremiti, Italy",42.204,15.566,10.0,4.7,340,nan,HRV,1990-02-01,06:24:14.810000,light
374257,usp00044yh,1990-02-01 06:24:14.810,"10 km NNE of Isole Tremiti, Italy",42.204,15.566,10.0,4.7,340,nan,ITA,1990-02-01,06:24:14.810000,light
