,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
251627,usp00048pu,1990-05-01 04:07:21.270,"5 km NNW of Paralía Ofryníou, Greece",40.814,23.88,10.0,3.1,148,nan,GRC,1990-05-01,04:07:21.270000,minor
687946,nc20091207,1990-05-01 04:43:04.790,"7 km WNW of Cobb, California",38.8363333,-122.8065,0.981,3.2,158,nan,USA,1990-05-01,04:43:04.790000,minor
291250,usp00048px,1990-05-01 06:12:09.020,"259 km ENE of Lospalos, Timor Leste",-7.782,129.236,111.7,4.5,312,nan,IDN,1990-05-01,06:12:09.020000,light
433083,ci1057974,1990-05-01 08:41:02.480,"62km WSW of Rosarito, B.C., MX",32.1,-117.634,5.446,4.01,247,nan,MEX,1990-05-01,08:41:02.480000,light
687947,ci1057974,1990-05-01 08:41:02.480,"62km WSW of Rosarito, B.C., MX",32.1,-117.634,5.446,4.01,247,nan,USA,1990-05-01,08:41:02.480000,light
291251,usp00048q3,1990-05-01 09:31:26.550,"161 km W of Abepura, Indonesia",-2.708,139.185,33.0,3.7,211,nan,IDN,1990-05-01,09:31:26.550000,minor
557917,usp00048q3,1990-05-01 09:31:26.550,"161 km W of Abepura, Indonesia",-2.708,139.185,33.0,3.7,211,nan,PNG,1990-05-01,09:31:26.550000,minor
574755,usp00048q4,1990-05-01 09:37:14.270,"6 km WNW of Olszanica, Poland",51.235,15.726,5.0,3.7,211,nan,POL,1990-05-01,09:37:14.270000,minor
54765,usp00048q6,1990-05-01 09:48:01.730,"183 km SSW of Bambanglipuro, Indonesia",-9.57,109.914,33.0,4.6,326,nan,AUS,1990-05-01,09:48:01.730000,light
291252,usp00048q6,1990-05-01 09:48:01.730,"183 km SSW of Bambanglipuro, Indonesia",-9.57,109.914,33.0,4.6,326,nan,IDN,1990-05-01,09:48:01.730000,light
291253,usp00048q7,1990-05-01 10:01:14.160,"222 km W of Tual, Indonesia",-5.688,130.746,33.0,4.2,271,nan,IDN,1990-05-01,10:01:14.160000,light
284137,usp00048qa,1990-05-01 11:44:34.440,"35 km SE of Champerico, Guatemala",14.056,-91.69,41.0,5.8,518,nan,GTM,1990-05-01,11:44:34.440000,moderate
289930,usp00048qb,1990-05-01 11:46:39.840,"4 km N of Checea, Romania",45.797,20.839,17.7,3.4,178,nan,HUN,1990-05-01,11:46:39.840000,minor
580807,usp00048qb,1990-05-01 11:46:39.840,"4 km N of Checea, Romania",45.797,20.839,17.7,3.4,178,nan,ROU,1990-05-01,11:46:39.840000,minor
582060,usp00048qb,1990-05-01 11:46:39.840,"4 km N of Checea, Romania",45.797,20.839,17.7,3.4,178,nan,RUS,1990-05-01,11:46:39.840000,minor
635554,usp00048qb,1990-05-01 11:46:39.840,"4 km N of Checea, Romania",45.797,20.839,17.7,3.4,178,nan,SRB,1990-05-01,11:46:39.840000,minor
9852,usp00048qe,1990-05-01 14:54:31.910,"9 km SW of Memaliaj, Albania",40.291,19.905,5.0,3.1,148,nan,ALB,1990-05-01,14:54:31.910000,minor
251628,usp00048qe,1990-05-01 14:54:31.910,"9 km SW of Memaliaj, Albania",40.291,19.905,5.0,3.1,148,nan,GRC,1990-05-01,14:54:31.910000,minor
687948,ci1058009,1990-05-01 17:24:25.380,"8km ESE of Lompoc, CA",34.614,-120.371,8.124,3.05,143,nan,USA,1990-05-01,17:24:25.380000,minor
466207,usp00048qm,1990-05-01 20:42:39.750,"48 km W of Masachapa, Nicaragua",11.808,-86.962,33.0,4.7,340,nan,NIC,1990-05-01,20:42:39.750000,light
470294,usp00048qp,1990-05-01 21:43:55.640,north of New Zealand,-32.641,177.055,33.0,4.0,246,nan,NZL,1990-05-01,21:43:55.640000,light
582061,usp00048qs,1990-05-02 01:01:24.930,"160 km SSW of Severo-Kuril’sk, Russia",49.268,155.624,94.5,5.4,449,nan,RUS,1990-05-02,01:01:24.930000,moderate
291254,usp00048qt,1990-05-02 01:43:14.820,"99 km NNE of Gorontalo, Indonesia",1.389,123.351,33.0,4.4,298,nan,IDN,1990-05-02,01:43:14.820000,light
