,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
494007,usp000du91,2005-07-01 00:43:24.900,"186 km NNE of Opotiki, New Zealand",-36.39,177.86,235.0,4.5,312,nan,NZL,2005-07-01,00:43:24.900000,light
312553,usp000du93,2005-07-01 01:37:22.740,"123 km SW of Singkil, Indonesia",1.37,97.156,30.0,4.2,271,nan,IDN,2005-07-01,01:37:22.740000,light
194446,usp000du94,2005-07-01 01:43:29.700,"94 km SSW of Hengchun, Taiwan",21.286,120.25,26.0,4.3,284,nan,CHN,2005-07-01,01:43:29.700000,light
548107,usp000du94,2005-07-01 01:43:29.700,"94 km SSW of Hengchun, Taiwan",21.286,120.25,26.0,4.3,284,nan,PHL,2005-07-01,01:43:29.700000,light
680997,usp000du94,2005-07-01 01:43:29.700,"94 km SSW of Hengchun, Taiwan",21.286,120.25,26.0,4.3,284,nan,TWN,2005-07-01,01:43:29.700000,light
230167,usp000du96,2005-07-01 02:22:29.350,"15 km SSE of Grand-Bourg, Guadeloupe",15.756,-61.248,34.0,3.9,234,nan,DMA,2005-07-01,02:22:29.350000,minor
723140,usp000du96,2005-07-01 02:22:29.350,"15 km SSE of Grand-Bourg, Guadeloupe",15.756,-61.248,34.0,3.9,234,nan,VEN,2005-07-01,02:22:29.350000,minor
596572,usp000du98,2005-07-01 02:46:22.460,"76 km WSW of Severo-Kuril’sk, Russia",50.35,155.169,127.0,4.1,259,nan,RUS,2005-07-01,02:46:22.460000,light
357323,usp000du99,2005-07-01 03:33:24.270,"237 km NW of Sabang, Indonesia",7.286,93.68,30.0,4.3,284,nan,IND,2005-07-01,03:33:24.270000,light
441148,usp000du9a,2005-07-01 03:36:30.300,"9 km NE of San Juan Jaltepec, Mexico",17.409,-95.592,51.5,4.2,271,nan,MEX,2005-07-01,03:36:30.300000,light
3815,usp000du9c,2005-07-01 03:48:28.690,"22 km WSW of Ashk?sham, Afghanistan",36.569,71.32,63.1,5.6,482,nan,AFG,2005-07-01,03:48:28.690000,moderate
525575,usp000du9c,2005-07-01 03:48:28.690,"22 km WSW of Ashk?sham, Afghanistan",36.569,71.32,63.1,5.6,482,nan,PAK,2005-07-01,03:48:28.690000,moderate
367944,usp000du9e,2005-07-01 04:31:07.500,"84 km SE of Torbat-e ?eydar?yeh, Iran",34.7,59.83,10.0,4.5,312,nan,IRN,2005-07-01,04:31:07.500000,light
312554,usp000du9f,2005-07-01 04:41:58.420,"229 km W of Pariaman, Indonesia",-0.46,98.064,30.0,4.6,326,nan,IDN,2005-07-01,04:41:58.420000,light
268504,usp000du9g,2005-07-01 04:43:56.000,"10 km SSW of Plomári, Greece",38.89,26.32,26.0,3.2,158,nan,GRC,2005-07-01,04:43:56,minor
673042,usp000du9g,2005-07-01 04:43:56.000,"10 km SSW of Plomári, Greece",38.89,26.32,26.0,3.2,158,nan,TUR,2005-07-01,04:43:56,minor
649915,usp000du9h,2005-07-01 05:05:29.820,Fiji region,-18.886,-177.642,508.9,3.9,234,nan,TON,2005-07-01,05:05:29.820000,minor
312555,usp000du9j,2005-07-01 05:09:12.180,"56 km S of Singkil, Indonesia",1.779,97.853,30.0,4.8,354,nan,IDN,2005-07-01,05:09:12.180000,light
226932,usp000du9k,2005-07-01 05:13:43.900,"1 km NNW of Finca Blanco, Panama",8.395,-82.878,0.0,4.1,259,nan,CRI,2005-07-01,05:13:43.900000,light
531423,usp000du9k,2005-07-01 05:13:43.900,"1 km NNW of Finca Blanco, Panama",8.395,-82.878,0.0,4.1,259,nan,PAN,2005-07-01,05:13:43.900000,light
649916,usp000du9m,2005-07-01 05:47:35.820,"155 km S of Alo, Wallis and Futuna",-15.702,-177.894,400.0,4.0,246,nan,TON,2005-07-01,05:47:35.820000,light
