,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
655165,usc000ny98,2014-04-01 01:12:35.750,"247 km E of Levuka, Fiji",-17.9842,-178.3493,589.41,4.3,284,nan,TON,2014-04-01,01:12:35.750000,light
70214,usc000ny9h,2014-04-01 01:44:42.560,"54 km SSW of Lakatoro, Vanuatu",-16.569,167.2697,33.26,4.7,340,nan,AUS,2014-04-01,01:44:42.560000,light
732107,usc000ny9h,2014-04-01 01:44:42.560,"54 km SSW of Lakatoro, Vanuatu",-16.569,167.2697,33.26,4.7,340,nan,VUT,2014-04-01,01:44:42.560000,light
167246,usc000ny9r,2014-04-01 01:59:44.280,southern East Pacific Rise,-34.8366,-108.7091,10.0,4.7,340,nan,CHL,2014-04-01,01:59:44.280000,light
509149,usc000ny9r,2014-04-01 01:59:44.280,southern East Pacific Rise,-34.8366,-108.7091,10.0,4.7,340,nan,NZL,2014-04-01,01:59:44.280000,light
412837,usc000nyc0,2014-04-01 04:08:47.360,"33 km SE of Ishinomaki, Japan",38.2074,141.5725,54.42,4.6,326,nan,JPN,2014-04-01,04:08:47.360000,light
131042,uu60062647,2014-04-01 04:32:45.790,"25 km S of Mammoth, Wyoming",44.7508333,-110.6558333,3.64,3.13,151,nan,CAN,2014-04-01,04:32:45.790000,minor
706834,uu60062647,2014-04-01 04:32:45.790,"25 km S of Mammoth, Wyoming",44.7508333,-110.6558333,3.64,3.13,151,nan,USA,2014-04-01,04:32:45.790000,minor
131043,usc000nycn,2014-04-01 05:05:57.990,"215 km SW of Port McNeill, Canada",49.2167,-129.2085,10.0,4.7,340,nan,CAN,2014-04-01,05:05:57.990000,light
369828,usc000nydv,2014-04-01 06:37:19.600,"124 km SSW of Bam, Iran",28.1307,57.7307,10.0,4.4,298,nan,IRN,2014-04-01,06:37:19.600000,light
606094,usc000nye6,2014-04-01 06:39:09.400,"37 km SSW of Ust’-Kamchatsk Staryy, Russia",55.8955,162.344,44.13,4.4,298,nan,RUS,2014-04-01,06:39:09.400000,light
