,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
416740,us100085v5,2017-03-01 00:42:47.790,"117 km SSE of Kuril’sk, Russia",44.2607,148.4661,37.22,4.9,369,nan,JPN,2017-03-01,00:42:47.790000,light
608698,us100085v5,2017-03-01 00:42:47.790,"117 km SSE of Kuril’sk, Russia",44.2607,148.4661,37.22,4.9,369,nan,RUS,2017-03-01,00:42:47.790000,light
73340,us1000883x,2017-03-01 00:43:20.380,"54 km WSW of Kirakira, Solomon Islands",-10.5924,161.4472,38.7,4.4,298,nan,AUS,2017-03-01,00:43:20.380000,light
631931,us1000883x,2017-03-01 00:43:20.380,"54 km WSW of Kirakira, Solomon Islands",-10.5924,161.4472,38.7,4.4,298,nan,SLB,2017-03-01,00:43:20.380000,light
416741,us100085va,2017-03-01 00:44:14.170,"34 km E of ?arai, Japan",36.2953,140.9631,58.81,4.2,272,nan,JPN,2017-03-01,00:44:14.170000,light
336424,us100085v8,2017-03-01 00:48:09.760,"265 km E of Amahai, Indonesia",-3.46,131.3036,37.13,4.4,298,nan,IDN,2017-03-01,00:48:09.760000,light
531687,us100085vi,2017-03-01 01:28:26.650,"6 km NNE of Los Naranjos, Panama",8.8474,-82.422,20.29,3.0,145,nan,PAN,2017-03-01,01:28:26.650000,minor
7767,us100085vx,2017-03-01 03:13:41.170,"22 km WSW of Ashk?sham, Afghanistan",36.6038,71.2969,233.11,4.1,259,nan,AFG,2017-03-01,03:13:41.170000,light
529260,us100085vx,2017-03-01 03:13:41.170,"22 km WSW of Ashk?sham, Afghanistan",36.6038,71.2969,233.11,4.1,259,nan,PAK,2017-03-01,03:13:41.170000,light
210481,us100085w3,2017-03-01 03:16:52.370,"77 km NE of Bamboo Flat, India",12.2124,93.2046,67.58,4.5,312,nan,CHN,2017-03-01,03:16:52.370000,light
363115,us100085w3,2017-03-01 03:16:52.370,"77 km NE of Bamboo Flat, India",12.2124,93.2046,67.58,4.5,312,nan,IND,2017-03-01,03:16:52.370000,light
458665,us100085w3,2017-03-01 03:16:52.370,"77 km NE of Bamboo Flat, India",12.2124,93.2046,67.58,4.5,312,nan,MMR,2017-03-01,03:16:52.370000,light
336425,us100085w8,2017-03-01 04:35:10.710,"232 km NW of Gorontalo, Indonesia",2.121,121.685,10.0,4.9,369,nan,IDN,2017-03-01,04:35:10.710000,light
657781,us100085wa,2017-03-01 04:43:26.490,Fiji region,-21.3092,-178.6591,531.91,4.8,354,nan,TON,2017-03-01,04:43:26.490000,light
