,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,country,date,timestamp,level
73685,us2000arkj,2017-09-01 01:43:47.930,"58 km NW of Kupang, Indonesia",-9.7725,123.2554,58.25,4.1,259,nan,AUS,2017-09-01,01:43:47.930000,light
337333,us2000arkj,2017-09-01 01:43:47.930,"58 km NW of Kupang, Indonesia",-9.7725,123.2554,58.25,4.1,259,nan,IDN,2017-09-01,01:43:47.930000,light
210942,us2000adr4,2017-09-01 02:38:12.500,"241 km NE of Burang, China",32.0662,82.6488,10.0,4.8,354,nan,CHN,2017-09-01,02:38:12.500000,light
363223,us2000adr4,2017-09-01 02:38:12.500,"241 km NE of Burang, China",32.0662,82.6488,10.0,4.8,354,nan,IND,2017-09-01,02:38:12.500000,light
117970,us2000adra,2017-09-01 03:42:17.400,"25 km NW of Santa Lucía, Peru",-15.554,-70.7921,170.2,4.6,326,nan,BRA,2017-09-01,03:42:17.400000,light
539703,us2000adra,2017-09-01 03:42:17.400,"25 km NW of Santa Lucía, Peru",-15.554,-70.7921,170.2,4.6,326,nan,PER,2017-09-01,03:42:17.400000,light
73686,us2000adrc,2017-09-01 03:47:34.730,"south of Java, Indonesia",-11.5035,112.7922,10.0,4.8,354,nan,AUS,2017-09-01,03:47:34.730000,light
658188,us2000arkk,2017-09-01 03:57:07.690,Fiji region,-20.4492,-177.997,555.15,4.4,298,nan,TON,2017-09-01,03:57:07.690000,light
337334,us2000arkl,2017-09-01 04:23:40.800,"193 km SW of Bandar Lampung, Indonesia",-6.6395,103.9961,43.46,4.3,284,nan,IDN,2017-09-01,04:23:40.800000,light
370428,us2000arl2,2017-09-01 06:10:43.020,"81 km N of M?n?b, Iran",27.8651,57.1309,10.0,4.0,246,nan,IRN,2017-09-01,06:10:43.020000,light
571037,us2000arkr,2017-09-01 06:58:32.150,"38 km SW of Kandrian, Papua New Guinea",-6.4203,149.2679,41.29,4.5,312,nan,PNG,2017-09-01,06:58:32.150000,light
227662,us2000ads0,2017-09-01 07:42:45.010,"7 km SW of Nicoya, Costa Rica",10.113,-85.5035,27.75,5.4,499,nan,CRI,2017-09-01,07:42:45.010000,moderate
73687,us2000arkw,2017-09-01 10:31:19.080,"13 km SE of Sola, Vanuatu",-13.976,167.6219,162.74,4.2,271,nan,AUS,2017-09-01,10:31:19.080000,light
733226,us2000arkw,2017-09-01 10:31:19.080,"13 km SE of Sola, Vanuatu",-13.976,167.6219,162.74,4.2,271,nan,VUT,2017-09-01,10:31:19.080000,light
210943,us2000arl3,2017-09-01 11:34:33.460,"55 km W of Ishigaki, Japan",24.3142,123.6106,10.0,4.3,284,nan,CHN,2017-09-01,11:34:33.460000,light
417215,us2000arl3,2017-09-01 11:34:33.460,"55 km W of Ishigaki, Japan",24.3142,123.6106,10.0,4.3,284,nan,JPN,2017-09-01,11:34:33.460000,light
710951,nn00603094,2017-09-01 12:03:45.883,"15 km NE of Carlin, Nevada",40.8043,-115.9689,5.8,3.4,178,nan,USA,2017-09-01,12:03:45.883000,minor
450799,us2000adu7,2017-09-01 13:43:50.980,"14 km WSW of El Palmarcito, Mexico",15.4479,-93.3366,96.63,4.1,259,nan,MEX,2017-09-01,13:43:50.980000,light
280610,us2000advt,2017-09-01 16:48:34.030,"9 km S of Lárdos, Greece",36.0049,28.0149,76.5,4.9,381,nan,GRC,2017-09-01,16:48:34.030000,light
676406,us2000advt,2017-09-01 16:48:34.030,"9 km S of Lárdos, Greece",36.0049,28.0149,76.5,4.9,381,nan,TUR,2017-09-01,16:48:34.030000,light
539704,us2000arla,2017-09-01 18:16:30.610,"2 km W of San Ramón, Peru",-11.1281,-75.3784,101.69,4.5,312,nan,PER,2017-09-01,18:16:30.610000,light
571038,us2000arld,2017-09-01 18:36:40.160,"114 km N of Finschhafen, Papua New Guinea",-5.5248,147.9556,159.79,4.2,271,nan,PNG,2017-09-01,18:36:40.160000,light
210944,us2000adxq,2017-09-01 19:30:53.680,"110 km NW of Pingliang, China",36.3666,105.9968,10.0,4.7,340,nan,CHN,2017-09-01,19:30:53.680000,light
43177,us2000adxx,2017-09-01 19:35:02.850,"38 km NE of Calama, Chile",-22.2397,-68.6324,131.06,4.3,284,nan,ARG,2017-09-01,19:35:02.850000,light
85096,us2000adxx,2017-09-01 19:35:02.850,"38 km NE of Calama, Chile",-22.2397,-68.6324,131.06,4.3,284,nan,BOL,2017-09-01,19:35:02.850000,light
117971,us2000adxx,2017-09-01 19:35:02.850,"38 km NE of Calama, Chile",-22.2397,-68.6324,131.06,4.3,284,nan,BRA,2017-09-01,19:35:02.850000,light
171967,us2000adxx,2017-09-01 19:35:02.850,"38 km NE of Calama, Chile",-22.2397,-68.6324,131.06,4.3,284,nan,CHL,2017-09-01,19:35:02.850000,light
73688,us2000arlf,2017-09-01 19:53:44.270,"115 km E of Port-Olry, Vanuatu",-14.8841,168.1308,10.0,4.4,298,nan,AUS,2017-09-01,19:53:44.270000,light
733227,us2000arlf,2017-09-01 19:53:44.270,"115 km E of Port-Olry, Vanuatu",-14.8841,168.1308,10.0,4.4,298,nan,VUT,2017-09-01,19:53:44.270000,light
609271,us2000adzc,2017-09-01 21:07:41.640,"198 km SSE of Ola, Russia",58.0085,152.9369,13.72,5.0,385,nan,RUS,2017-09-01,21:07:41.640000,moderate
337335,us2000adzp,2017-09-01 21:41:55.710,"144 km NW of Tobelo, Indonesia",2.5187,126.9757,36.8,4.1,259,nan,IDN,2017-09-01,21:41:55.710000,light
539705,us2000ae0g,2017-09-01 22:28:23.700,"31 km SE of San Fernando, Peru",-8.5943,-74.3259,161.86,4.5,312,nan,PER,2017-09-01,22:28:23.700000,light
337336,us2000ae0z,2017-09-02 00:45:40.420,"159 km SSE of Sofifi, Indonesia",-0.6365,128.0037,25.74,4.3,284,nan,IDN,2017-09-02,00:45:40.420000,light
